areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00162389,92.2,5.1,1.6,1.2
E00162390,91.3,4.5,1.6,2.6
E00162391,89.7,5.5,0,4.8
E00162392,92.4,5.3,0.8,1.5
E00162393,89.7,6,0.9,3.4
E00162394,90.7,4.1,2.9,2.3
E00162395,89.9,2.7,2,5.4
E00162403,89.7,5.9,2.1,2.4
E00162404,89.9,5.8,1.4,2.9
E00162407,89.1,7.9,2,1
E00162408,90.9,6.3,2.1,0.7
E00162409,91,5.9,1.1,2.1
E00162410,88.6,7.8,1.7,1.9
E00162411,87.5,5.4,2.7,4.4
E00162412,89.9,4,3,3
E00162413,91.8,6.1,0,2.2
E00162414,86.6,6.9,2.9,3.6
E00162415,89.1,6.2,2.8,1.8
E00162416,88.7,5.1,1.2,5.1
E00162417,93,3.3,0.9,2.8
E00162418,89.7,4.4,0,5.9
E00162419,91.3,4.7,1.1,2.9
E00162427,94.3,4,0.6,1.1
E00162428,94.2,1.9,1.3,2.6
E00162430,91.2,4.1,1.8,2.9
E00162431,86.9,7.3,2.1,3.8
E00162432,91.7,4.5,1.5,2.3
E00162439,92.4,3.4,2,2.2
E00162440,87.9,7.1,2.1,3
E00162441,92.6,6.5,0.5,0.5
E00162442,94.7,3.2,1.6,0.5
E00162443,86.9,7.1,2.6,3.4
E00162444,89.1,2.7,1.7,6.5
E00162445,85.3,8.8,1.9,4.1
E00162446,89.8,4.6,1.4,4.2
E00162447,88.6,5.5,2.8,3.1
E00162448,92.4,3.5,1.3,2.9
E00162449,94.5,3.5,0.4,1.6
E00162450,91.1,4.4,1.7,2.7
E00162451,90.5,4.2,1.8,3.5
E00162452,85.7,7.5,2.7,4.1
E00162453,87.3,7.1,2.1,3.5
E00162454,87.7,5.7,2.5,4.1
E00162455,92.8,2.9,1.4,2.9
E00162456,86.9,6.4,3,3.7
E00162457,88.5,8.1,0.9,2.6
E00162458,84.7,8.6,0.9,5.9
