areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00092798,96.8,0.6,2.5
E00092799,97.5,1.3,1.3
E00092800,98.6,0.3,1.1
E00092801,98,0,2
E00092802,98.1,0.3,1.6
E00092803,98.4,0.3,1.3
E00092804,96.6,1.5,1.9
E00092806,94.7,0.5,4.7
E00092807,97.1,1.8,1.1
E00092808,98.4,0,1.6
E00092809,98.7,0.2,1.1
E00092811,97.1,1.2,1.7
E00092813,98.8,0,1.2
E00092815,96.4,1.1,2.5
E00092816,96.1,0.7,3.3
E00092817,97.3,0.3,2.3
E00092818,93.8,2.2,4
E00092820,97,0.4,2.6
E00092821,98.4,0,1.6
E00092822,100,0,0
E00092823,98.3,0.4,1.3
E00092825,95.3,0.9,3.8
E00092826,99.3,0,0.7
E00092827,97.7,0.4,1.9
E00092828,97,0,3
E00092829,97,0,3
E00092830,96.3,0.9,2.8
E00092831,98.1,0,1.9
E00092832,97.5,1,1.5
E00092833,97.5,0,2.5
E00092835,98.2,0.4,1.4
E00092836,96.2,1.1,2.7
E00092837,98.5,1.1,0.4
E00092838,90.8,0.4,8.7
E00092839,98.2,0.4,1.5
E00092841,96.6,0.7,2.7
E00092842,97.2,1.7,1.1
E00092843,95.7,1.4,2.9
E00092845,97.5,0,2.5
E00092846,98.7,0.3,1
E00092847,96.9,0.6,2.5
E00092848,96.1,2,2
E00092849,99.2,0,0.8
E00092850,95.8,0.7,3.6
E00092851,99.2,0,0.8
E00092852,98.1,0,1.9
E00092853,99.3,0,0.7
E00092854,93.1,1.2,5.7
E00092855,90.1,3.2,6.7
E00092856,96.5,1.8,1.8
E00092857,93.4,1.9,4.7
E00092858,96.9,1.5,1.5
E00092860,96.2,0.6,3.2
E00092861,97.7,0.4,1.9
E00092862,98.5,0.3,1.2
E00092863,97.3,0.7,2
E00092864,94.7,1.2,4.1
E00092865,98,0,2
E00092866,96.5,1.1,2.5
E00092867,96.3,1,2.7
E00092868,94.1,1.9,4
E00092869,97.6,1.4,1
E00092870,95.6,1.5,3
E00092871,97.7,0,2.3
E00092872,98.2,1.5,0.4
E00092873,97.2,0.9,1.9
E00092874,94.7,2.3,3
E00092875,98.4,0,1.6
E00092876,97.9,0,2.1
E00092877,98.5,0,1.5
E00092878,99.3,0.4,0.4
E00092879,95.8,0.6,3.5
E00092880,95.8,0.4,3.8
E00092881,97.3,0,2.7
E00092882,94.4,2.6,3
E00092883,95.4,0,4.6
E00092884,96.6,0.9,2.4
E00092885,96,2,2
E00092886,97.1,0.6,2.2
E00092887,98.8,0.2,1
E00092888,99,0.7,0.3
E00092889,96.8,1,2.2
E00092890,97.3,1.9,0.8
E00092891,97.5,1.1,1.4
E00092892,94.2,2.3,3.5
E00092894,98.7,0,1.3
E00092895,97.4,0.4,2.2
E00092896,95.8,0.4,3.8
E00092897,97.4,0.8,1.8
E00092898,99.7,0,0.3
E00092899,97.8,0.9,1.3
E00092900,97,0.3,2.7
E00092901,97.5,1.1,1.4
E00092902,99.7,0,0.3
E00092903,95.4,1.7,3
E00092904,97.5,0.9,1.6
E00092905,97.8,0,2.2
