areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00092798,16.2,65.7,18.1
E00092799,8.8,75,16.2
E00092800,10,73.1,16.9
E00092801,9.5,73,17.5
E00092802,13.3,70.8,15.9
E00092803,8.6,72,19.4
E00092804,11.8,72.4,15.8
E00092806,10,74.3,15.7
E00092807,20.2,57.4,22.3
E00092808,12.2,71.4,16.3
E00092809,8,80.3,11.7
E00092811,8.5,59.8,31.6
E00092813,13,59.3,27.8
E00092815,7.3,63.4,29.3
E00092816,11.3,78.3,10.4
E00092817,6.7,77.8,15.6
E00092818,7.5,75.5,17
E00092820,1.7,87.6,10.7
E00092821,11.7,55.3,33
E00092822,8.8,79.4,11.8
E00092823,14.8,64.1,21.1
E00092825,11.4,67,21.6
E00092826,12.4,71.1,16.5
E00092827,8.8,75.6,15.6
E00092828,22.4,58.8,18.8
E00092829,14.3,71.4,14.3
E00092830,14.5,66.7,18.8
E00092831,9,73,18
E00092832,8.3,70.6,21.1
E00092833,7.2,78.9,13.8
E00092835,6.7,70,23.3
E00092836,15.3,60,24.7
E00092837,17.2,72,10.8
E00092838,10.8,67.7,21.5
E00092839,10.7,61.3,28
E00092841,11.2,53,35.8
E00092842,6.3,73.4,20.3
E00092843,7.1,56.3,36.5
E00092845,10.2,61.2,28.6
E00092846,13,77.2,9.8
E00092847,13.1,55.6,31.3
E00092848,12.3,71.7,15.9
E00092849,11.8,62.7,25.5
E00092850,11.8,67.7,20.4
E00092851,11.9,69,19
E00092852,9.9,63,27.2
E00092853,3.5,82.4,14.1
E00092854,12,74.7,13.3
E00092855,17.9,63.2,18.9
E00092856,8.5,75.6,15.9
E00092857,10,70.7,19.3
E00092858,8.1,76.5,15.4
E00092860,7.3,84.1,8.6
E00092861,11.6,69.8,18.6
E00092862,13.3,63.8,22.9
E00092863,11.8,70,18.2
E00092864,6.6,72.1,21.3
E00092865,12.2,70.9,16.9
E00092866,9.6,80.1,10.3
E00092867,7.3,74.4,18.3
E00092868,7.7,79.8,12.5
E00092869,18.3,70,11.7
E00092870,16.5,70.9,12.6
E00092871,8.7,77.9,13.5
E00092872,8,74,18
E00092873,5.3,81.8,12.9
E00092874,6.1,89.1,4.8
E00092875,6.1,83.8,10.1
E00092876,10.6,83.7,5.7
E00092877,11.8,82.4,5.9
E00092878,7.3,83.7,8.9
E00092879,6.7,78.8,14.4
E00092880,11.9,73.8,14.3
E00092881,4.4,89.1,6.6
E00092882,8.6,75.3,16
E00092883,10.8,73.9,15.3
E00092884,6.6,83.1,10.2
E00092885,5.8,71.9,22.3
E00092886,8.1,74.8,17
E00092887,13.1,70.5,16.4
E00092888,6,78.2,15.8
E00092889,11.2,74.6,14.2
E00092890,7.4,73.8,18.9
E00092891,5.9,70.6,23.5
E00092892,10.5,75.2,14.3
E00092894,7.4,71.3,21.3
E00092895,6.4,82.4,11.2
E00092896,10.9,70.6,18.5
E00092897,15.5,69,15.5
E00092898,8.3,66.7,25
E00092899,2.7,71.7,25.7
E00092900,11.3,78.2,10.5
E00092901,13,77.4,9.6
E00092902,13.5,67.6,18.9
E00092903,14.1,66.7,19.2
E00092904,10.4,81.1,8.5
E00092905,7.9,75.6,16.5
E00092906,3.9,87.4,8.7
E00092907,5.5,81.2,13.3
E00092908,14.1,71.8,14.1
E00092909,11.3,79.2,9.4
E00092910,6.1,75,18.9
E00092911,8.7,83.9,7.4
E00092912,8.1,77.5,14.4
E00092913,20.7,62.2,17.1
E00092914,13.8,60,26.2
E00092915,16.7,75,8.3
E00092916,4,86.8,9.3
E00092918,7.3,80.9,11.8
E00092919,6.5,83.7,9.8
E00092920,8,77,15
E00092921,23.3,61.7,15
E00092922,14,62.3,23.7
E00092923,7.6,74.3,18.1
E00092924,6,85.4,8.6
E00092925,2.7,82,15.3
E00092926,4.8,82.1,13.1
E00092927,8.3,82.4,9.3
E00092928,10.3,77,12.7
E00092929,10.4,76.2,13.5
E00092930,3.4,81.8,14.8
E00092931,10.2,73.7,16.1
E00092933,11.6,72.3,16.1
E00092934,4.3,64.1,31.6
E00092944,20.8,55.8,23.4
E00092945,20,58.5,21.5
E00092946,12.1,68.2,19.7
E00092947,11.5,69.7,18.9
E00092948,24.1,61.4,14.5
E00092950,19,63.5,17.5
E00092952,10.6,54.9,34.5
E00092953,14.7,53.2,32.1
E00092954,13.7,65.8,20.5
E00092955,17.6,66.7,15.7
E00092956,25.6,59,15.4
E00092957,0,81,19
E00092958,8.2,68.5,23.3
E00092960,9.9,70.9,19.2
E00092962,14.1,61.5,24.4
E00092963,6.7,75.6,17.6
E00092964,10,67.5,22.5
E00092965,10.7,59.8,29.5
E00092966,7.6,76.2,16.2
E00092967,12,72.5,15.5
E00092968,12,71,17
E00092969,12.5,73.2,14.3
E00092970,14,76.7,9.3
E00092971,10.4,64.3,25.2
E00092972,10.5,69.3,20.2
E00092973,23.1,61.5,15.4
