areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00092798,23.6,76.4
E00092799,36.6,63.4
E00092800,38.3,61.7
E00092801,34.4,65.6
E00092802,30.9,69.1
E00092803,30.3,69.7
E00092804,23.7,76.3
E00092806,28,72
E00092807,22.7,77.3
E00092808,34.9,65.1
E00092809,28.6,71.4
E00092811,36.9,63.1
E00092813,25.9,74.1
E00092815,33.3,66.7
E00092816,20.6,79.4
E00092817,33.6,66.4
E00092818,27,73
E00092820,29.1,70.9
E00092821,38.6,61.4
E00092822,33.6,66.4
E00092823,26.5,73.5
E00092825,31.1,68.9
E00092826,30,70
E00092827,29.8,70.2
E00092828,13.6,86.4
E00092829,24.8,75.2
E00092830,29.7,70.3
E00092831,28.8,71.2
E00092832,32.3,67.7
E00092833,33.9,66.1
E00092835,27.3,72.7
E00092836,25.2,74.8
E00092837,26.6,73.4
E00092838,27,73
E00092839,28.1,71.9
E00092841,30.9,69.1
E00092842,30.7,69.3
E00092843,31.4,68.6
E00092845,42.6,57.4
E00092846,32.9,67.1
E00092847,34,66
E00092848,23,77
E00092849,41.3,58.7
E00092850,26,74
E00092851,29.2,70.8
E00092852,28.1,71.9
E00092853,28.4,71.6
E00092854,26.8,73.2
E00092855,22.6,77.4
E00092856,25.2,74.8
E00092857,27.1,72.9
E00092858,32.1,67.9
E00092860,37.4,62.6
E00092861,35.7,64.3
E00092862,39.2,60.8
E00092863,31.2,68.8
E00092864,25.3,74.7
E00092865,31.5,68.5
E00092866,36,64
E00092867,30.8,69.2
E00092868,34.5,65.5
E00092869,23.1,76.9
E00092870,24.3,75.7
E00092871,36.1,63.9
E00092872,32.3,67.7
E00092873,29.3,70.7
E00092874,30.2,69.8
E00092875,35.2,64.8
E00092876,34.5,65.5
E00092877,31,69
E00092878,30.8,69.2
E00092879,24.4,75.6
E00092880,27.9,72.1
E00092881,29.4,70.6
E00092882,26.2,73.8
E00092883,25,75
E00092884,30.3,69.7
E00092885,34.3,65.7
E00092886,36,64
E00092887,24,76
E00092888,37.4,62.6
E00092889,29.7,70.3
E00092890,25,75
E00092891,39.8,60.2
E00092892,26.6,73.4
E00092894,20.7,79.3
E00092895,26.4,73.6
E00092896,27.9,72.1
E00092897,26.3,73.7
E00092898,24.4,75.6
E00092899,27.1,72.9
E00092900,33.9,66.1
E00092901,31.5,68.5
E00092902,30.3,69.7
E00092903,36.7,63.3
E00092904,35.2,64.8
E00092905,33.9,66.1
E00092906,33.7,66.3
E00092907,37.4,62.6
E00092908,36.3,63.7
E00092909,32.7,67.3
E00092910,30.6,69.4
E00092911,29.4,70.6
E00092912,30.7,69.3
E00092913,28,72
E00092914,31.3,68.7
E00092915,35.2,64.8
E00092916,26.5,73.5
E00092918,25,75
E00092919,35.2,64.8
E00092920,30,70
E00092921,22.8,77.2
E00092922,31.3,68.7
E00092923,31.1,68.9
E00092924,32.3,67.7
E00092925,32.2,67.8
E00092926,30.9,69.1
E00092927,35.7,64.3
E00092928,26.1,73.9
E00092929,26,74
E00092930,31,69
E00092931,27.6,72.4
E00092933,29.9,70.1
E00092934,38.1,61.9
E00092944,32.4,67.6
E00092945,26.2,73.8
E00092946,32.4,67.6
E00092947,26.1,73.9
E00092948,29.6,70.4
E00092950,22.7,77.3
E00092952,25.9,74.1
E00092953,26.4,73.6
E00092954,30.4,69.6
E00092955,31.2,68.8
E00092956,23.3,76.7
E00092957,21.1,78.9
E00092958,32.8,67.2
E00092960,30.1,69.9
E00092962,24.6,75.4
E00092963,19.4,80.6
E00092964,30.9,69.1
E00092965,36,64
E00092966,35,65
E00092967,29.2,70.8
E00092968,28.6,71.4
E00092969,24.1,75.9
E00092970,26.9,73.1
E00092971,23,77
E00092972,23.3,76.7
E00092973,27.1,72.9
E00092974,31.1,68.9
E00092975,28.8,71.2
E00092976,19.7,80.3
E00092977,26.7,73.3
E00092978,25.3,74.7
E00092979,32,68
E00092980,23.6,76.4
E00092981,32.3,67.7
E00092982,25.4,74.6
E00092983,32.5,67.5
E00092984,27.9,72.1
E00092985,27.4,72.6
E00093004,26.3,73.7
E00093005,23,77
E00093006,36.4,63.6
E00093007,24.6,75.4
E00093008,30.6,69.4
E00093009,33.9,66.1
E00093010,34.2,65.8
E00093011,28.4,71.6
E00093012,29.3,70.7
E00093013,30.3,69.7
E00093014,30.9,69.1
E00093016,21.6,78.4
E00093017,33.6,66.4
E00093018,21.7,78.3
E00093019,23.6,76.4
E00093020,34.1,65.9
E00093021,28.8,71.2
E00093023,26.4,73.6
E00093024,35.5,64.5
E00093025,28.7,71.3
E00093026,32.2,67.8
E00093029,18.3,81.7
E00093030,28.5,71.5
E00093031,29.5,70.5
E00093033,30.7,69.3
E00093035,28.1,71.9
E00093036,30.4,69.6
E00093037,33.7,66.3
E00093038,25.2,74.8
E00093039,24.1,75.9
E00093041,25.8,74.2
E00093042,31.1,68.9
E00093043,29.7,70.3
E00093044,24.1,75.9
E00093046,24.1,75.9
E00093048,26.1,73.9
E00093049,26.7,73.3
E00093050,25,75
E00093051,33.1,66.9
E00093052,21.7,78.3
E00093053,27.2,72.8
E00093055,25.1,74.9
E00093056,25,75
E00093058,28.9,71.1
E00093059,26.5,73.5
E00093060,28.8,71.2
E00093062,22.3,77.7
E00093227,25.5,74.5
E00093228,27.5,72.5
E00093259,27,73
E00093712,25.3,74.7
E00093713,27.2,72.8
E00093714,29.3,70.7
E00093715,26.1,73.9
E00093716,27.5,72.5
E00093717,29.9,70.1
E00093718,35.1,64.9
E00093719,20.6,79.4
E00093720,33.1,66.9
E00093721,33.1,66.9
E00093722,30.2,69.8
E00093723,37.5,62.5
E00093724,33.1,66.9
E00093725,33.1,66.9
E00093726,21.4,78.6
E00093727,27.3,72.7
E00093728,29.8,70.2
E00093732,26.2,73.8
E00093737,44.6,55.4
E00093747,30.3,69.7
E00093748,30.3,69.7
E00093749,32.5,67.5
E00093750,38.2,61.8
E00093751,31.5,68.5
E00093752,29.9,70.1
E00093753,33.8,66.2
E00093754,20.3,79.7
E00093755,21.4,78.6
E00093756,18,82
E00093757,30.4,69.6
E00093758,35.4,64.6
E00093759,33.7,66.3
E00093760,37.4,62.6
E00093761,32,68
E00093763,34.8,65.2
E00093764,27.6,72.4
E00093779,37.4,62.6
E00093780,36.2,63.8
E00093799,27.3,72.7
E00093800,37.1,62.9
E00093801,30.9,69.1
E00093802,28.7,71.3
E00093803,25.5,74.5
E00093804,28.8,71.2
E00093805,32,68
E00093806,31.5,68.5
E00093807,33.3,66.7
E00093808,35,65
E00093809,35.3,64.7
E00093810,29.9,70.1
E00093811,30.5,69.5
E00093812,31.1,68.9
E00093813,31.7,68.3
E00093814,36.4,63.6
E00093815,35.5,64.5
E00093816,30.7,69.3
E00093817,25.5,74.5
E00093818,35.3,64.7
E00093819,29,71
E00093820,29,71
E00093821,44.7,55.3
E00093822,29.2,70.8
E00093854,31.3,68.7
E00093855,42.9,57.1
E00093856,29.2,70.8
E00093857,26.9,73.1
E00093858,30.2,69.8
E00093859,40.2,59.8
E00093860,32.8,67.2
E00093861,42.6,57.4
E00093870,33.2,66.8
E00093871,34.8,65.2
E00093872,30.6,69.4
E00093873,35.3,64.7
E00093874,21.9,78.1
E00093875,24,76
E00093876,36.2,63.8
E00093877,30.2,69.8
E00093878,29.5,70.5
E00093879,35.2,64.8
E00093880,24.3,75.7
E00093881,24.1,75.9
E00093882,30,70
E00093883,31,69
E00093884,25.9,74.1
E00093887,22.1,77.9
E00093888,29.1,70.9
E00093889,27,73
E00093890,36.5,63.5
E00093891,29.2,70.8
E00093892,29.2,70.8
E00093893,28.6,71.4
E00093894,14.5,85.5
E00093895,31.4,68.6
E00093896,21.7,78.3
E00093897,37.4,62.6
E00093898,23.9,76.1
E00093899,31.6,68.4
E00093900,25.5,74.5
E00093901,31.4,68.6
E00093902,32.7,67.3
E00093903,41.9,58.1
E00093904,24.1,75.9
E00093905,33.1,66.9
E00093906,38.2,61.8
E00093907,30.2,69.8
E00093908,34.3,65.7
E00093909,28.8,71.2
E00093910,29,71
E00093911,34.1,65.9
E00093912,30.3,69.7
E00093913,30.6,69.4
E00093914,37.1,62.9
E00093915,20.9,79.1
E00093916,34,66
E00093917,35.7,64.3
E00093918,37.2,62.8
E00093919,40.5,59.5
E00093920,23.3,76.7
E00093921,31,69
E00093922,24.4,75.6
E00093923,35.4,64.6
E00093924,28.9,71.1
E00093925,24.3,75.7
E00093926,25.6,74.4
E00093927,29.1,70.9
E00093928,33.9,66.1
E00093929,26.6,73.4
E00093930,30.6,69.4
E00093931,21.9,78.1
E00093932,27.8,72.2
E00093943,26.9,73.1
E00093944,17.6,82.4
E00093945,31.9,68.1
E00093946,25.7,74.3
E00093949,27.3,72.7
E00093950,28.6,71.4
E00093951,24.4,75.6
E00093952,29.5,70.5
E00093953,32.9,67.1
E00093954,22.7,77.3
E00093955,27,73
E00093956,29,71
E00093957,36.5,63.5
E00093958,22.1,77.9
E00093959,29.9,70.1
E00093960,30.8,69.2
E00093961,33.8,66.2
E00093962,24.8,75.2
E00093963,39.5,60.5
E00093964,36.6,63.4
E00093965,28.7,71.3
E00093966,29.7,70.3
E00093967,30.5,69.5
E00093968,34,66
E00093969,35.6,64.4
E00093970,33.9,66.1
E00093971,37.9,62.1
E00093972,30.6,69.4
E00093973,37.1,62.9
E00093974,27.8,72.2
E00093975,28,72
E00093976,31.3,68.7
E00093977,34.3,65.7
E00093978,24.8,75.2
E00093979,34.6,65.4
E00093980,26.1,73.9
E00093981,25.1,74.9
E00093982,23.5,76.5
E00093983,21.9,78.1
E00093985,22.6,77.4
E00093986,31.8,68.2
E00093987,30.7,69.3
E00093988,14.6,85.4
E00093989,27,73
E00093990,33.1,66.9
E00093991,29.3,70.7
E00093992,19.5,80.5
E00093993,17.6,82.4
E00093994,22.2,77.8
E00093995,25.9,74.1
E00093996,26.9,73.1
E00093997,29.7,70.3
E00093998,22.8,77.2
E00093999,24.4,75.6
E00094000,30.8,69.2
E00094003,31.1,68.9
E00094005,20.6,79.4
E00094006,28.1,71.9
E00094007,36.3,63.7
E00094008,25.3,74.7
E00094009,26.5,73.5
E00094011,28.2,71.8
E00094012,24.7,75.3
E00094013,26.8,73.2
E00094014,25.3,74.7
E00094015,32.1,67.9
E00094016,37.6,62.4
E00094017,33.2,66.8
E00094018,25.7,74.3
E00094019,23.6,76.4
E00094020,35.9,64.1
E00094021,31.5,68.5
E00094022,34,66
E00094023,20.3,79.7
E00094027,26.9,73.1
E00094028,26.8,73.2
E00094029,34,66
E00094030,28.5,71.5
E00094031,31.1,68.9
E00094033,33.1,66.9
E00094035,34.8,65.2
E00094036,34.8,65.2
E00094037,28.6,71.4
E00094038,22.1,77.9
E00094039,34.4,65.6
E00094040,24.4,75.6
E00094041,30.9,69.1
E00094042,31.1,68.9
E00094043,31.4,68.6
E00094044,23.7,76.3
E00094045,32.9,67.1
E00094046,30.8,69.2
E00094047,21.8,78.2
E00094048,32.9,67.1
E00094049,31.2,68.8
E00094050,32.8,67.2
E00094051,24,76
E00094052,25.3,74.7
E00094053,36.4,63.6
E00094054,27.8,72.2
E00094055,25.3,74.7
E00094056,25.9,74.1
E00094057,34.7,65.3
E00094058,28.2,71.8
E00094059,32,68
E00094060,36.4,63.6
E00094062,38.4,61.6
E00094063,33.3,66.7
E00094064,31,69
E00094065,20.7,79.3
E00094066,25.9,74.1
E00094067,26.5,73.5
E00094068,27.6,72.4
E00094069,27.8,72.2
E00094070,18.6,81.4
E00094071,29.2,70.8
E00094072,28.9,71.1
E00094073,39.4,60.6
E00094074,40.4,59.6
E00094075,34.8,65.2
E00094076,34.5,65.5
E00094077,29,71
E00094078,33.8,66.2
E00094079,31.1,68.9
E00094080,39.6,60.4
E00094081,25.7,74.3
E00094082,30.3,69.7
E00094083,34.7,65.3
E00094084,41,59
E00094085,25,75
E00094086,33,67
E00094088,35.6,64.4
E00094089,25.1,74.9
E00094090,29.7,70.3
E00094091,40.2,59.8
E00094092,32.2,67.8
E00094093,31.6,68.4
E00094094,31.4,68.6
E00094095,26.6,73.4
E00094096,26,74
E00094097,34.6,65.4
E00094098,31.5,68.5
E00094099,37.6,62.4
E00094100,38.4,61.6
E00094101,32.1,67.9
E00094102,31.3,68.7
E00094103,35.8,64.2
E00094104,32.7,67.3
E00094105,25.5,74.5
E00094106,41.6,58.4
E00094107,39.6,60.4
E00094108,27.1,72.9
E00094109,33,67
E00094110,32.7,67.3
E00094111,39.4,60.6
E00094112,29.3,70.7
E00094113,36.9,63.1
E00094114,40.1,59.9
E00094115,37.3,62.7
E00094123,18.9,81.1
E00094124,32,68
E00094125,30,70
E00094126,31.6,68.4
E00094127,27,73
E00094128,32.9,67.1
E00094129,31,69
E00094130,27.7,72.3
E00094131,35.9,64.1
E00094132,30.1,69.9
E00094133,18.2,81.8
E00094134,37.8,62.2
E00094135,33.1,66.9
E00094136,31.4,68.6
E00094137,33.3,66.7
E00094138,30.5,69.5
E00094144,26.8,73.2
E00094145,21.3,78.7
E00094146,31.5,68.5
E00094147,25.1,74.9
E00094148,24.3,75.7
E00094149,31.3,68.7
E00094151,29.4,70.6
E00094152,31.1,68.9
E00094153,25.2,74.8
E00094154,32.4,67.6
E00094155,25,75
E00094156,30.6,69.4
E00094157,28.9,71.1
E00094206,33.5,66.5
E00094208,33.8,66.2
E00094210,32.4,67.6
E00094211,32,68
E00094212,31,69
E00094213,34.8,65.2
E00094214,29.4,70.6
E00094215,19.2,80.8
E00094216,32.8,67.2
E00094218,42.2,57.8
E00094219,31.6,68.4
E00094220,28.6,71.4
E00094221,35.1,64.9
E00094222,39.3,60.7
E00094238,26.7,73.3
E00094409,23.2,76.8
E00094411,25.7,74.3
E00094507,34.2,65.8
E00094508,25.8,74.2
E00094509,25.6,74.4
E00094510,27.5,72.5
