areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00092798,98.2,1.6,0.2
E00092799,100,0,0
E00092800,100,0,0
E00092801,99.5,0.5,0
E00092802,99.7,0.3,0
E00092803,98.6,1.4,0
E00092804,99.7,0.3,0
E00092806,98.4,1.6,0
E00092807,99.3,0.7,0
E00092808,99.5,0.5,0
E00092809,99.6,0.2,0.2
E00092811,98.8,0.6,0.6
E00092813,99.6,0,0.4
E00092815,98.5,1.5,0
E00092816,98,2,0
E00092817,100,0,0
E00092818,98.1,1.9,0
E00092820,99.1,0.9,0
E00092821,99,0.3,0.7
E00092822,100,0,0
E00092823,99.1,0.6,0.2
E00092825,99.5,0.5,0
E00092826,100,0,0
E00092827,99.1,0.9,0
E00092828,99.1,0,0.9
E00092829,98.5,1.5,0
E00092830,97.2,2.5,0.3
E00092831,100,0,0
E00092832,99,1,0
E00092833,99.7,0.3,0
E00092835,98.9,1.1,0
E00092836,98.8,1.2,0
E00092837,99.6,0.4,0
E00092838,98.2,1.8,0
E00092839,100,0,0
E00092841,98.4,0.3,1.3
E00092842,98,2,0
E00092843,97.1,1.2,1.8
E00092845,97,2.3,0.7
E00092846,98.7,1.3,0
E00092847,99.7,0.3,0
E00092848,98.8,0.9,0.3
E00092849,98.9,0.6,0.6
E00092850,98.6,1,0.3
E00092851,100,0,0
E00092852,97.6,1.6,0.8
E00092853,100,0,0
E00092854,97,3,0
E00092855,93.9,4.7,1.4
E00092856,97.8,2.2,0
E00092857,96.4,2,1.6
E00092858,99.2,0.8,0
E00092860,99.4,0.6,0
E00092861,99.6,0.4,0
E00092862,98.8,0.9,0.3
E00092863,99.7,0.3,0
E00092864,98,1.2,0.7
E00092865,99.8,0.2,0
E00092866,98.9,1.1,0
E00092867,98.3,1,0.7
E00092868,99.2,0.8,0
E00092869,99,0,1
E00092870,99.4,0.6,0
E00092871,100,0,0
E00092872,100,0,0
E00092873,99.7,0.3,0
E00092874,99.3,0.3,0.3
E00092875,99.7,0.3,0
E00092876,99,1,0
E00092877,100,0,0
E00092878,98.5,1.1,0.4
E00092879,98.7,1.3,0
E00092880,98.2,1.8,0
E00092881,98.3,1.7,0
E00092882,98.9,1.1,0
E00092883,97.7,2,0.3
E00092884,98.8,1.2,0
E00092885,99,1,0
E00092886,99.7,0.3,0
E00092887,98.9,1.1,0
E00092888,100,0,0
E00092889,98.2,1.3,0.5
E00092890,100,0,0
E00092891,98.9,0.7,0.4
E00092892,97.7,1.9,0.4
E00092894,99.6,0.4,0
E00092895,99.6,0.4,0
E00092896,98.7,1.3,0
E00092897,97.6,2.1,0.3
E00092898,100,0,0
E00092899,99.6,0.4,0
E00092900,100,0,0
E00092901,99.3,0.7,0
E00092902,99.7,0.3,0
E00092903,98,1.7,0.3
E00092904,100,0,0
E00092905,99.6,0,0.4
E00092906,98.8,1.2,0
E00092907,99,1,0
E00092908,99.5,0.5,0
E00092909,100,0,0
E00092910,100,0,0
E00092911,99.4,0.6,0
E00092912,99.5,0.5,0
E00092913,98.6,1.4,0
E00092914,97.3,1.9,0.8
E00092915,99.7,0.3,0
E00092916,100,0,0
E00092918,99.6,0.4,0
E00092919,97.6,2,0.4
E00092920,96.9,3.1,0
E00092921,98.4,1.6,0
E00092922,98.6,0.3,1
E00092923,99.3,0.7,0
E00092924,99.4,0.6,0
E00092925,100,0,0
E00092926,97.9,0.9,1.2
E00092927,99.6,0.4,0
E00092928,99.6,0.4,0
E00092929,99.2,0.8,0
E00092930,97.9,2.1,0
E00092931,98.8,1.2,0
E00092933,99.7,0.3,0
E00092934,99.1,0.9,0
E00092944,100,0,0
E00092945,99.5,0.5,0
E00092946,96.7,2.6,0.7
E00092947,99.3,0.7,0
E00092948,99,0.3,0.7
E00092950,96.5,3.1,0.4
E00092952,95.7,4.3,0
E00092953,94.8,5.2,0
E00092954,100,0,0
E00092955,100,0,0
E00092956,94.7,4.2,1.1
E00092957,99.4,0.6,0
E00092958,99.1,0.9,0
E00092960,97.7,2.1,0.2
E00092962,98.5,1.1,0.4
E00092963,100,0,0
E00092964,98.7,1.3,0
E00092965,99.6,0.4,0
E00092966,98,1.3,0.7
E00092967,98.2,1.6,0.3
E00092968,99.3,0.7,0
E00092969,98.5,1.5,0
E00092970,97.9,1.6,0.5
E00092971,98,1.7,0.3
E00092972,89.9,8.1,2
E00092973,96.2,3.1,0.8
E00092974,93.4,5.3,1.2
E00092975,96.9,3.1,0
E00092976,97.6,2.4,0
E00092977,100,0,0
E00092978,99.3,0.7,0
E00092979,99.2,0.8,0
E00092980,99.2,0.8,0
E00092981,97.4,2.6,0
E00092982,100,0,0
E00092983,98.4,1.6,0
E00092984,99.3,0.7,0
E00092985,100,0,0
E00093004,99.2,0.8,0
E00093005,98.6,1.4,0
E00093006,96,3.7,0.3
E00093007,99.7,0.3,0
E00093008,98.1,1.9,0
E00093009,98.4,1,0.6
E00093010,98.9,0.7,0.4
E00093011,98.6,0.7,0.7
E00093012,98.6,0.9,0.5
E00093013,99.4,0.6,0
E00093014,100,0,0
E00093016,99.3,0.7,0
E00093017,100,0,0
E00093018,100,0,0
E00093019,98,2,0
E00093020,99,0.6,0.3
E00093021,97.6,2,0.4
E00093023,98.8,0.8,0.4
E00093024,99.1,0.9,0
E00093025,99.2,0.8,0
E00093026,99.5,0.5,0
E00093029,99.2,0.8,0
E00093030,98.3,1.7,0
E00093031,98.8,1.2,0
E00093033,98.1,0.9,0.9
E00093035,99.5,0.5,0
E00093036,99.6,0.4,0
E00093037,100,0,0
E00093038,94,4.8,1.2
E00093039,99.4,0.3,0.3
E00093041,100,0,0
E00093042,100,0,0
E00093043,99.7,0.3,0
E00093044,97.3,2.7,0
E00093046,95.5,4.2,0.3
E00093048,96.6,2.8,0.6
E00093049,98.5,1.5,0
E00093050,98.3,0.7,1
E00093051,98.7,1.3,0
E00093052,98.5,1.5,0
E00093053,99.4,0.6,0
E00093055,100,0,0
E00093056,96.9,1.9,1.2
E00093058,98.4,1.6,0
E00093059,96.7,2.6,0.8
E00093060,98.3,1.7,0
E00093062,99.3,0.7,0
E00093227,98.5,1,0.5
E00093228,98.2,1.6,0.2
E00093259,100,0,0
E00093712,97.7,1.9,0.4
E00093713,97.8,2.2,0
E00093714,96.6,3.4,0
E00093715,96,2.8,1.2
E00093716,97.9,2.1,0
E00093717,98.6,1.4,0
E00093718,95.7,2.6,1.7
E00093719,92.3,7.3,0.4
E00093720,97.3,2,0.7
E00093721,99,0.7,0.3
E00093722,97.2,1.9,0.8
E00093723,99.2,0.8,0
E00093724,96.8,3.2,0
E00093725,97.6,2,0.3
E00093726,92.3,7.7,0
E00093727,91,9,0
E00093728,98.8,1.2,0
E00093732,95.9,4.1,0
E00093737,99.2,0.8,0
E00093747,98.4,1.6,0
E00093748,98.2,1.5,0.4
E00093749,97.7,1.9,0.4
E00093750,99.5,0.5,0
E00093751,96.2,3.2,0.6
E00093752,99.1,0.9,0
E00093753,99.7,0.3,0
E00093754,97.3,2.3,0.4
E00093755,97.7,1.9,0.4
E00093756,99.4,0.6,0
E00093757,99.3,0.7,0
E00093758,96.8,3.2,0
E00093759,100,0,0
E00093760,98.6,1.1,0.3
E00093761,99.7,0.3,0
E00093763,98.6,1.4,0
E00093764,100,0,0
E00093779,92,7.1,0.9
E00093780,97.4,2.3,0.3
E00093799,99.4,0.6,0
E00093800,96,3,1
E00093801,95.8,3.9,0.3
E00093802,96.3,3.7,0
E00093803,97.4,1.9,0.6
E00093804,97,2.7,0.3
