areacd,sex-001,sex-002
E00092798,49.5,50.5
E00092799,45.8,54.2
E00092800,47.2,52.8
E00092801,50.5,49.5
E00092802,50.8,49.2
E00092803,50.2,49.8
E00092804,50.9,49.1
E00092806,47.4,52.6
E00092807,48.2,51.8
E00092808,51.6,48.4
E00092809,53.4,46.6
E00092811,46.8,53.2
E00092813,56.2,43.8
E00092815,52,48
E00092816,51.1,48.9
E00092817,52,48
E00092818,48.9,51.1
E00092820,49.6,50.4
E00092821,52.9,47.1
E00092822,49.8,50.2
E00092823,47.5,52.5
E00092825,51.7,48.3
E00092826,51.1,48.9
E00092827,51,49
E00092828,46.1,53.9
E00092829,47.2,52.8
E00092830,47.2,52.8
E00092831,53,47
E00092832,57.7,42.3
E00092833,52.7,47.3
E00092835,49.5,50.5
E00092836,49,51
E00092837,50.7,49.3
E00092838,48.9,51.1
E00092839,47.8,52.2
E00092841,52.9,47.1
E00092842,54.4,45.6
E00092843,52.4,47.6
E00092845,52.3,47.7
E00092846,52.2,47.8
E00092847,50,50
E00092848,52.3,47.7
E00092849,51.2,48.8
E00092850,50,50
E00092851,53.5,46.5
E00092852,51.7,48.3
E00092853,49.6,50.4
E00092854,47.8,52.2
E00092855,46.1,53.9
E00092856,49.5,50.5
E00092857,45.7,54.3
E00092858,51.5,48.5
E00092860,49.1,50.9
E00092861,50.9,49.1
E00092862,51.4,48.6
E00092863,49.5,50.5
E00092864,55.4,44.6
E00092865,49.8,50.2
E00092866,48.8,51.2
E00092867,47,53
E00092868,48.9,51.1
E00092869,48.1,51.9
E00092870,50.9,49.1
E00092871,49.2,50.8
E00092872,48.1,51.9
E00092873,51.3,48.7
E00092874,51.6,48.4
E00092875,48.8,51.2
E00092876,52.1,47.9
E00092877,49.4,50.6
E00092878,50.9,49.1
E00092879,48.1,51.9
E00092880,53.8,46.2
E00092881,48.7,51.3
E00092882,48,52
E00092883,53.4,46.6
E00092884,52.9,47.1
E00092885,53.8,46.2
E00092886,50.5,49.5
E00092887,52.2,47.8
E00092888,51,49
E00092889,52.3,47.7
E00092890,53.1,46.9
E00092891,53,47
E00092892,50,50
E00092894,51.8,48.2
E00092895,51.7,48.3
E00092896,53.6,46.4
E00092897,49.5,50.5
E00092898,50,50
E00092899,54,46
E00092900,51.2,48.8
E00092901,52.7,47.3
E00092902,49.1,50.9
E00092903,48.7,51.3
E00092904,50,50
E00092905,51.3,48.7
E00092906,50.6,49.4
