areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00092798,10.1,41.9,7.2,40.6,0.3
E00092799,17.4,38.3,6,34.9,3.4
E00092800,11.7,36.5,5.8,43.3,2.8
E00092801,14.5,36.5,5.7,39.6,3.8
E00092802,10.2,39.3,3.6,44.6,2.3
E00092803,15.2,41,4.5,38.9,0.4
E00092804,5.2,35.9,6,53,0
E00092806,15.2,39.8,4.7,38,2.3
E00092807,9.2,42.7,5.5,41.5,1.2
E00092808,11.3,40.6,1.9,44.4,1.9
E00092809,10.9,34.2,2.7,51.1,1.1
E00092811,18.1,38.9,3.7,36.2,3
E00092813,32.8,41.3,4.8,15.9,5.3
E00092815,17.3,52.6,5.1,24.5,0.5
E00092816,10.5,46.1,3.9,38.3,1.2
E00092817,11.6,40.2,10,36.3,1.9
E00092818,21.9,37.7,10.5,26.8,3.1
E00092820,18.6,35.7,6.7,34.8,4.3
E00092821,24.7,47.7,7.7,18.3,1.7
E00092822,15.2,43.9,8.4,30.4,2.1
E00092823,16.8,47.4,5.9,29.8,0
E00092825,23,42.9,3.7,27.7,2.6
E00092826,20.4,46.7,8.4,21.8,2.7
E00092827,9.2,38.5,4.6,45.5,2.2
E00092828,18.6,32.9,4.8,41.4,2.4
E00092829,15.2,49.8,4.6,27.8,2.5
E00092830,13.3,48.8,5.6,29.5,2.8
E00092831,13.5,45.9,6.1,32.3,2.2
E00092832,40.9,31.6,6.4,18.1,2.9
E00092833,15.9,33.7,3.6,44.6,2.2
E00092835,22.8,45.3,9.1,20.7,2.2
E00092836,20.8,43.5,8.8,25,1.9
E00092837,8.5,36.3,4.3,50.4,0.4
E00092838,20.9,39.8,8.9,30.4,0
E00092839,15.5,41.3,8.9,32.9,1.4
E00092841,24.9,50.2,5.8,16.5,2.6
E00092842,29,44.1,5.7,17.6,3.6
E00092843,31.6,43.4,4.5,18.9,1.6
E00092845,25.4,43.9,5.7,21.5,3.5
E00092846,9.8,32.6,6.4,49.6,1.5
E00092847,27,41.1,6.2,23.7,2.1
E00092848,23.5,46,5.2,23.2,2.1
E00092849,25.6,50.8,5.5,16.1,2
E00092850,14.2,31.3,5.3,45.9,3.3
E00092851,17.6,52.4,6.2,21.6,2.2
E00092852,28.3,50,8.1,13.6,0
E00092853,12.4,44.9,8,32.4,2.2
E00092854,21.2,42,6.1,26.9,3.8
E00092855,17.4,45.2,3.5,31.7,2.3
E00092856,12.2,41.6,9.2,35.3,1.7
E00092857,19.2,38.8,6,31.7,4.3
E00092858,19.8,43.4,7.5,27.8,1.5
E00092860,4.3,37.8,2.3,53.8,1.7
E00092861,18.2,43.6,6.7,29.8,1.8
E00092862,25.5,49.4,7.7,15.1,2.2
E00092863,7.7,40.9,5.3,44.1,2
E00092864,17.5,39,5.8,33.2,4.5
E00092865,14.9,34.8,6.7,41.2,2.3
E00092866,13.7,30.2,4,50.4,1.6
E00092867,10,39,8.7,39.4,2.9
E00092868,7.8,38.9,2.6,48.4,2.3
E00092869,8.9,44.4,8.3,33.9,4.4
E00092870,10.5,39.7,5.8,44,0
E00092871,8.5,34.7,6.2,49,1.5
E00092872,16.9,43.1,7.1,30.2,2.7
E00092873,16.8,37.5,6.8,37.5,1.4
E00092874,18.1,31.7,7,38,5.2
E00092875,10.4,38.2,5,44.8,1.5
E00092876,17.4,40.2,8.9,30.9,2.7
E00092877,11.8,34.9,5.2,47.2,0.9
E00092878,7.9,34.7,5.8,48.3,3.3
E00092879,9.8,40.2,6,42.1,1.9
E00092880,10.8,40,3.1,42.1,4.1
E00092881,10.3,37.3,3.8,46,2.7
E00092882,8.5,36.8,3.6,49.3,1.8
E00092883,17.1,37.2,6.7,33.1,5.9
E00092884,17.2,31.6,8.8,39.3,3.2
E00092885,14.5,39.2,4.7,37.6,3.9
E00092886,22.4,32.4,6.6,36.4,2.2
E00092887,9.4,47.3,6.7,35.2,1.5
E00092888,16.5,42.3,5.6,33.5,2
E00092889,16.2,46.3,7.7,27.3,2.6
E00092890,21.8,43.1,7.6,25.3,2.2
E00092891,13,47.8,7.1,29.2,2.8
E00092892,13.1,43.9,6.1,33.6,3.3
E00092894,23.8,33.2,7.4,32.7,3
E00092895,15,33.5,7.7,39.5,4.3
E00092896,22.7,32,9.4,33.5,2.5
E00092897,11,48.5,3.7,35,1.8
E00092898,23.9,38.6,4.4,31.1,2
E00092899,32.5,36.5,10,20.5,0.5
E00092900,12,39,9.2,37.8,2
E00092901,13.1,33.1,5.9,45.8,2.1
E00092902,9.4,39.4,6.8,43.2,1.3
E00092903,10.6,42.9,3.7,42.9,0
E00092904,4.1,38.7,2.3,52.3,2.6
E00092905,11.8,33.3,6.8,46.4,1.7
E00092906,14.5,32,3.5,46.1,3.9
E00092907,31.6,25.3,6.7,33.8,2.6
E00092908,9.9,37,5.6,47.5,0
E00092909,7.2,24.5,3.4,63,1.9
E00092910,15.4,30.8,7.5,42.7,3.6
E00092911,6.6,29.3,3.7,59,1.5
E00092912,21,31.7,8.1,34.9,4.3
E00092913,19.3,35.5,5.8,39.4,0
E00092914,11.5,42.5,4.5,41.5,0
E00092915,5.6,30.9,4.5,58.4,0.7
E00092916,11.5,34,6.7,45.5,2.4
E00092918,11.5,31,4.9,50.9,1.8
E00092919,13.7,28.6,3.5,49.8,4.4
E00092920,23.5,40.3,6.2,28,2.1
E00092921,9.2,42.3,3,44.3,1.2
E00092922,18.7,41.7,7.5,31,1.2
E00092923,28.2,26.2,6,37.7,2
E00092924,10.8,32.7,2.9,50.7,2.9
E00092925,11.2,47,4.7,33.6,3.4
E00092926,21.2,38.8,5.5,30.3,4.2
E00092927,9,39.5,4,43.9,3.6
E00092928,14.5,36.8,4.5,41.3,2.9
E00092929,14.2,35.6,4.6,42.3,3.4
E00092930,15.9,32.1,4.5,45.9,1.5
E00092931,8.9,35.8,4.6,50.7,0
E00092933,15.3,40.7,5.4,35.9,2.7
E00092934,24.9,43.9,3.5,26,1.8
E00092944,4.3,47.1,4.3,43.5,0.8
E00092945,5.4,48.1,3,42.8,0.7
E00092946,13,45.4,9.2,30.7,1.7
E00092947,26.1,46.6,7.5,17.8,2
E00092948,13.1,53.4,5.2,27.9,0.4
E00092950,12.4,46.3,4.6,36.7,0
E00092952,29.5,47.7,3.9,17.4,1.6
E00092953,25.1,47.1,3.5,22.5,1.8
E00092954,14.5,48.3,6.6,28.5,2.1
E00092955,4.8,52.4,7.4,33.9,1.6
E00092956,10,51.5,6.9,30.6,1
E00092957,4.1,53.1,4.8,37.2,0.7
E00092958,9.3,44.8,4.1,41.8,0
E00092960,14.3,43.8,7.1,33.7,1.1
E00092962,20.2,52.4,7.2,19.7,0.5
E00092963,27.1,37.1,12.7,19.5,3.6
E00092964,14.5,50,8.2,25.4,2
E00092965,32.1,42.2,5.9,17.6,2.1
E00092966,11.5,40.9,5.6,39.4,2.6
E00092967,8.6,46.1,7.4,37.8,0
E00092968,11.5,55.4,6.2,25.8,1.2
E00092969,8.9,42.3,5.7,40.2,2.8
E00092970,10.4,40.1,6.9,38.2,4.4
E00092971,20.2,42,7.9,28.7,1.3
E00092972,21.9,42.1,7.6,24.8,3.6
E00092973,14.4,45,8.6,29.7,2.3
E00092974,22.2,36.7,6.8,29.9,4.5
E00092975,25.4,34,7.1,28.3,5.1
E00092976,28.3,43.4,6.9,18.9,2.5
E00092977,13.4,39.7,11.3,33.1,2.5
E00092978,18.7,50.8,9.9,18.3,2.3
E00092979,13.7,41,10.3,34.6,0.4
E00092980,24.9,49.8,3.6,20.4,1.4
E00092981,23.4,40.2,10.3,23.4,2.8
E00092982,18.6,40.5,9.6,27.2,4
E00092983,24.8,43.2,9.8,20.1,2.1
E00092984,10.4,50.6,6.8,30.7,1.6
E00092985,24.6,46.6,6,20.3,2.6
E00093004,19.5,44.7,4.9,29.2,1.8
E00093005,16,34.2,9.3,37.1,3.4
E00093006,17.9,47,8.8,22.3,4
E00093007,8,32.4,4.2,55.3,0
E00093008,21.1,44.6,6.8,25.5,2
E00093009,18.8,50.6,3.8,25.3,1.5
E00093010,13.1,39,8.9,37.3,1.7
E00093011,9.1,37,6.8,43.8,3.4
E00093012,21.6,43.7,9.5,21.1,4.2
E00093013,14.5,40.5,8.9,33.5,2.6
E00093014,12.4,41,11.5,31.8,3.2
E00093016,17.1,32.7,8.2,38,4.1
E00093017,17.8,38.9,7.2,33.2,2.9
E00093018,24.4,36.8,7.8,26.9,4.1
E00093019,6.8,36.5,5.9,49.2,1.6
E00093020,28.4,39.9,8.6,22.2,0.8
E00093021,11.9,33,5.5,47.7,1.8
E00093023,11.5,40.5,8.4,37,2.6
E00093024,22.3,45.8,7.3,22,2.6
E00093025,14.9,41.5,6.2,32.4,5
E00093026,10.2,37,2.8,46.9,3.1
E00093029,11.7,36.8,9.9,38.6,3.1
E00093030,10.9,44.1,7.4,37.6,0
E00093031,19.3,41.3,9.2,28.4,1.8
E00093033,21.7,34.4,3.6,37,3.3
E00093035,21.4,31.8,8.3,38.5,0
E00093036,20.3,34.6,5.6,34.6,4.8
E00093037,16.8,38.5,6.7,34.1,3.8
E00093038,18.9,41.4,3.8,32.4,3.5
E00093039,12.5,29.5,4.4,49.4,4.1
E00093041,19.1,41.8,11.8,23.2,4.1
E00093042,5.9,40.2,5.5,43.7,4.7
E00093043,9.8,42.3,4.5,43.4,0
E00093044,9.6,43.8,6.9,38.8,0.9
E00093046,8.6,49.4,4.8,34.6,2.6
E00093048,6.3,50.4,6.3,37,0
E00093049,17.2,36.3,5.3,38.3,3
E00093050,5.5,44.5,5.5,43.3,1.2
E00093051,13.6,41.9,8.3,34.3,1.9
E00093052,7.7,51,2.9,35.7,2.7
E00093053,10,46.3,8,32,3.7
E00093055,12.7,42.5,7,37.5,0.3
E00093056,12.8,43.6,7.3,33.8,2.6
E00093058,8,44.7,4.5,42.4,0.4
E00093059,19.1,46.7,7,24.5,2.7
E00093060,13.9,41.3,10,30.5,4.2
E00093062,11.9,40.9,6.3,39.3,1.6
E00093227,11.6,51,9.1,27.5,0.8
E00093228,7.1,50.5,5.3,34.8,2.3
E00093259,12.4,40.7,5.3,39.2,2.4
E00093712,7,33,1.8,55.5,2.6
E00093713,9.2,36.1,5.9,45.4,3.4
E00093714,7.9,32.5,2.9,55.6,1.1
E00093715,7.7,32.3,6.5,51.9,1.5
E00093716,19.4,24.4,8.9,47.2,0
E00093717,10.4,29.2,1.2,57.3,1.9
E00093718,32.2,30.4,4.7,28.6,4.1
E00093719,15.5,41.4,7.3,31,4.7
E00093720,10.6,47.7,3,34.9,3.8
E00093721,6.7,31.1,2.8,57.5,2
E00093722,4.6,30,2,61.6,2
E00093723,5.2,30.6,5.2,57.6,1.3
E00093724,6.6,31.4,1.8,57.7,2.6
E00093725,5.9,33.9,2.8,57.5,0
E00093726,13.7,26.3,7.3,49.8,2.9
E00093727,7.2,29.4,1.7,58,3.8
E00093728,6.2,42,2.2,49.6,0
E00093732,9.2,36.4,2.2,50,2.2
E00093737,11.4,43.1,5.2,39.8,0.5
E00093747,10.3,29.6,4.7,53.8,1.6
E00093748,20.8,50.9,6.9,19.9,1.4
E00093749,26.9,44.7,3.8,23.1,1.4
E00093750,37.4,33.8,6.1,20.2,2.5
E00093751,8.3,39.5,5.9,44.5,1.9
E00093752,10.7,35.7,6.1,45,2.5
E00093753,10.8,38.8,6.4,42.4,1.6
E00093754,5.8,38.8,0.4,52.2,2.7
E00093755,7.2,35.7,3.6,51.3,2.2
E00093756,15,33.9,3.5,43.7,3.8
E00093757,11.2,34.4,4.8,47.2,2.4
E00093758,13.5,32.9,2.7,46.8,4.1
E00093759,10.2,35.4,1.8,49.1,3.5
E00093760,6.2,32.9,4.2,53.7,2.9
E00093761,18.2,34.3,6.1,34.9,6.6
E00093763,8.7,35.5,2.5,51.7,1.7
E00093764,11.5,38.2,5.3,44.3,0.8
E00093779,3.7,34.3,1.5,60.5,0
E00093780,4,29.6,2.1,62.8,1.5
E00093799,5,38.5,3.1,52.3,1.1
E00093800,5.8,23.5,2.9,65.4,2.5
E00093801,6.4,28.9,4,57.8,2.8
E00093802,15,29.1,5.7,50.2,0
E00093803,6.4,38.6,0,53,2
E00093804,8.1,32,5.3,54.3,0.4
E00093805,5.1,27.7,3.4,63,0.9
E00093806,7.6,36,5.7,50.7,0
E00093807,9.5,29.2,3.2,58.1,0
E00093808,10.8,36.9,4.7,44.8,2.9
E00093809,2.3,27.2,1.5,66.7,2.3
E00093810,5.5,35.2,3.2,54.5,1.6
E00093811,9.2,33.7,6.1,49.7,1.4
E00093812,7.5,25.6,5.5,61.4,0
