areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00139175,5.6,23,31.7,39.7
E00139176,7.4,25.5,37.2,29.8
E00139178,0.6,15.9,30,53.5
E00139179,1.9,13.9,58.9,25.3
E00139180,3.9,22.4,34.9,38.8
E00139181,0.8,15.2,48.8,35.2
E00139182,0,35,58.5,6.5
E00139183,7.7,22.3,63.1,6.9
E00139184,37,41.7,20.5,0.8
E00139185,12.8,36.8,41,9.4
E00139186,0,4.5,34.5,60.9
E00139187,41.7,36.6,13.7,8
E00139188,0,2.6,32.1,65.4
E00139189,2.7,13.6,46.3,37.4
E00139190,19.4,33.9,31.5,15.3
E00139191,16.1,16.1,45.5,22.3
E00139192,14.2,37.2,45.1,3.5
E00139193,23.9,45.8,23.9,6.3
E00139194,1.6,14.7,77.5,6.2
E00139195,10,43.8,45,1.3
E00139196,4.3,29,60.9,5.8
E00139197,0.7,27.3,65.5,6.5
E00139198,0,9.2,61.5,29.2
E00139199,35.8,54.7,7,2.5
E00139200,28.8,47,13.6,10.6
E00139201,49,32.7,15.4,2.9
E00139202,16.6,33.8,30.5,19.2
E00139203,15.9,18.7,36.4,29
E00139204,42.2,30.2,18.8,8.9
E00139205,0.9,8.1,59.5,31.5
E00139206,0,28.4,63.8,7.8
E00139207,0.5,20,43,36.5
E00139208,8.2,9.2,54.9,27.7
E00139232,2.2,46.7,38,13
E00139233,2.4,22,57.3,18.3
E00139234,4,23.4,44.6,28
E00139235,5.4,24.7,40.9,29
E00139241,1.2,26.5,42.2,30.1
E00139242,1.9,20.3,40.5,37.3
E00139243,1.4,31.3,39.5,27.9
E00139249,0,25.4,49.2,25.4
E00139250,0,34.3,51,14.7
E00139251,6.7,23,37,33.3
E00139252,1.7,9.2,38.5,50.6
E00139253,1.7,32.2,33.9,32.2
E00139254,1.8,18.9,46.3,32.9
E00139289,3.9,32.4,44.1,19.6
E00139290,3.4,28.8,39,28.8
E00139291,0.9,33.3,45.6,20.2
E00139292,2.2,14.1,43.5,40.2
E00139293,12.5,34.2,29.2,24.2
E00139294,3.3,30,45,21.7
E00139295,3.4,35.6,37.3,23.7
E00139296,1.9,36.2,41.9,20
E00139297,9,29.5,43.6,17.9
E00139298,1.8,25,37.5,35.7
E00139299,2,26.8,35.9,35.3
E00139300,2.5,27.5,45,25
E00139301,4.2,35.8,35.8,24.2
E00139302,3.8,39.2,45.3,11.8
E00139303,8.9,37.4,48.8,4.9
E00139304,4.3,38.6,40,17.1
E00139305,5.8,31.8,36.4,26
E00139306,0,32.5,37.6,29.9
E00139307,5,26.7,40,28.3
E00139308,6.5,29,37.1,27.4
E00139315,22.7,43.8,24.9,8.6
E00139319,11.9,35.7,40.5,11.9
E00139320,24.8,44.1,22.1,9
E00139321,34.1,24.4,26.8,14.6
E00139322,26.4,50.3,16.6,6.7
E00139323,11.7,24,37.7,26.6
E00139328,5.7,28.3,46.2,19.8
E00139331,1.8,35.4,45.1,17.7
E00139332,10.7,32.1,42.1,15.1
E00139333,2.1,27,48.9,22
E00139334,2.2,35,40.1,22.6
E00139335,16,37,40.3,6.7
E00139336,5.2,35.1,40.3,19.5
E00139337,0.7,27.7,45.3,26.4
E00139338,7.5,31.4,39.6,21.4
E00139339,0,22.2,47.6,30.2
E00139340,0,27.7,43.2,29.1
E00139341,0,38.5,49.6,12
E00139342,0.6,34.5,57,7.9
E00139343,3.5,28.2,32.9,35.3
E00139345,4.7,32.5,38.5,24.3
E00139346,3.8,14.1,34.6,47.4
E00139347,2.1,39.6,35.4,22.9
E00139353,8.6,37.9,37.9,15.5
E00139354,10.6,58.4,26.5,4.4
E00139355,7.7,31.7,41.3,19.2
E00139356,7.4,17,64.9,10.6
E00139357,8.8,32.7,43.4,15
E00139358,2.6,29.2,39,29.2
E00139359,0.6,22.8,51.3,25.3
E00139360,16.8,32.8,37.8,12.6
E00139361,8.6,40.5,45.7,5.2
E00139362,1.7,11.3,72.2,14.8
E00139363,0,18.7,72.4,8.9
E00139364,0,17.7,78.2,4
E00139365,7.4,57.9,27.3,7.4
E00139366,1.5,78.8,15.9,3.8
E00139367,7.7,34.8,45.3,12.2
E00139368,38.2,30.5,29,2.3
E00139369,7.4,41.2,46.3,5.1
E00139371,25.2,51.2,22.8,0.8
E00139372,17.4,40.3,28.9,13.4
E00139374,1.4,23.7,49.6,25.2
E00139375,8.3,39.2,39.2,13.3
E00139376,2,42.6,42.6,12.9
E00139377,9.9,66.4,21.4,2.3
E00139378,2.3,53.1,42.3,2.3
E00139379,16.8,37,40.3,5.9
E00139380,8.7,30.7,58.3,2.4
E00139381,14.4,31.4,33.3,20.9
E00139382,0.8,31.1,62.2,5.9
E00139383,7.5,42.8,49.7,0
E00139384,3.4,23.9,45.3,27.4
E00139385,2.5,32.8,62.3,2.5
E00139386,28.2,47.3,21.4,3.1
E00139387,5.7,60.2,30.8,3.3
E00139388,1.7,21.5,44.8,32
E00139389,11.3,38.3,40.6,9.8
E00139390,24,45.2,27.9,2.9
E00139391,4.4,34.8,38.5,22.2
E00139392,16.3,34,34,15.6
E00139393,2.6,56.1,34.2,7
E00176349,3.5,20.2,49.1,27.2
E00190015,19.1,45.2,29.3,6.4
E00190031,6,41.7,31,21.4
E00190042,1.6,9.4,27.6,61.4
E00190105,27.3,38.8,14,19.8
