areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00139175,84,4.6,11.4
E00139176,90.4,0.6,9
E00139178,88.7,0.6,10.7
E00139179,84.3,1.9,13.8
E00139180,87.5,0.9,11.6
E00139181,74.3,0.9,24.8
E00139182,85.6,1.1,13.3
E00139183,79.6,3.2,17.2
E00139184,71.6,3.2,25.2
E00139185,83.1,1.4,15.5
E00139186,92.3,0,7.7
E00139187,76.6,0.4,23
E00139188,95.1,0.5,4.3
E00139189,92.9,2.1,5
E00139190,72.7,0.9,26.4
E00139191,82,2.6,15.5
E00139192,81.1,1.2,17.7
E00139193,76.6,1.1,22.3
E00139194,77.6,1.9,20.5
E00139195,63.8,3.2,33
E00139196,57.3,3.9,38.8
E00139197,72.8,1.4,25.7
E00139198,88.1,0.3,11.5
E00139199,74.5,4.4,21.2
E00139200,80.3,2.6,17.1
E00139201,70.3,8.5,21.2
E00139202,86.6,1.5,11.8
E00139203,89.5,1.4,9.1
E00139204,75.1,3.2,21.8
E00139205,85.9,4.3,9.7
E00139206,76.8,1.6,21.5
E00139207,88,3.3,8.7
E00139208,93.5,0.7,5.7
E00139232,76.4,2.7,20.9
E00139233,84,4.7,11.2
E00139234,87,0.9,12.1
E00139235,86.3,0,13.7
E00139241,78.4,0,21.6
E00139242,81,0.9,18.1
E00139243,79.4,1.5,19
E00139249,82.4,1.5,16.1
E00139250,81.7,3.8,14.6
E00139251,81.1,1.3,17.6
E00139252,90,1.9,8.1
E00139253,84.8,3,12.2
E00139254,83.1,1.1,15.7
E00139289,75,0.5,24.5
E00139290,81.6,0,18.4
E00139291,82,0.9,17.1
E00139292,80,0.5,19.5
E00139293,89.2,0.5,10.4
E00139294,83,0.9,16.1
E00139295,86.4,0,13.6
E00139296,87.4,0.5,12
E00139297,78.8,2.7,18.5
E00139298,88.3,0,11.7
E00139299,78,1.4,20.6
E00139300,87.1,1.3,11.6
E00139301,85.5,0,14.5
E00139302,74.1,0.8,25.1
E00139303,74.7,1.6,23.7
E00139304,82.2,0.7,17.1
E00139305,77.3,1.9,20.8
E00139306,84.8,0.4,14.8
E00139307,78,0.8,21.2
E00139308,83.1,2.3,14.6
E00139315,70.8,5.2,23.9
E00139319,78.6,2.9,18.6
E00139320,69.1,8.6,22.3
E00139321,77.5,4.7,17.8
E00139322,64.5,17.2,18.3
E00139323,82.7,5.3,12
E00139328,73.9,2.4,23.7
E00139331,73.4,4.2,22.4
E00139332,69.9,0,30.1
E00139333,75.4,2.4,22.2
E00139334,84.8,0.4,14.9
E00139335,70.5,3.2,26.3
E00139336,82.8,2.6,14.6
E00139337,85.1,1.9,13
E00139338,82.6,0.3,17.1
E00139339,91.2,0.3,8.5
E00139340,86,3.7,10.3
E00139341,81.9,0.5,17.6
E00139342,88.3,0,11.7
E00139343,89.8,0.6,9.6
E00139345,75,0.5,24.5
E00139346,82.8,1.8,15.3
E00139347,77.2,0,22.8
E00139353,70.4,0,29.6
E00139354,64.9,0.5,34.7
E00139355,77.1,0,22.9
E00139356,78.9,1.1,20
E00139357,80.8,2.1,17.2
E00139358,87.9,3.2,8.9
E00139359,82.4,2,15.6
E00139360,75.5,1.4,23.1
E00139361,65.5,6.5,28
E00139362,64.3,7,28.7
E00139363,69.4,3.4,27.2
E00139364,72.4,1.3,26.3
E00139365,60.5,3.6,35.9
E00139366,67.2,4,28.8
E00139367,72.8,6.6,20.6
E00139368,69.8,4.4,25.8
E00139369,61,6,33
E00139371,66.8,5.9,27.2
E00139372,81.2,3.3,15.6
E00139374,84.1,0.3,15.6
E00139375,79.5,0.8,19.7
E00139376,81.4,0.9,17.7
E00139377,68.6,3.4,27.9
E00139378,71.1,8.3,20.6
E00139379,73.1,5.1,21.8
E00139380,66.8,5.3,28
E00139381,80,1.7,18.3
E00139382,84.6,0.7,14.7
E00139383,67.1,6.1,26.8
E00139384,81.4,2.4,16.2
E00139385,58.6,9.3,32.2
E00139386,68.2,3.2,28.6
E00139387,74.5,1.3,24.3
E00139388,84.6,0,15.4
E00139389,70.6,3.2,26.2
E00139390,73.1,1.8,25.1
E00139391,81.5,2.4,16.1
E00139392,80.2,0.8,19
E00139393,74.9,2.6,22.5
E00176349,81.6,0.8,17.6
E00190015,71.4,3.3,25.3
E00190031,76.9,1.7,21.4
E00190042,85.5,2,12.5
E00190105,70.7,0.9,28.4
