areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00139175,63.7,36.3
E00139176,49.7,50.3
E00139178,70.2,29.8
E00139179,60.5,39.5
E00139180,64.9,35.1
E00139181,53.7,46.3
E00139182,47,53
E00139183,51.2,48.8
E00139184,28.1,71.9
E00139185,47,53
E00139186,71.4,28.6
E00139187,33.6,66.4
E00139188,73.3,26.7
E00139189,63.3,36.7
E00139190,45.5,54.5
E00139191,45.7,54.3
E00139192,41.7,58.3
E00139193,40.6,59.4
E00139194,47.4,52.6
E00139195,34.6,65.4
E00139196,25.3,74.7
E00139197,36.4,63.6
E00139198,62.6,37.4
E00139199,20.6,79.4
E00139200,27.6,72.4
E00139201,12.5,87.5
E00139202,44.9,55.1
E00139203,41.8,58.2
E00139204,29.5,70.5
E00139205,62.4,37.6
E00139206,43.9,56.1
E00139207,62.8,37.2
E00139208,56.4,43.6
E00139232,55.3,44.7
E00139233,56.5,43.5
E00139234,65.8,34.2
E00139235,62,38
E00139241,62.7,37.3
E00139242,67.7,32.3
E00139243,57.4,42.6
E00139249,59.8,40.2
E00139250,48.6,51.4
E00139251,65.4,34.6
E00139252,69,31
E00139253,42.9,57.1
E00139254,57.3,42.7
E00139289,57.6,42.4
E00139290,61.8,38.2
E00139291,61.9,38.1
E00139292,57.8,42.2
E00139293,56.6,43.4
E00139294,49.5,50.5
E00139295,52.9,47.1
E00139296,60.5,39.5
E00139297,52,48
E00139298,55.8,44.2
E00139299,67.3,32.7
E00139300,56.1,43.9
E00139301,53,47
E00139302,53.8,46.2
E00139303,48.1,51.9
E00139304,51.3,48.7
E00139305,63.9,36.1
E00139306,63.8,36.2
E00139307,55.9,44.1
E00139308,55.8,44.2
E00139315,31.1,68.9
E00139319,53.5,46.5
E00139320,32.3,67.7
E00139321,37.4,62.6
E00139322,33.9,66.1
E00139323,60.5,39.5
E00139328,61,39
E00139331,53.4,46.6
E00139332,54,46
E00139333,57.3,42.7
E00139334,64.7,35.3
E00139335,44.8,55.2
E00139336,43.6,56.4
E00139337,58.3,41.7
E00139338,56.7,43.3
E00139339,62.5,37.5
E00139340,59.9,40.1
E00139341,62.8,37.2
E00139342,65,35
E00139343,65.4,34.6
E00139345,58.1,41.9
E00139346,67.1,32.9
E00139347,63.7,36.3
E00139353,52.8,47.2
E00139354,39.7,60.3
E00139355,50.8,49.2
E00139356,47.4,52.6
E00139357,40.5,59.5
E00139358,59.4,40.6
E00139359,56.6,43.4
E00139360,50.5,49.5
E00139361,47.5,52.5
E00139362,45.8,54.2
E00139363,45.6,54.4
E00139364,40.9,59.1
E00139365,38.7,61.3
E00139366,30.9,69.1
E00139367,51.1,48.9
E00139368,32.8,67.2
E00139369,40.1,59.9
E00139371,30.2,69.8
E00139372,43.1,56.9
E00139374,61.1,38.9
E00139375,45.3,54.7
E00139376,53.9,46.1
E00139377,37.8,62.2
E00139378,41.9,58.1
E00139379,45.2,54.8
E00139380,43,57
E00139381,41.5,58.5
E00139382,31.9,68.1
E00139383,43.8,56.2
E00139384,52.3,47.7
E00139385,36.5,63.5
E00139386,46.7,53.3
E00139387,58.1,41.9
E00139388,61.2,38.8
E00139389,46.1,53.9
E00139390,32.4,67.6
E00139391,52.2,47.8
E00139392,48.1,51.9
E00139393,44.1,55.9
E00176349,59.9,40.1
E00190015,35.3,64.7
E00190031,59.2,40.8
E00190042,60.4,39.6
E00190105,37.1,62.9
