areacd,heating_type_3a-001,heating_type_3a-002
E00139175,0,100
E00139176,2.1,97.9
E00139178,0,100
E00139179,0,100
E00139180,0,100
E00139181,0.8,99.2
E00139182,0.8,99.2
E00139183,0,100
E00139184,1.6,98.4
E00139185,2.5,97.5
E00139186,0,100
E00139187,0,100
E00139188,0,100
E00139189,0,100
E00139190,0.8,99.2
E00139191,2.6,97.4
E00139192,0,100
E00139193,0,100
E00139194,0,100
E00139195,0.6,99.4
E00139196,0.7,99.3
E00139197,0.7,99.3
E00139198,0,100
E00139199,2.5,97.5
E00139200,2.3,97.7
E00139201,6.3,93.7
E00139202,0.7,99.3
E00139203,0.9,99.1
E00139204,1.6,98.4
E00139205,0.9,99.1
E00139206,0,100
E00139207,0,100
E00139208,0,100
E00139232,0,100
E00139233,2.5,97.5
E00139234,2.9,97.1
E00139235,2.3,97.7
E00139241,2.4,97.6
E00139242,1.9,98.1
E00139243,2.1,97.9
E00139249,0,100
E00139250,0,100
E00139251,0,100
E00139252,0,100
E00139253,1.7,98.3
E00139254,1.2,98.8
E00139289,0,100
E00139290,1.7,98.3
E00139291,0,100
E00139292,2.2,97.8
E00139293,0.8,99.2
E00139294,1.7,98.3
E00139295,1.7,98.3
E00139296,3.8,96.2
E00139297,1.3,98.7
E00139298,3.4,96.6
E00139299,2.6,97.4
E00139300,0,100
E00139301,1.8,98.2
E00139302,1.4,98.6
E00139303,0,100
E00139304,1.5,98.5
E00139305,3.4,96.6
E00139306,0.9,99.1
E00139307,0,100
E00139308,1.6,98.4
E00139315,0.5,99.5
E00139319,3.1,96.9
E00139320,5.5,94.5
E00139321,2.4,97.6
E00139322,2.5,97.5
E00139323,0.7,99.3
E00139328,1.9,98.1
E00139331,3.6,96.4
E00139332,0.6,99.4
E00139333,2.1,97.9
E00139334,2.9,97.1
E00139335,0,100
E00139336,1.3,98.7
E00139337,2,98
E00139338,0,100
E00139339,0.8,99.2
E00139340,0,100
E00139341,0,100
E00139342,0,100
E00139343,1.1,98.9
E00139345,2.3,97.7
E00139346,1.3,98.7
E00139347,2,98
E00139353,0,100
E00139354,0,100
E00139355,0,100
E00139356,1.1,98.9
E00139357,0,100
E00139358,0.6,99.4
E00139359,0.6,99.4
E00139360,2.5,97.5
E00139361,0,100
E00139362,0,100
E00139363,0,100
E00139364,0,100
E00139365,0,100
E00139366,0.8,99.2
E00139367,1.1,98.9
E00139368,0,100
E00139369,0,100
E00139371,0,100
E00139372,1.3,98.7
E00139374,0.7,99.3
E00139375,0.8,99.2
E00139376,0,100
E00139377,0,100
E00139378,1.5,98.5
E00139379,0.8,99.2
E00139380,0,100
E00139381,2.6,97.4
E00139382,1.7,98.3
E00139383,1.1,98.9
E00139384,0,100
E00139385,1.6,98.4
E00139386,0.8,99.2
E00139387,1.4,98.6
E00139388,0,100
E00139389,0.8,99.2
E00139390,1,99
E00139391,0.7,99.3
E00139392,0,100
E00139393,0.9,99.1
E00176349,2.6,97.4
E00190015,1.9,98.1
E00190031,1.2,98.8
E00190042,0,100
E00190105,0,100
