areacd,sex-001,sex-002
E00037894,48,52
E00037895,49,51
E00037896,49.3,50.7
E00037924,53.1,46.9
E00038274,48.4,51.6
E00038275,53.2,46.8
E00038276,50.6,49.4
E00038277,51.3,48.7
E00038278,50,50
E00038279,51.1,48.9
E00038280,56.6,43.4
E00038281,56.7,43.3
E00038282,50.7,49.3
E00038283,54.5,45.5
E00038284,50,50
E00038285,50.6,49.4
E00038286,52.8,47.2
E00038287,52,48
E00038288,51.8,48.2
E00038289,50.2,49.8
E00038290,29.5,70.5
E00038291,50.4,49.6
E00038292,48.3,51.7
E00038293,54.1,45.9
E00038294,50.5,49.5
E00038295,49.8,50.2
E00038296,51.5,48.5
E00038297,49.8,50.2
E00038298,49.3,50.7
E00038299,51.2,48.8
E00038300,49,51
E00038301,51.4,48.6
E00038302,51.6,48.4
E00038303,52.1,47.9
E00038305,52.8,47.2
E00038306,47.7,52.3
E00038307,55,45
E00038308,54,46
E00038309,49.9,50.1
E00038310,56.7,43.3
E00038311,55.4,44.6
E00038312,48.5,51.5
E00038313,52,48
E00038314,54.6,45.4
E00038315,51.9,48.1
E00038316,45.7,54.3
E00038317,47.8,52.2
E00038318,51.9,48.1
E00038319,47.4,52.6
E00038320,54.4,45.6
E00038321,51.6,48.4
E00038322,48.3,51.7
E00038639,48.6,51.4
E00038640,48.2,51.8
E00038641,52.8,47.2
E00038642,49.3,50.7
E00038643,49.3,50.7
E00038644,49.7,50.3
E00038645,54.6,45.4
E00038646,51.1,48.9
E00038647,47.1,52.9
E00038648,52.7,47.3
E00038649,54,46
E00038650,47,53
E00038651,50.5,49.5
E00038652,55.4,44.6
E00038653,53.4,46.6
E00038654,48.6,51.4
E00038655,51.1,48.9
E00038656,52,48
E00038657,52.1,47.9
E00038658,52.7,47.3
E00038659,52.5,47.5
E00038660,49.9,50.1
E00038661,49.4,50.6
E00038662,52,48
E00038663,50,50
E00038664,54.5,45.5
E00038665,50.5,49.5
E00038666,50.4,49.6
E00038667,47.9,52.1
E00038668,53.5,46.5
E00038669,50.8,49.2
E00038670,50.3,49.7
E00038671,48.3,51.7
E00038672,49.4,50.6
E00038673,52.5,47.5
E00038674,50,50
E00038675,46.9,53.1
E00038676,51.1,48.9
E00038677,52.2,47.8
E00038678,51,49
E00038679,51.6,48.4
E00038680,47.5,52.5
E00038681,55.9,44.1
E00038682,50.9,49.1
E00038683,51.2,48.8
E00038684,53.8,46.2
E00038685,48.7,51.3
E00038686,53.4,46.6
E00038687,53.4,46.6
E00038688,50.8,49.2
E00038689,52.5,47.5
E00038690,51.2,48.8
E00038691,51.9,48.1
E00038692,45.6,54.4
E00038693,50.3,49.7
E00038694,52.3,47.7
E00038695,50.6,49.4
E00038696,53.8,46.2
E00038697,48.1,51.9
E00038698,53.2,46.8
E00038699,51.7,48.3
E00038700,49.7,50.3
E00038701,50.3,49.7
E00038702,53.3,46.7
E00038703,51.4,48.6
E00038704,48.7,51.3
E00038706,52.9,47.1
E00038707,54.7,45.3
E00038708,53.9,46.1
E00038709,49.5,50.5
E00038710,52.3,47.7
E00038711,53.4,46.6
E00038712,51.4,48.6
E00038713,55.1,44.9
E00038714,52,48
E00038715,45.6,54.4
E00065546,53.4,46.6
E00065547,48.9,51.1
E00065548,49.1,50.9
E00065549,45.5,54.5
E00065550,50,50
E00065551,50.2,49.8
E00065552,50.7,49.3
E00065553,51.1,48.9
E00065554,56.3,43.7
E00065555,51.5,48.5
E00065556,51.6,48.4
E00065557,50,50
E00065558,51.2,48.8
E00065559,51,49
E00065560,50,50
E00065561,52.8,47.2
E00065562,50.9,49.1
E00065563,52.9,47.1
E00065564,52.9,47.1
E00065565,52,48
E00065566,55.6,44.4
E00065567,56.7,43.3
E00065568,51.2,48.8
E00065569,51.9,48.1
E00065570,55.1,44.9
E00065571,51.1,48.9
E00065572,48.9,51.1
E00065573,52.1,47.9
E00065574,54.8,45.2
E00065575,53.1,46.9
E00065576,50.4,49.6
E00065577,51.2,48.8
E00065578,53,47
E00065579,49.5,50.5
E00065580,48.3,51.7
E00065581,49.7,50.3
E00065582,46.2,53.8
E00065583,50.2,49.8
E00065584,49.7,50.3
E00065585,46.7,53.3
E00065586,51.4,48.6
E00065587,40.7,59.3
E00065588,45.4,54.6
E00065589,52.3,47.7
E00065590,45.6,54.4
E00065591,49.7,50.3
E00065592,47.5,52.5
E00065593,52.2,47.8
E00065594,50.2,49.8
E00065595,42.3,57.8
E00065596,51.4,48.6
E00065597,48.2,51.8
E00065598,50,50
E00065599,55.8,44.2
E00065600,51.1,48.9
E00065601,52.2,47.8
E00065602,51.2,48.8
E00065603,51.8,48.2
E00065604,54,46
E00065605,53.5,46.5
E00065606,49.2,50.8
E00065607,49.5,50.5
E00065608,54.2,45.8
E00065609,46.1,53.9
E00065610,50.7,49.3
E00065660,47.7,52.3
E00065662,46.5,53.5
E00065663,49,51
E00065664,48.5,51.5
E00065666,48.6,51.4
E00065668,50.4,49.6
E00065669,52.1,47.9
E00065670,47.2,52.8
E00065671,46.4,53.6
E00065672,52.1,47.9
E00065673,49.4,50.6
E00065674,53.4,46.6
E00065675,50.2,49.8
E00065706,51.2,48.8
E00065707,48.6,51.4
E00065961,49.6,50.4
E00065962,53,47
E00065963,47.8,52.2
E00065969,49.4,50.6
E00065970,49.3,50.7
E00065971,53.3,46.7
E00065972,50.5,49.5
E00065973,47.5,52.5
E00065974,52,48
E00065975,51.6,48.4
E00065976,49.4,50.6
E00065977,49.1,50.9
E00065978,50.8,49.2
E00065980,49.8,50.2
E00065981,48.4,51.6
E00065983,52.9,47.1
E00065984,53,47
E00065985,54.8,45.2
E00065986,52.9,47.1
E00065987,48.7,51.3
E00065988,51.3,48.7
E00065989,50.4,49.6
E00065990,48.3,51.7
E00065991,48.4,51.6
E00066811,52.1,47.9
E00066812,52.9,47.1
E00066813,50.9,49.1
E00066814,51.1,48.9
E00066815,50.4,49.6
E00066816,54,46
E00066817,48.8,51.2
E00066818,51.8,48.2
E00066819,49.1,50.9
E00066820,47.8,52.2
E00066834,45.8,54.2
E00066835,52.2,47.8
E00066836,50,50
E00066837,51.7,48.3
E00066838,51.5,48.5
E00066839,49.4,50.6
E00066840,53.9,46.1
E00066841,49.9,50.1
E00066842,51.3,48.7
E00066843,48.8,51.2
E00066844,51.4,48.6
E00066845,49,51
E00066846,52.6,47.4
E00066847,51.8,48.2
E00066848,50.7,49.3
E00066849,49.6,50.4
E00066850,46.9,53.1
E00066851,52.2,47.8
E00066852,50.5,49.5
E00066853,49.8,50.2
E00066854,52.1,47.9
E00066855,50,50
E00066856,51.3,48.7
E00066857,48.5,51.5
E00066876,48.9,51.1
E00066877,50.5,49.5
E00067045,52.2,47.8
E00067046,47.8,52.2
E00067048,51.9,48.1
E00067050,51.6,48.4
E00067056,54.9,45.1
E00067058,51.6,48.4
E00067232,52.3,47.7
E00142050,50.5,49.5
E00142051,49.5,50.5
E00142052,55.8,44.2
E00142053,50.7,49.3
E00142054,50.3,49.7
E00142055,50.6,49.4
E00142056,51.2,48.8
E00142057,52.1,47.9
E00142058,52.4,47.6
E00142059,49.5,50.5
E00142060,50.7,49.3
E00142061,50.9,49.1
E00142062,49.5,50.5
