areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037894,0.7,10.6,73.9,14.8
E00037895,0.8,39.8,54.9,4.5
E00037896,40.6,21.8,34.5,3
E00037924,0,14.3,76.8,8.9
E00038274,1.4,12.6,43.4,42.7
E00038275,0.8,15,58.3,26
E00038276,0,7.2,43.2,49.5
E00038277,0,13.6,59.3,27.1
E00038278,0,28,65.2,6.8
E00038279,1.5,30.1,53.4,15
E00038280,25.8,33.6,39.1,1.6
E00038281,0.8,4.1,86.1,9
E00038282,0,10.7,55.3,34
E00038283,1.5,10.8,41.7,46.1
E00038284,3.3,29.3,63.4,4.1
E00038285,0,9.3,79.7,11
E00038286,0.7,24.7,52.7,22
E00038287,0,20,71.7,8.3
E00038288,0.8,9.7,86.3,3.2
E00038289,4.7,22.5,31,41.8
E00038290,6,14,51.3,28.7
E00038291,0,8.1,83.1,8.9
E00038292,3.3,16.4,71.3,9
E00038293,20.7,45.5,24.8,9.1
E00038294,5.8,27.3,36,30.9
E00038295,1.6,16.5,70.9,11
E00038296,5.3,9,78.9,6.8
E00038297,1.5,24.1,59.4,15
E00038298,9.6,46.5,36.8,7
E00038299,1.5,49.6,36.1,12.8
E00038300,12.9,22.6,53.2,11.3
E00038301,3.6,29.5,64.3,2.7
E00038302,1.5,21.1,63.9,13.5
E00038303,1.4,15.6,63.3,19.7
E00038305,0,10.3,68.4,21.4
E00038306,0,6.7,55.2,38.1
E00038307,0,21.9,53.5,24.6
E00038308,2.7,37.2,46,14.2
E00038309,15.9,37.8,26.2,20.1
E00038310,3.4,45.8,39.8,11
E00038311,0,4.5,92.5,3
E00038312,0,16.2,76.6,7.2
E00038313,0.7,9.5,86.1,3.6
E00038314,3.4,20.1,64.9,11.5
E00038315,1.6,9.8,80.3,8.2
E00038316,10.9,28.2,46.8,14.1
E00038317,0,28.3,45.2,26.5
E00038318,0.8,29.7,66.9,2.5
E00038319,1.7,12.4,63.6,22.3
E00038320,1.7,5.9,87.4,5
E00038321,1.4,7,90.2,1.4
E00038322,2.4,25,66.9,5.6
E00038639,2.8,17.4,45.1,34.7
E00038640,1.6,17.2,47.5,33.6
E00038641,7.3,24.2,49.1,19.4
E00038642,0.7,20.3,72.5,6.5
E00038643,3.6,20.3,65.9,10.1
E00038644,8.6,40.4,47,4
E00038645,0,3.4,86.2,10.3
E00038646,7,12.5,69.5,10.9
E00038647,4.9,18.3,65.9,11
E00038648,29.1,16.3,51.8,2.8
E00038649,35.7,20.9,37.4,6.1
E00038650,21.9,40,29.7,8.4
E00038651,0.7,36.3,54.1,8.9
E00038652,4.8,27.4,62.1,5.6
E00038653,8.6,18.8,56.3,16.4
E00038654,0.8,8.6,85.9,4.7
E00038655,2.6,10.5,57,29.8
E00038656,14.9,12,64.6,8.6
E00038657,0,4.1,75.2,20.7
E00038658,13,35.5,47.8,3.6
E00038659,0,43.8,48.6,7.6
E00038660,0,22.6,72,5.5
E00038661,1.6,10,44.7,43.7
E00038662,19.5,49.6,22.1,8.8
E00038663,1.8,13.6,74.5,10
E00038664,6.3,42.3,48.6,2.9
E00038665,1.4,5.7,85.8,7.1
E00038666,2.8,41.7,48.6,6.9
E00038667,20.3,39.2,28.5,12
E00038668,1.5,29.9,65,3.6
