areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00037894,16.3,30.5,24.1,29.1
E00037895,27.3,42.4,15.2,15.2
E00037896,55.8,30.1,8.6,5.5
E00037924,20.4,46.9,16.8,15.9
E00038274,25.2,37.8,16.1,21
E00038275,24.4,44.9,15,15.7
E00038276,13,46.3,17.6,23.1
E00038277,20.5,31.6,23.1,24.8
E00038278,31.8,31.1,15.9,21.2
E00038279,25.6,39.1,16.5,18.8
E00038280,44,28,12,16
E00038281,22.5,36.7,17.5,23.3
E00038282,23.3,39.3,22,15.3
E00038283,20.3,43.1,20.8,15.8
E00038284,36.6,31.7,16.3,15.4
E00038285,26.5,38.5,23.9,11.1
E00038286,36.1,42.9,9.5,11.6
E00038287,25,38.7,17.7,18.5
E00038288,27.5,29.2,23.3,20
E00038289,24.6,36.5,19.4,19.4
E00038290,23.5,47,14.1,15.4
E00038291,22.8,46.3,17.1,13.8
E00038292,33.3,34.1,17.1,15.4
E00038293,58.2,33.6,2.5,5.7
E00038294,29.3,42.9,15.7,12.1
E00038295,26.8,35.4,15,22.8
E00038296,23.1,33.6,20.1,23.1
E00038297,39.4,37.9,14.4,8.3
E00038298,36.5,47,7.8,8.7
E00038299,41.7,37.9,13.6,6.8
E00038300,40.2,36.9,10.7,12.3
E00038301,31.6,35.1,14.9,18.4
E00038302,20.3,44.4,18.8,16.5
E00038303,21.9,46.6,15.8,15.8
E00038305,24.4,43.7,13.4,18.5
E00038306,18.1,53.3,17.1,11.4
E00038307,28.6,44.6,17,9.8
E00038308,30.1,50.4,10.6,8.8
E00038309,26.5,45.8,10.2,17.5
E00038310,45.5,35.5,10.7,8.3
E00038311,26.1,37.3,14.2,22.4
E00038312,26.1,48.6,9.9,15.3
E00038313,15.2,34.1,21.7,29
E00038314,30.3,28.6,16,25.1
E00038315,28.7,41,8.2,22.1
E00038316,32.9,37.4,13.5,16.1
E00038317,26.2,38.4,17.1,18.3
E00038318,35,31.7,13.3,20
E00038319,18.2,50.4,14,17.4
E00038320,19.2,31.7,20,29.2
E00038321,27.1,23.6,21.5,27.8
E00038322,34.4,25.6,17.6,22.4
E00038639,20.8,47.9,18.1,13.2
E00038640,15.6,47.5,15.6,21.3
E00038641,31.5,37.6,13.3,17.6
E00038642,27.3,36.7,17.3,18.7
E00038643,25.4,31.2,20.3,23.2
E00038644,35.8,35.1,17.2,11.9
E00038645,12,34.2,25.6,28.2
E00038646,23,36.5,17.5,23
E00038647,30.1,28.9,15.7,25.3
E00038648,46.1,19.9,17.7,16.3
E00038649,44.1,31.4,11,13.6
E00038650,46.1,24,14.9,14.9
E00038651,33.1,39.3,17.2,10.3
E00038652,36,28.8,16.8,18.4
E00038653,30.5,37.4,16.8,15.3
E00038654,18.9,39.4,17.3,24.4
E00038655,21.2,17.7,24.8,36.3
E00038656,33.1,26.3,19.4,21.1
E00038657,25,25,22.5,27.5
E00038658,34.1,43.7,13.3,8.9
E00038659,31.4,25.7,17.1,25.7
E00038660,29.6,25.3,23.5,21.6
E00038661,18.4,46.3,15.8,19.5
E00038662,45.9,30.6,10.8,12.6
E00038663,26.4,54.5,16.4,2.7
E00038664,22.6,30.8,26,20.7
E00038665,22.5,30.3,24.6,22.5
E00038666,34.3,50,10,5.7
E00038667,51.9,30,8.1,10
E00038668,32.4,35.2,15.5,16.9
E00038669,31.9,36.8,17.4,13.9
E00038670,25.3,40.9,17.5,16.2
E00038671,18.5,40.1,20.4,21
E00038672,22.9,39.6,18.8,18.8
E00038673,18.8,27.3,27.3,26.6
E00038674,25.4,32.3,16.9,25.4
E00038675,37.6,36.4,11.5,14.5
E00038676,35.2,33.1,16.2,15.5
E00038677,44.4,38.9,9,7.6
E00038678,40.4,39.7,11.9,7.9
E00038679,59,23.6,8.3,9.2
E00038680,30.8,38.5,15.9,14.8
E00038681,43.1,26.7,19,11.2
E00038682,30.8,30.8,23.8,14.5
E00038683,28.6,37.3,15.1,19
E00038684,28.7,38.2,20.6,12.5
E00038685,28.4,32.4,18.2,20.9
E00038686,20,27.5,24.2,28.3
E00038687,29.9,25.6,22.2,22.2
E00038688,25.6,28.7,24.8,20.9
E00038689,40.1,40.1,7.6,12.1
E00038690,35.1,50.4,9.2,5.3
E00038691,25,41.4,15.6,18
E00038692,30.8,40.7,19.8,8.8
E00038693,16.8,27.7,26.3,29.2
E00038694,22.7,33.6,23.4,20.3
E00038695,25.3,40.4,16.9,17.5
E00038696,21.1,22,27.5,29.4
E00038697,22.6,25.8,20.2,31.5
E00038698,23.8,31.5,21.5,23.1
E00038699,30.8,32.2,18.9,18.2
E00038700,31.1,23.7,19.3,25.9
