areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00037894,97.9,2.1,0
E00037895,100,0,0
E00037896,73.5,18.5,8
E00037924,100,0,0
E00038274,97.9,0,2.1
E00038275,98.4,1.6,0
E00038276,100,0,0
E00038277,100,0,0
E00038278,100,0,0
E00038279,88.7,11.3,0
E00038280,96.1,3.9,0
E00038281,100,0,0
E00038282,99.3,0.7,0
E00038283,99.5,0.5,0
E00038284,99.2,0.8,0
E00038285,99.2,0.8,0
E00038286,99.3,0.7,0
E00038287,100,0,0
E00038288,96.8,3.2,0
E00038289,87.7,12.3,0
E00038290,87.4,0.7,11.9
E00038291,95.2,4,0.8
E00038292,100,0,0
E00038293,95.1,4.9,0
E00038294,98.6,1.4,0
E00038295,95.3,4.7,0
E00038296,100,0,0
E00038297,97.7,1.5,0.8
E00038298,100,0,0
E00038299,78.9,21.1,0
E00038300,100,0,0
E00038301,97.3,2.7,0
E00038302,100,0,0
E00038303,96.6,3.4,0
E00038305,100,0,0
E00038306,100,0,0
E00038307,99.1,0.9,0
E00038308,100,0,0
E00038309,53.3,0,46.7
E00038310,98.3,1.7,0
E00038311,100,0,0
E00038312,100,0,0
E00038313,99.3,0.7,0
E00038314,88.6,4,7.4
E00038315,95.1,4.9,0
E00038316,78.7,1.3,20
E00038317,95.8,4.2,0
E00038318,94.2,5.8,0
E00038319,97.5,2.5,0
E00038320,100,0,0
E00038321,99.3,0,0.7
E00038322,85.7,14.3,0
E00038639,100,0,0
E00038640,99.2,0,0.8
E00038641,89.1,10.3,0.6
E00038642,98,2,0
E00038643,84.1,15.9,0
E00038644,92.7,6.7,0.7
E00038645,97.5,2.5,0
E00038646,99.2,0.8,0
E00038647,96.3,3.7,0
E00038648,71.2,28.1,0.7
E00038649,100,0,0
E00038650,49.7,12.3,38.1
E00038651,100,0,0
E00038652,99.2,0,0.8
E00038653,88.3,11.7,0
E00038654,100,0,0
E00038655,99.1,0.9,0
E00038656,96,4,0
E00038657,99.2,0.8,0
E00038658,81.5,18.5,0
E00038659,99,1,0
E00038660,94,6,0
E00038661,98.9,0,1.1
E00038662,62.3,18.4,19.3
E00038663,99.1,0.9,0
E00038664,99,0.5,0.5
E00038665,100,0,0
E00038666,61.4,2.9,35.7
E00038667,53.8,45.6,0.6
E00038668,96.4,3.6,0
E00038669,100,0,0
E00038670,99.3,0.7,0
E00038671,95,0.6,4.3
E00038672,99.3,0.7,0
E00038673,96.9,3.1,0
E00038674,90,10,0
E00038675,83.5,16.5,0
E00038676,94.4,5.6,0
E00038677,85.3,14.7,0
E00038678,74.2,25.8,0
E00038679,40.9,58.6,0.4
E00038680,83.3,8.3,8.3
E00038681,57,43,0
E00038682,91.3,8.7,0
E00038683,100,0,0
E00038684,97.1,2.9,0
E00038685,100,0,0
E00038686,100,0,0
E00038687,99.1,0,0.9
E00038688,100,0,0
E00038689,83.6,15.1,1.3
E00038690,100,0,0
E00038691,100,0,0
E00038692,98.9,1.1,0
E00038693,100,0,0
E00038694,100,0,0
E00038695,95.8,4.2,0
E00038696,99.1,0.9,0
E00038697,99.2,0.8,0
E00038698,100,0,0
E00038699,81.7,18.3,0
E00038700,99.2,0.8,0
E00038701,100,0,0
E00038702,100,0,0
E00038703,91.8,8.2,0
E00038704,98.5,1.5,0
E00038706,99.3,0.7,0
E00038707,75.9,1,23.1
E00038708,99.3,0.7,0
E00038709,93.5,6.5,0
E00038710,100,0,0
E00038711,100,0,0
E00038712,83,17,0
E00038713,100,0,0
E00038714,79.1,20.9,0
E00038715,95,5,0
E00065546,100,0,0
E00065547,99.6,0.4,0
E00065548,81.3,18.7,0
E00065549,33.9,66.1,0
E00065550,96.5,3.5,0
E00065551,100,0,0
E00065552,95.8,4.2,0
E00065553,100,0,0
E00065554,99.2,0.8,0
E00065555,99.6,0.4,0
E00065556,96.6,3.4,0
E00065557,100,0,0
E00065558,93.7,6.3,0
E00065559,89.9,10.1,0
E00065560,100,0,0
E00065561,56.2,43.8,0
E00065562,90.4,9.6,0
E00065563,97.7,2.3,0
E00065564,100,0,0
E00065565,97.9,2.1,0
E00065566,99.2,0.8,0
E00065567,97.1,2.9,0
E00065568,89.9,10.1,0
E00065569,89.9,10.1,0
E00065570,63.6,36.4,0
E00065571,89.5,10.5,0
E00065572,90.5,8.8,0.7
E00065573,62.7,37.3,0
E00065574,95.4,4.6,0
E00065575,100,0,0
E00065576,98.4,1.6,0
E00065577,100,0,0
E00065578,98.9,1.1,0
E00065579,99,1,0
E00065580,81.5,18.5,0
E00065581,81.7,18.3,0
E00065582,48.7,51.3,0
E00065583,100,0,0
E00065584,81.7,17.6,0.7
E00065585,93.6,6.4,0
E00065586,86.6,13.4,0
E00065587,7,93,0
E00065588,55.7,44.3,0
E00065589,81.8,18.2,0
E00065590,82.4,17.6,0
E00065591,94.6,2.3,3.1
E00065592,80.9,19.1,0
E00065593,91.3,8.7,0
E00065594,92.3,7.7,0
E00065595,55.7,44.3,0
E00065596,85.8,14.2,0
E00065597,98.4,1.6,0
E00065598,90.3,9.7,0
E00065599,84,16,0
E00065600,93.4,0.7,5.9
E00065601,89.9,10.1,0
E00065602,100,0,0
E00065603,100,0,0
E00065604,100,0,0
E00065605,88,12,0
E00065606,99.2,0.8,0
E00065607,76.6,23.4,0
E00065608,97.9,2.1,0
E00065609,97.2,2.8,0
E00065610,92,8,0
E00065660,98.6,0.7,0.7
E00065662,99.2,0.8,0
E00065663,58.1,41.9,0
E00065664,96.6,3.4,0
E00065666,87.6,12.4,0
E00065668,99.4,0.6,0
E00065669,100,0,0
E00065670,47.9,52.1,0
E00065671,100,0,0
E00065672,89.7,10.3,0
E00065673,77.9,22.1,0
E00065674,99.4,0.6,0
E00065675,97.7,2.3,0
E00065706,99.4,0.6,0
E00065707,98.6,1.4,0
E00065961,99.1,0.9,0
E00065962,97.5,2.5,0
E00065963,100,0,0
E00065969,89.9,10.1,0
E00065970,98.8,1.2,0
E00065971,99.4,0.6,0
E00065972,96.1,3.1,0.8
E00065973,94.1,5.9,0
E00065974,97.5,1.7,0.8
E00065975,99.1,0.9,0
E00065976,99.3,0.7,0
E00065977,93.8,6.2,0
E00065978,99.3,0.7,0
E00065980,99.2,0,0.8
E00065981,80.5,19.5,0
E00065983,99.2,0,0.8
E00065984,100,0,0
E00065985,99.3,0.7,0
E00065986,93.8,6.3,0
E00065987,100,0,0
E00065988,100,0,0
E00065989,92.4,6.7,0.8
E00065990,100,0,0
E00065991,99.3,0.7,0
E00066811,100,0,0
E00066812,97.9,2.1,0
E00066813,99.4,0.6,0
E00066814,96.8,1.9,1.3
E00066815,99.3,0.7,0
E00066816,100,0,0
E00066817,99.3,0.7,0
E00066818,82.5,17.5,0
E00066819,97.9,2.1,0
E00066820,100,0,0
E00066834,94.4,5.6,0
E00066835,99.4,0,0.6
E00066836,98.6,1.4,0
E00066837,98.4,0,1.6
E00066838,93.5,5.8,0.7
E00066839,99.3,0.7,0
E00066840,87.8,12.2,0
E00066841,90,10,0
E00066842,98.6,0.7,0.7
E00066843,95.8,4.2,0
E00066844,65.2,34.8,0
E00066845,87,13,0
E00066846,88.5,11.5,0
E00066847,100,0,0
E00066848,93.3,6.7,0
E00066849,96.7,3.3,0
E00066850,99.5,0.5,0
E00066851,69.4,30.6,0
E00066852,76.9,23.1,0
E00066853,97.1,2.9,0
E00066854,99.1,0.9,0
E00066855,93.3,6.7,0
E00066856,99.4,0,0.6
E00066857,94.9,4,1.1
E00066876,93.5,5.9,0.6
E00066877,100,0,0
E00067045,100,0,0
E00067046,96.9,3.1,0
E00067048,75,5.2,19.8
E00067050,98.3,1.7,0
E00067056,98,2,0
E00067058,96.2,3.8,0
E00067232,98.5,1.5,0
E00142050,100,0,0
E00142051,98.4,1.6,0
E00142052,99.3,0,0.7
E00142053,98,2,0
E00142054,99.3,0.7,0
E00142055,100,0,0
E00142056,90.8,5.9,3.4
E00142057,99.6,0.4,0
E00142058,100,0,0
E00142059,99,1,0
E00142060,99.2,0.8,0
E00142061,97.4,2.6,0
E00142062,100,0,0
E00142063,100,0,0
E00172382,98,1,1
E00172401,100,0,0
E00174848,100,0,0
E00175332,100,0,0
E00175348,100,0,0
E00182679,96.9,0,3.1
E00182701,97.2,2.8,0
E00185543,98.9,1.1,0
E00185554,94.6,5.4,0
E00185557,100,0,0
