areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00037894,71.4,12.1,16.6
E00037895,79.3,2.8,17.9
E00037896,71,4.1,24.9
E00037924,79.7,5.9,14.4
E00038274,86.1,0,13.9
E00038275,86.5,0.6,12.9
E00038276,77.3,2.4,20.2
E00038277,79.7,1.6,18.7
E00038278,78,2.3,19.7
E00038279,80.3,2.6,17
E00038280,71.2,1.9,27
E00038281,69.3,2,28.7
E00038282,90.5,1.4,8.1
E00038283,87.1,1.6,11.2
E00038284,73.7,2.6,23.7
E00038285,82.4,1.1,16.5
E00038286,89,0.7,10.3
E00038287,78.3,0.4,21.4
E00038288,62.4,2.9,34.6
E00038289,88.8,1.8,9.4
E00038290,78.6,0.9,20.5
E00038291,77.2,3.6,19.2
E00038292,76.9,0.4,22.7
E00038293,63.9,0.5,35.6
E00038294,87.6,1,11.4
E00038295,77.2,5.1,17.6
E00038296,65.1,2.9,32
E00038297,72.3,0.7,26.9
E00038298,75.8,1.4,22.8
E00038299,78.2,4.8,16.9
E00038300,82.6,2.8,14.6
E00038301,71.6,2.7,25.7
E00038302,78.3,5.1,16.6
E00038303,75.7,5.3,19
E00038305,84.5,0.8,14.7
E00038306,89.8,0.4,9.7
E00038307,81,2.1,16.9
E00038308,84.1,2.2,13.7
E00038309,82.5,1,16.5
E00038310,80.2,0,19.8
E00038311,62.2,5.9,31.9
E00038312,87.4,2.1,10.5
E00038313,59.6,7.4,33
E00038314,79.3,2.8,17.9
E00038315,70.3,4.5,25.2
E00038316,80.1,4.7,15.1
E00038317,89.3,1,9.6
E00038318,76.4,7.1,16.5
E00038319,83.2,1.8,15.1
E00038320,60.6,4,35.5
E00038321,67.8,3.8,28.4
E00038322,66.1,2.3,31.6
E00038639,89,0.3,10.7
E00038640,85.3,0.7,14
E00038641,73.3,3.5,23.3
E00038642,64,9.3,26.7
E00038643,62.7,7.9,29.4
E00038644,65,5,30
E00038645,67.5,2.4,30.1
E00038646,66.3,5.4,28.3
E00038647,67.1,5.3,27.5
E00038648,56.8,3.7,39.5
E00038649,60.5,5,34.5
E00038650,70.9,4.6,24.5
E00038651,80.5,2,17.6
E00038652,67.1,2.9,30
