areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00037894,88.9,11.1
E00037895,96.2,3.8
E00037896,93.7,6.3
E00037924,93,7
E00038274,99.7,0.3
E00038275,97.4,2.6
E00038276,95.5,4.5
E00038277,98.1,1.9
E00038278,95.7,4.3
E00038279,93.5,6.5
E00038280,96.3,3.7
E00038281,95.9,4.1
E00038282,97.5,2.5
E00038283,95.7,4.3
E00038284,95.6,4.4
E00038285,97.8,2.2
E00038286,96.9,3.1
E00038287,98.2,1.8
E00038288,97,3
E00038289,95.9,4.1
E00038290,97,3
E00038291,95.3,4.7
E00038292,97,3
E00038293,96.9,3.1
E00038294,97.7,2.3
E00038295,92,8
E00038296,94.4,5.6
E00038297,98.5,1.5
E00038298,97.7,2.3
E00038299,93.5,6.5
E00038300,95.2,4.8
E00038301,93,7
E00038302,95.5,4.5
E00038303,91.6,8.4
E00038305,97,3
E00038306,96.6,3.4
E00038307,95.9,4.1
E00038308,96,4
E00038309,97.4,2.6
E00038310,98.6,1.4
E00038311,92.9,7.1
E00038312,97.1,2.9
E00038313,92.4,7.6
E00038314,94.3,5.7
E00038315,93.1,6.9
E00038316,94.7,5.3
E00038317,97.9,2.1
E00038318,94.7,5.3
E00038319,94.4,5.6
E00038320,93.3,6.7
E00038321,95.1,4.9
E00038322,96.4,3.6
E00038639,98.5,1.5
E00038640,98.4,1.6
E00038641,92.2,7.8
E00038642,89.9,10.1
E00038643,92.4,7.6
E00038644,92.8,7.2
E00038645,95.8,4.2
E00038646,93,7
E00038647,88.3,11.7
E00038648,95.2,4.8
E00038649,94.9,5.1
E00038650,94.8,5.2
E00038651,97.1,2.9
E00038652,94.3,5.7
E00038653,96.5,3.5
E00038654,98.2,1.8
E00038655,93.7,6.3
E00038656,95.6,4.4
E00038657,94.5,5.5
E00038658,97.3,2.7
E00038659,94.9,5.1
E00038660,93.1,6.9
E00038661,97.6,2.4
E00038662,92,8
E00038663,94.4,5.6
E00038664,91.9,8.1
E00038665,91.3,8.7
E00038666,97.1,2.9
E00038667,90.1,9.9
E00038668,90.5,9.5
E00038669,97.8,2.2
E00038670,95.7,4.3
E00038671,98,2
E00038672,96.2,3.8
E00038673,87.4,12.6
E00038674,92.9,7.1
E00038675,93.8,6.2
E00038676,95.5,4.5
E00038677,90.7,9.3
E00038678,99,1
E00038679,84.5,15.5
E00038680,98.8,1.2
E00038681,94.8,5.2
E00038682,86.6,13.4
E00038683,93.9,6.1
E00038684,95.5,4.5
E00038685,94.1,5.9
E00038686,91,9
E00038687,92.2,7.8
E00038688,87,13
E00038689,98.4,1.6
E00038690,95.4,4.6
E00038691,96.6,3.4
E00038692,91.2,8.8
E00038693,90,10
E00038694,92,8
E00038695,98.2,1.8
E00038696,90.7,9.3
E00038697,95.1,4.9
E00038698,84.9,15.1
E00038699,85.4,14.6
E00038700,88.3,11.7
E00038701,92.4,7.6
E00038702,88,12
E00038703,86.8,13.2
E00038704,95.8,4.2
E00038706,96.4,3.6
E00038707,93.7,6.3
E00038708,81.6,18.4
E00038709,80.6,19.4
E00038710,94.3,5.7
E00038711,86.9,13.1
E00038712,95.1,4.9
E00038713,93.4,6.6
E00038714,93.4,6.6
E00038715,79.5,20.5
E00065546,96,4
E00065547,94.2,5.8
E00065548,51.9,48.1
E00065549,55.3,44.7
E00065550,94.9,5.1
E00065551,93.8,6.2
E00065552,88.4,11.6
E00065553,95.8,4.2
E00065554,93.7,6.3
E00065555,94.8,5.2
E00065556,94.4,5.6
E00065557,92.1,7.9
E00065558,89,11
E00065559,96.2,3.8
E00065560,98.2,1.8
E00065561,96,4
E00065562,89.7,10.3
E00065563,88.2,11.8
E00065564,87.7,12.3
E00065565,86.8,13.2
E00065566,93.1,6.9
E00065567,83.6,16.4
E00065568,94.6,5.4
E00065569,81,19
E00065570,89.9,10.1
E00065571,78.1,21.9
E00065572,63.7,36.3
E00065573,74.6,25.4
E00065574,49.8,50.2
E00065575,97.8,2.2
E00065576,96.8,3.2
E00065577,97.9,2.1
E00065578,97,3
E00065579,88.3,11.7
E00065580,73.5,26.5
E00065581,85.2,14.8
E00065582,70.3,29.7
E00065583,81,19
E00065584,68.5,31.5
E00065585,55.4,44.6
E00065586,72.8,27.2
E00065587,85.1,14.9
E00065588,73.7,26.3
E00065589,70.6,29.4
E00065590,54.7,45.3
E00065591,85.4,14.6
E00065592,81.9,18.1
E00065593,79.7,20.3
E00065594,85,15
E00065595,79.6,20.4
E00065596,89.7,10.3
E00065597,86.1,13.9
E00065598,94.1,5.9
E00065599,93,7
E00065600,95.9,4.1
E00065601,92.8,7.2
E00065602,91.6,8.4
E00065603,97.8,2.2
E00065604,96.3,3.7
E00065605,52.1,47.9
E00065606,79.8,20.2
E00065607,97.3,2.7
E00065608,82.4,17.6
E00065609,77.6,22.4
E00065610,88.6,11.4
E00065660,97.8,2.2
E00065662,98,2
E00065663,97.2,2.8
E00065664,98.5,1.5
E00065666,97.2,2.8
E00065668,95.7,4.3
E00065669,97.5,2.5
E00065670,91.1,8.9
E00065671,94.5,5.5
E00065672,96.7,3.3
E00065673,96.2,3.8
E00065674,94.6,5.4
E00065675,98.4,1.6
E00065706,96.3,3.7
E00065707,98.4,1.6
E00065961,97.6,2.4
E00065962,96.4,3.6
E00065963,96.9,3.1
E00065969,97.5,2.5
E00065970,96.4,3.6
E00065971,95.9,4.1
E00065972,97.2,2.8
E00065973,96.3,3.7
E00065974,97,3
E00065975,97.2,2.8
E00065976,94.5,5.5
E00065977,98.8,1.2
E00065978,97.1,2.9
E00065980,98.4,1.6
E00065981,97.8,2.2
E00065983,97.9,2.1
E00065984,93.7,6.3
E00065985,97.8,2.2
E00065986,94.9,5.1
E00065987,96.9,3.1
E00065988,95.9,4.1
E00065989,92.5,7.5
E00065990,97.7,2.3
E00065991,98.6,1.4
E00066811,98.8,1.2
E00066812,97.7,2.3
E00066813,97.3,2.7
E00066814,96.2,3.8
E00066815,96.9,3.1
E00066816,97.8,2.2
E00066817,95.4,4.6
E00066818,99.1,0.9
E00066819,92.6,7.4
E00066820,97.3,2.7
E00066834,97.7,2.3
E00066835,95.6,4.4
E00066836,97.3,2.7
E00066837,97.3,2.7
E00066838,96.3,3.7
E00066839,98.5,1.5
E00066840,96.3,3.7
E00066841,95.4,4.6
E00066842,97.5,2.5
E00066843,99.1,0.9
E00066844,94.9,5.1
E00066845,97.3,2.7
E00066846,96.8,3.2
E00066847,97.9,2.1
E00066848,97.4,2.6
E00066849,95.5,4.5
E00066850,97.3,2.7
E00066851,96.6,3.4
E00066852,96.7,3.3
E00066853,93.1,6.9
E00066854,96.8,3.2
E00066855,96.1,3.9
E00066856,97.1,2.9
E00066857,98.8,1.2
E00066876,97.2,2.8
E00066877,98.4,1.6
E00067045,96.1,3.9
E00067046,94.6,5.4
E00067048,97.2,2.8
E00067050,97.6,2.4
E00067056,91.2,8.8
E00067058,96.4,3.6
E00067232,97.7,2.3
E00142050,95.4,4.6
E00142051,94.8,5.2
E00142052,99.1,0.9
E00142053,97.6,2.4
E00142054,96,4
E00142055,96.2,3.8
E00142056,97.2,2.8
E00142057,97.3,2.7
E00142058,98,2
E00142059,95,5
E00142060,98.3,1.7
E00142061,94.8,5.2
E00142062,97.2,2.8
E00142063,96.4,3.6
E00172382,92.8,7.2
E00172401,98.3,1.7
E00174848,98.4,1.6
E00175332,99,1
E00175348,96.2,3.8
E00182679,97.9,2.1
E00182701,88.1,11.9
E00185543,96.5,3.5
E00185554,97.3,2.7
E00185557,97.4,2.6
