geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00003479,11.8,27.1,40,21.2
W00003480,7.3,22.6,43.8,26.3
W00003482,18.5,30.3,26.1,25.2
W00003493,6,28.9,51.7,13.4
W00003494,2.9,34.8,42.8,19.6
W00003495,4.6,34.5,41.1,19.8
W00003630,19.1,25.8,40.7,14.4
W00003631,15.2,35.8,40,9.1
W00003636,28,37.8,14.6,19.5
W00003637,21.1,46.8,10.1,22
W00003638,17.6,31,40.1,11.2
W00003639,8,36,42.7,13.3
W00003640,14.4,45.5,26.5,13.6
W00003641,31.7,26.9,9.6,31.7
W00003642,28,30.7,22.7,18.7
W00003643,16,30.9,26.6,26.6
W00003644,21.2,33.6,23,22.1
W00003645,14.9,31.7,34.7,18.8
W00003646,19.5,28.6,33.8,18
W00003664,26,35,24,15
W00003670,13,27.9,44.8,14.3
W00003671,24.1,23.7,33.6,18.7
W00003672,21.4,35,31.6,12
W00003673,0,21.6,55.4,23
W00003674,14.8,29.6,47.2,8.3
W00003675,5.2,32,41.2,21.6
W00003676,3.2,32.6,41.1,23.2
W00003677,5.9,38.2,38.2,17.6
W00003678,3.8,28.6,53.4,14.3
W00003681,17.9,38.4,27.8,15.9
W00003682,15.7,32.2,36.4,15.7
W00003683,8.8,25.6,39.2,26.4
W00003684,16.5,42.9,30.8,9.9
W00003692,10.8,41,31.3,16.9
W00003693,16.5,35.4,29.9,18.1
W00003695,17.9,24.4,35.3,22.4
W00003696,22.4,35.5,24.3,17.8
W00003697,13.4,24.2,47.7,14.8
W00003811,9.3,31.7,38.5,20.5
W00003812,14.1,28.9,37.8,19.3
W00003813,18.4,36.2,21.3,24.1
W00003814,14.4,27.8,41.7,16
W00003815,7.3,26.8,46.3,19.5
W00010004,9,26.1,47.9,17
