geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00003479,17.1,34.8,5.5,40.9,1.7
W00003480,12,38,5.4,44.2,0.4
W00003482,18.5,36.6,7.9,32.6,4.4
W00003493,20.7,35.4,7.4,35.1,1.5
W00003494,19.5,40.9,6.2,31.1,2.3
W00003495,19.4,34.5,5.9,38,2.2
W00003630,13.4,33.6,6.7,44.4,1.9
W00003631,15,32.5,5,45.3,2.2
W00003636,32.5,30.5,4.4,28.6,3.9
W00003637,21.2,40.2,7.5,28.2,2.9
W00003638,13.9,30,7.1,46.8,2.3
W00003639,11.8,30.2,3.7,52.2,2
W00003640,13.6,33.6,2.7,48.8,1.4
W00003641,23.9,43.9,7.3,23.4,1.5
W00003642,28,37,9.5,22.2,3.2
W00003643,18.8,42,2.8,35.9,0.6
W00003644,24.1,38.4,5.4,29.5,2.7
W00003645,14.6,27.1,7.3,50,1
W00003646,8.7,33.2,4.3,51.9,1.9
W00003664,12.6,40.2,5,39.2,3
W00003670,16.6,38.2,3.5,39.9,1.8
W00003671,14.5,36.2,6.5,42,0.9
W00003672,19.8,32.9,1.4,44.4,1.4
W00003673,15.5,44.2,2.3,35.7,2.3
W00003674,9.6,33.1,4.8,49.4,3
W00003675,21.4,37.5,5.7,33.3,2.1
W00003676,23.5,24.4,5.2,41.8,5.2
W00003677,14.6,38.9,5,38.9,2.5
W00003678,17.5,39.6,5.1,35.5,2.3
W00003681,15,36.5,6.5,39.9,2
W00003682,17.6,34.4,5.9,40.3,1.8
W00003683,11.4,38.2,7.7,39.4,3.3
W00003684,15.3,36,4.2,42.3,2.1
W00003692,18.8,45,7.5,26.3,2.5
W00003693,19.1,40.2,5.6,33.5,1.6
W00003695,23.5,31.7,4.1,39.3,1.5
W00003696,28.2,37.7,3.6,28.2,2.3
W00003697,15.9,39.6,4.6,38.9,1.1
W00003811,15.4,38.1,6.6,37.4,2.6
W00003812,18.1,31.7,5.9,38.7,5.6
W00003813,15,46.2,4.6,33.5,0.8
W00003814,21.4,34.7,3.7,39,1.2
W00003815,16,43.1,5.8,31.3,3.8
W00010004,13.8,38.9,5.4,40,2
