geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00003479,94.6,0.4,4.9
W00003480,96,2.4,1.7
W00003482,96.6,0,3.4
W00003493,99.7,0,0.3
W00003494,98.2,0.4,1.4
W00003495,96.8,1.1,2.1
W00003630,97.2,1.4,1.4
W00003631,98.9,0,1.1
W00003636,98.2,0,1.8
W00003637,93,0.4,6.7
W00003638,96.9,1.3,1.8
W00003639,92.9,5.7,1.4
W00003640,97,1.8,1.2
W00003641,98.8,0.4,0.8
W00003642,96.3,0.9,2.8
W00003643,96.3,0,3.7
W00003644,92.7,1.3,6
W00003645,93,1.8,5.3
W00003646,95,0.4,4.6
W00003664,94.1,2.7,3.2
W00003670,97.4,1.2,1.5
W00003671,97.4,1.1,1.5
W00003672,97.6,0,2.4
W00003673,96.4,0,3.6
W00003674,95.5,1.5,3
W00003675,94,0,6
W00003676,93.9,1.3,4.8
W00003677,97,1.1,1.9
W00003678,95.8,3.1,1.2
W00003681,95.6,2.3,2
W00003682,93.9,1.7,4.4
W00003683,96.7,0.4,3
W00003684,97.7,0.5,1.8
W00003692,96.1,1.4,2.5
W00003693,95.9,0.7,3.4
W00003695,97.5,0.8,1.8
W00003696,97.8,1.1,1.1
W00003697,95.9,0.6,3.5
W00003811,97.8,0.6,1.6
W00003812,95.9,0.6,3.6
W00003813,98.1,0,1.9
W00003814,96.7,0.5,2.7
W00003815,97.2,1.3,1.5
W00010004,96.7,0.8,2.5
