geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00003479,4.1,28.9,67
W00003480,9.6,20.9,69.6
W00003482,3.9,40.2,55.9
W00003493,5.7,23.4,70.9
W00003494,4.4,27.7,67.9
W00003495,7.6,30.3,62.1
W00003630,12.2,17.1,70.7
W00003631,8.1,25.6,66.3
W00003636,4.2,45.8,50
W00003637,3.4,33.1,63.6
W00003638,8,16.7,75.4
W00003639,6.6,24,69.4
W00003640,2.9,40.1,57
W00003641,6.9,38.8,54.3
W00003642,0,57.6,42.4
W00003643,2.7,52.7,44.6
W00003644,4.7,43,52.3
W00003645,0,47.9,52.1
W00003646,6.7,45.8,47.5
W00003664,2.2,17.2,80.6
W00003670,3.4,27.6,69
W00003671,8.6,22.7,68.6
W00003672,1.9,24.3,73.8
W00003673,7.9,25.4,66.7
W00003674,5.6,26.7,67.8
W00003675,1.9,30.8,67.3
W00003676,6.1,26.3,67.5
W00003677,6.2,25.7,68.1
W00003678,7.3,32.1,60.6
W00003681,4.8,16.4,78.8
W00003682,7.1,29.1,63.8
W00003683,6.2,24.8,69
W00003684,2,28,70
W00003692,7,25.9,67.1
W00003693,7.4,28.9,63.7
W00003695,4.6,29.3,66.1
W00003696,3.3,38.5,58.2
W00003697,4,26,70
W00003811,8.1,25.7,66.2
W00003812,6.6,17.6,75.7
W00003813,7.8,24.8,67.4
W00003814,4.9,26.1,69
W00003815,6.2,29.7,64.1
W00010004,5.1,23.3,71.6
