geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00003479,96.4,3.6,0,0,0
W00003480,97,2.3,0.7,0,0
W00003482,94.7,2.6,0,0.8,1.9
W00003493,97.2,2.5,0,0,0.3
W00003494,97.2,2.5,0,0.4,0
W00003495,95,4.6,0.2,0,0.2
W00003630,95.2,4.4,0.2,0.2,0
W00003631,98.1,1.3,0.5,0,0
W00003636,95.1,2.2,0.4,1.8,0.4
W00003637,97.9,0,0.3,0.7,1
W00003638,96,2.6,0.8,0.5,0
W00003639,95,3.6,0,1.4,0
W00003640,98.8,1.2,0,0,0
W00003641,98,1.2,0.8,0,0
W00003642,94,5.1,0.5,0,0.5
W00003643,95.9,1.4,2.3,0.5,0
W00003644,91.3,2.7,1,2.7,2.3
W00003645,94.6,1.8,0.4,2.7,0.4
W00003646,88.6,6.4,3.8,0.8,0.4
W00003664,94.1,5,0.5,0.5,0
W00003670,96.8,1.4,1.2,0.3,0.3
W00003671,97,3,0,0,0
W00003672,96,2.4,1.6,0,0
W00003673,96.4,3.6,0,0,0
W00003674,95,3,2,0,0
W00003675,94.1,3.7,0.9,0,1.4
W00003676,94,5.6,0,0.4,0
W00003677,97.4,1.9,0.4,0.4,0
W00003678,96.9,2.3,0.8,0,0
W00003681,96.5,3.5,0,0,0
W00003682,96.6,1.4,1.7,0,0.3
W00003683,95.9,2.2,1.1,0,0.7
W00003684,95.9,3.2,0.9,0,0
W00003692,95.1,4.9,0,0,0
W00003693,94.1,4.8,0,0.3,0.7
W00003695,94.5,4.5,0.3,0,0.8
W00003696,97.5,1.1,1.4,0,0
W00003697,98,0.9,1.1,0,0
W00003811,97.2,2.2,0.6,0,0
W00003812,95,4.2,0.9,0,0
W00003813,96.4,1.3,0,1,1.3
W00003814,97,2.8,0,0.3,0
W00003815,95.9,2.6,1.5,0,0
W00010004,95.2,3.8,0.5,0,0.5
