geography_code,in_full_time_education-001,in_full_time_education-002
W00003479,21,79
W00003480,13.9,86.1
W00003482,13.9,86.1
W00003493,12.1,87.9
W00003494,11.2,88.8
W00003495,12,88
W00003630,12.7,87.3
W00003631,15.7,84.3
W00003636,9.4,90.6
W00003637,18.7,81.3
W00003638,20.1,79.9
W00003639,14,86
W00003640,15.4,84.6
W00003641,20.9,79.1
W00003642,13,87
W00003643,17.9,82.1
W00003644,23.2,76.8
W00003645,16.1,83.9
W00003646,17.7,82.3
W00003664,16.5,83.5
W00003670,21.1,78.9
W00003671,15.6,84.4
W00003672,17.9,82.1
W00003673,8.7,91.3
W00003674,16.2,83.8
W00003675,12.1,87.9
W00003676,7.8,92.2
W00003677,13.5,86.5
W00003678,18.8,81.3
W00003681,16,84
W00003682,11.2,88.8
W00003683,11,89
W00003684,16,84
W00003692,9.2,90.8
W00003693,13.2,86.8
W00003695,15,85
W00003696,19.7,80.3
W00003697,21.3,78.7
W00003811,16,84
W00003812,16.9,83.1
W00003813,16.1,83.9
W00003814,12.1,87.9
W00003815,13.2,86.8
W00010004,12.7,87.3
