geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00003479,46.2,3.3,50.5
W00003480,53.1,2.3,44.6
W00003482,52.6,1.8,45.6
W00003493,54.9,3.3,41.8
W00003494,53.5,0.8,45.7
W00003495,52.5,2.1,45.3
W00003630,56.3,0.8,42.9
W00003631,52,2.2,45.8
W00003636,41.8,3,55.2
W00003637,45,5,50
W00003638,58.8,1.9,39.2
W00003639,61.8,0.8,37.4
W00003640,44.9,2.1,53.1
W00003641,50.5,4.8,44.7
W00003642,38.6,1.6,59.8
W00003643,53.1,3.4,43.6
W00003644,52.7,3.1,44.2
W00003645,51.8,5.2,43
W00003646,63.2,1.4,35.4
W00003664,51,1.5,47.5
W00003670,54.1,2.1,43.8
W00003671,53.2,0.2,46.5
W00003672,55.8,0,44.2
W00003673,59.8,0.8,39.4
W00003674,64.7,3.6,31.7
W00003675,49.5,3.1,47.4
W00003676,43.5,3.2,53.2
W00003677,57.7,2.9,39.3
W00003678,62,2.3,35.6
W00003681,52.2,3.4,44.3
W00003682,45.4,1.8,52.7
W00003683,52.2,1.6,46.2
W00003684,50.3,1.6,48.1
W00003692,60.3,0.6,39.1
W00003693,49.6,2,48.4
W00003695,46,2.1,51.9
W00003696,50,5,45
W00003697,52.1,2.9,45
W00003811,59.7,1.1,39.2
W00003812,48.2,1.1,50.7
W00003813,53.6,0.4,46
W00003814,57.5,1.2,41.3
W00003815,51.4,2.3,46.4
W00010004,53,2.8,44.2
