areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070861,22,39.4,3.9,32.3,2.5
E00070862,14.9,42.3,5.5,37.3,0
E00070863,23.4,37.5,6.5,29.3,3.4
E00070865,30.8,50,6.5,11.2,1.4
E00070866,11.2,32.4,4.6,50.4,1.4
E00070867,12.7,46.8,4.2,31.2,5.1
E00070868,20.5,44.1,3.6,30.3,1.5
E00070869,16.8,40.2,4.3,34.2,4.3
E00070870,27.6,48.1,5,16.3,2.9
E00070871,30,42.7,6.6,17.6,3.1
E00070872,19.7,36.5,4.7,36.5,2.5
E00070873,18.5,40.9,8.7,28.7,3.1
E00070874,29.4,39,11.3,13.6,6.8
E00070875,10,34.3,3.9,48.3,3.5
E00070876,28.7,41.3,3.6,20.4,6
E00070877,20,42.6,1.9,32.3,3.2
E00070878,17.7,37.3,5.8,37.3,1.9
E00070879,15.3,39.5,6,32.3,6.9
E00070880,15.4,30.5,3.8,45.5,4.9
E00070881,17.8,43.8,9.2,25.9,3.2
E00070882,7.4,48.5,1,40.6,2.5
E00070883,13.2,45.5,7,30.6,3.7
E00070884,11.5,34,3.4,48.5,2.6
E00070885,23.8,35.7,4.4,33.7,2.4
E00070886,9.8,48.5,5.5,34.9,1.3
E00070887,30.1,48.4,4.9,14.6,2
E00070888,22.9,34.3,6,33.3,3.5
E00070889,14.1,34.5,10.2,39,2.3
E00070890,9.5,42.9,2.6,42.5,2.6
E00070891,13.6,44.6,6.2,32.8,2.8
E00070892,19.2,32.2,5.8,38.9,3.8
E00070893,37.1,31.3,5.8,20,5.8
E00112332,9.1,35.1,5.2,48.1,2.6
E00112333,8.4,37.6,5.1,44.3,4.6
E00112334,10.3,42.3,9.4,35.5,2.6
E00112335,14.3,42.9,7.1,34.1,1.6
E00112336,28.7,33.7,6.4,26.2,5
E00112337,8.7,27.5,4.5,55,4.5
E00112338,17.9,43.8,10.2,24.8,3.3
E00112339,23.5,34,8.8,30.7,2.9
E00112340,9.3,39.4,5.8,42.9,2.7
E00112341,11.5,38.3,5.3,40.5,4.4
E00112342,10.5,36.4,5.3,46.1,1.8
E00112343,9.4,42.3,8.5,37.6,2.1
E00112344,12.3,36,4.3,45,2.4
E00112346,12.9,37.3,4.8,42.6,2.4
E00112347,12,36.9,3.3,46.9,0.8
E00112348,8.9,39.3,3.2,47.4,1.2
E00112405,24.5,46.7,5.1,20.2,3.5
E00112406,21.3,41.5,6.8,19.3,11.1
E00112407,30.5,42.9,5.6,17.6,3.4
E00112408,21.5,42.2,7.8,23.8,4.7
E00112410,21,44.9,5.8,23.2,5.1
E00112411,20.2,41.6,3.5,30,4.7
E00112412,25.4,45.4,7.5,18.3,3.4
E00112413,22.3,44.2,9.4,22.7,1.3
E00112414,13.6,48.3,4.5,30.2,3.4
E00112415,25.4,30.4,3.6,36.6,4
E00112417,28.1,43.8,6.3,16.7,5.2
E00112418,17.2,44.8,3.4,30,4.4
E00112419,12.8,38.7,3.6,42.9,1.9
E00112420,12.2,36.2,8.1,40.6,3
E00112423,22,44.4,5.2,24.6,3.7
E00112424,25.9,47.7,3.8,21.3,1.3
E00112545,17.9,38.2,6.9,32.4,4.6
E00112546,30.9,33.7,2.8,23.4,9.2
E00112549,15.2,31.7,3.7,47.3,2.1
E00112552,23.7,46.2,5.1,24.4,0.6
E00112553,24.2,43.8,7.2,19,5.9
E00112556,25.8,47.7,7.1,19.4,0
E00112562,20.4,38.5,5,34.1,2
E00112563,30.8,46.2,4.2,16.1,2.8
E00112604,24.1,42.2,4.8,27,1.9
E00112605,25.7,38.9,4.3,25.7,5.4
E00112606,21.8,42.5,3.6,27.9,4.2
E00112608,26.1,51.1,4.6,16.4,1.8
E00112610,17.7,39,6.9,34.2,2.2
E00112611,26.8,46,5.4,18.4,3.4
E00112613,22.5,39.2,10.5,24.4,3.3
E00112614,22.3,39,10,26,2.6
E00112615,17.7,47.7,7.4,24.7,2.5
E00112616,19.9,43.3,6.7,26.7,3.4
E00112617,28.6,32,6.3,25.7,7.3
E00112619,23.6,40.8,6.9,26.2,2.6
E00112620,14,45.8,6.1,33.2,0.9
E00112621,12.7,46.4,5.8,32.6,2.5
E00112642,19.7,30.6,8.8,39.4,1.6
E00112643,13,40.3,7.5,36.8,2.4
E00112644,22.3,44.1,6.2,23.7,3.8
E00112645,7.9,48.4,6.3,34.9,2.4
E00112646,13.8,41.7,7.5,37.1,0
E00112647,13.4,41.7,4.6,35.2,5.1
E00112648,14.2,45.1,7.4,30.4,2.9
E00112649,11.9,47.1,6.1,33.3,1.5
E00112650,10.1,49.2,4.3,33.9,2.4
E00112651,23.1,36,6.3,31.4,3.3
E00112652,6.7,41.8,4.6,46,0.9
E00112653,12.4,44.2,5,36.4,1.9
E00112655,7.6,41.4,5.1,44.7,1.3
E00112656,8.6,42.9,3.4,43.8,1.3
E00112657,9,34.1,5.4,49.3,2.2
E00112658,12.4,38.2,7.8,37.8,3.7
E00112659,7.7,43.3,2.9,42.8,3.4
E00112662,21.9,48.4,5.2,24,0.5
E00112663,19.2,35.4,6.6,35.9,3
E00112996,11.5,41.7,4.6,39.9,2.3
E00112997,24.6,38.6,4.9,29,2.8
E00112998,9.9,48.7,6.8,32.3,2.3
E00112999,9.8,41,7,39.4,2.8
E00113001,9.7,38.2,7.3,40,4.8
E00113013,16.7,44.4,4.7,31.7,2.5
E00113014,15.8,34.7,5.4,41.3,2.7
E00113015,13.9,40,6.1,37.1,2.9
E00113016,27.5,35.8,3.9,31.4,1.3
E00113017,6.9,34.6,6.9,50,1.6
E00113024,18.1,45.1,9.3,23.9,3.5
E00113025,11.4,45.6,4.6,31.2,7.2
E00113026,28.8,39.4,5.8,24,1.9
E00113027,19,36.5,5.8,34.8,3.9
E00113028,19.4,42.6,7.3,28.3,2.4
E00113029,16.8,46.2,7,28,2.1
E00113087,12,40.4,6.6,39.2,1.8
E00113088,17.7,37.4,5.1,38.3,1.5
E00113090,8.4,53.3,3.5,33.2,1.6
E00113091,12.6,38.6,4.7,40.9,3.3
E00113163,23.2,51,5.4,17.8,2.7
E00113164,26.6,41.4,6.3,21.9,3.9
E00113165,17.7,35.5,7,33.1,6.7
E00113166,18.7,43.4,7.7,30.2,0
E00113167,28.3,38.6,7.7,22.8,2.6
E00113168,17.8,40.5,5.7,31.4,4.5
E00113169,23.8,42.2,7.1,21.4,5.4
E00113170,37.2,30.9,6.3,22.5,3.1
E00113171,11.2,40.4,6.7,37.1,4.5
E00113172,25.7,42.6,6.1,23.9,1.7
E00113193,10.6,47.2,5,34.6,2.7
E00113195,25.4,33.6,6.5,31.5,3
E00113196,19,36.1,6.7,36.8,1.4
E00113197,13.3,45.6,8.2,32.3,0.6
E00113198,10.5,38.8,3.5,44.4,2.8
E00113199,11.1,39.1,3.9,44,1.9
E00113200,14.9,43.2,8.1,33.8,0
E00113212,10.3,42.4,4.1,42.4,0.7
E00113213,9.4,41.8,4.6,41.5,2.7
E00113214,18.1,35.7,5.9,37.7,2.5
E00113215,15.4,45,3.5,33.6,2.5
E00113216,11.6,38.4,5.7,42,2.3
E00113217,12.2,37.9,3.9,43.6,2.4
E00113218,14.6,43.3,5.8,36.3,0
E00113219,16.5,29.6,3.5,48.5,1.9
E00113220,12.4,41.9,8.1,35.3,2.3
E00113221,11.3,37.5,7.7,42.3,1.2
E00113241,13.8,48.4,4.2,32.2,1.4
E00113242,13.4,44,6.1,33.2,3.2
E00113243,13.7,46.1,2.9,31.9,5.4
E00113245,16.7,42.5,9.1,29,2.8
E00113246,18.2,50.2,9.3,20.8,1.5
E00113247,18.2,46,5.6,27.3,3
E00113248,10.1,56.3,4.8,25.5,3.4
E00113249,18.4,42.7,5.9,30.6,2.4
E00113250,7.5,51.5,7.9,30.1,3
E00113251,14,46.2,6.3,30.8,2.7
E00113252,19.4,51.1,5.3,21.1,3.1
E00113253,18.9,44.7,7.9,28.5,0
E00113254,12.3,42.7,11.1,27.5,6.4
E00113258,15.6,58.7,5.6,17.1,3
E00113259,10.3,53.9,5,28.7,2.1
E00113260,8.3,50.2,4.9,34.8,1.8
E00113261,10.3,52,7.4,26.2,4.1
E00113262,16.7,48.6,7.9,25.5,1.4
E00113263,11.2,55.6,4.1,26.1,2.9
E00113264,21.9,47.3,6,20.4,4.5
E00113265,11,46.7,7.7,32,2.6
E00113266,11.2,52.4,4.7,31.8,0
E00113267,8.7,48.7,3.6,36,2.9
E00113268,11,39.3,9.7,35.7,4.2
E00113269,17.7,48.4,7,26.9,0
E00113270,11.2,50.4,6.9,29.6,1.9
