areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00070861,96,4
E00070862,94.5,5.5
E00070863,88.5,11.5
E00070865,94,6
E00070866,96.1,3.9
E00070867,87.7,12.3
E00070868,82,18
E00070869,94.2,5.8
E00070870,91.1,8.9
E00070871,93.9,6.1
E00070872,89.7,10.3
E00070873,90.6,9.4
E00070874,92.2,7.8
E00070875,94.8,5.2
E00070876,87.8,12.2
E00070877,90.1,9.9
E00070878,93.2,6.8
E00070879,97.8,2.2
E00070880,94.3,5.7
E00070881,89.1,10.9
E00070882,92.5,7.5
E00070883,93.4,6.6
E00070884,94,6
E00070885,93.2,6.8
E00070886,94.2,5.8
E00070887,96.7,3.3
E00070888,91.8,8.2
E00070889,81.1,18.9
E00070890,90.5,9.5
E00070891,84.3,15.7
E00070892,85.2,14.8
E00070893,89.2,10.8
E00112332,93,7
E00112333,93,7
E00112334,95.2,4.8
E00112335,90.5,9.5
E00112336,87.4,12.6
E00112337,86.3,13.7
E00112338,92.3,7.7
E00112339,92.7,7.3
E00112340,91.1,8.9
E00112341,93.4,6.6
E00112342,92.6,7.4
E00112343,91.3,8.7
E00112344,98.5,1.5
E00112346,88.8,11.2
E00112347,93.1,6.9
E00112348,90.1,9.9
E00112405,80.8,19.2
E00112406,69.2,30.8
E00112407,84.4,15.6
E00112408,78.2,21.8
E00112410,81.6,18.4
E00112411,77.1,22.9
E00112412,79.9,20.1
E00112413,80.1,19.9
E00112414,78.2,21.8
E00112415,82.8,17.2
E00112417,86,14
E00112418,82.8,17.2
E00112419,80.2,19.8
E00112420,84.2,15.8
E00112423,83.8,16.2
E00112424,86,14
E00112545,88.8,11.2
E00112546,83.1,16.9
E00112549,90.7,9.3
E00112552,87.3,12.7
E00112553,81.1,18.9
E00112556,86.2,13.8
E00112562,86.9,13.1
E00112563,89.3,10.7
E00112604,82.4,17.6
E00112605,80.1,19.9
E00112606,80.2,19.8
E00112608,85.7,14.3
E00112610,84.7,15.3
E00112611,81.8,18.2
E00112613,86.5,13.5
E00112614,85,15
E00112615,89.6,10.4
E00112616,85.5,14.5
E00112617,91.7,8.3
