areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00070861,56.6,35.7,7.8,0,0
E00070862,50,36.3,10.8,2.9,0
E00070863,51.3,37.7,9,2,0
E00070865,31.4,37.3,23.7,7.6,0
E00070866,54.4,36.8,7.3,1.6,0
E00070867,58.5,34.1,5.9,1.5,0
E00070868,51.8,41.8,6.4,0,0
E00070869,40.2,43.4,13.9,2.5,0
E00070870,34.9,40.4,14.7,10.1,0
E00070871,44.2,33.7,14.4,7.7,0
E00070872,56.3,31.5,9.9,1.8,0.5
E00070873,52.1,36.1,10.4,1.4,0
E00070874,30.5,40,24.8,4.8,0
E00070875,56.9,31.5,10,1.5,0
E00070876,44.6,42.4,13,0,0
E00070877,54.5,18.2,15.6,10.4,1.3
E00070878,53.2,36.7,10.1,0,0
E00070879,50,36,13.2,0.7,0
E00070880,52.3,34.4,11.3,2,0
E00070881,50,43.5,6.5,0,0
E00070882,61.8,29.4,8.8,0,0
E00070883,46,43.8,9.5,0.7,0
E00070884,56.9,36.9,5.4,0.8,0
E00070885,45.8,30.7,20.5,3,0
E00070886,60,30.4,8.7,0.9,0
E00070887,35.7,38.1,19,5.6,1.6
E00070888,52.1,28.9,14,4.1,0.8
E00070889,43.3,43.3,12.6,0.8,0
E00070890,59.7,37.3,2.2,0.7,0
E00070891,50.9,39.8,8.3,0.9,0
E00070892,53.2,33.9,9.7,3.2,0
E00070893,27,33.8,34.5,4.7,0
E00112332,54.9,37.2,8,0,0
E00112333,57.4,37.7,4.9,0,0
E00112334,51.7,36.7,11.7,0,0
E00112335,56.8,23.2,14.4,3.2,2.4
E00112336,33,37.1,22.7,7.2,0
E00112337,67.1,26.2,6.1,0.6,0
E00112338,41.5,47.9,7.7,2.8,0
E00112339,52.6,23.4,20.4,3.6,0
E00112340,61.7,29.9,6.5,1.9,0
E00112341,59.5,31.9,7.8,0.9,0
E00112342,58.9,35.5,5.6,0,0
E00112343,54.8,34.8,10.4,0,0
E00112344,53.1,41.6,5.3,0,0
E00112346,54.3,33.9,10.2,1.6,0
E00112347,62.6,34.1,2.4,0.8,0
E00112348,67.5,26.5,6,0,0
E00112405,37.5,34.2,19.2,9.2,0
E00112406,28.7,35.6,26.7,8.9,0
E00112407,21.6,37,30.2,10.5,0.6
E00112408,37.9,38.6,17.4,5.3,0.8
E00112410,39.4,35.8,20.4,4.4,0
E00112411,37.4,40.5,16.8,5.3,0
E00112412,32.9,39.5,24.3,3.3,0
E00112413,39.8,32.2,22.9,5.1,0
E00112414,49,29.2,16.3,5,0.5
E00112415,29.2,40.8,24.2,5.8,0
E00112417,28.9,38.6,27.2,4.4,0.9
E00112418,46.2,39.3,12,2.6,0
E00112419,59.3,33.9,5.9,0.8,0
E00112420,66.7,23.6,8.3,1.4,0
E00112423,45.7,38.8,12.4,3.1,0
E00112424,25.8,37.7,25.2,10.7,0.6
E00112545,51.6,35.5,10.5,2.4,0
E00112546,32,43,17.2,7,0.8
E00112549,47.2,38.2,13,1.6,0
E00112552,31.8,24.5,30,12.7,0.9
E00112553,26.5,32.4,28.4,10.8,2
E00112556,33.3,33.3,22.5,10.8,0
E00112562,43.2,40.6,14.2,1.9,0
E00112563,29.6,30.2,27,13.2,0
E00112604,47.6,30.3,18.6,2.8,0.7
