areacd,sex-001,sex-002
E00070861,50.3,49.7
E00070862,48.7,51.3
E00070863,49.8,50.2
E00070865,54.7,45.3
E00070866,51.6,48.4
E00070867,52.7,47.3
E00070868,53.7,46.3
E00070869,56.3,43.8
E00070870,51.4,48.6
E00070871,50,50
E00070872,47.6,52.4
E00070873,56.3,43.7
E00070874,55.8,44.2
E00070875,51.4,48.6
E00070876,56.1,43.9
E00070877,53.6,46.4
E00070878,48.8,51.2
E00070879,53.6,46.4
E00070880,54.3,45.7
E00070881,51.8,48.2
E00070882,47.4,52.6
E00070883,51.6,48.4
E00070884,54.2,45.8
E00070885,56.6,43.4
E00070886,50.7,49.3
E00070887,48.7,51.3
E00070888,50.6,49.4
E00070889,51.4,48.6
E00070890,52.1,47.9
E00070891,51.3,48.7
E00070892,50.4,49.6
E00070893,55.4,44.6
E00112332,48.9,51.1
E00112333,50.9,49.1
E00112334,51.2,48.8
E00112335,49.5,50.5
E00112336,50.8,49.2
E00112337,51.8,48.2
E00112338,48.2,51.8
E00112339,52,48
E00112340,50,50
E00112341,50,50
E00112342,52,48
E00112343,47.2,52.8
E00112344,51.7,48.3
E00112346,49.7,50.3
E00112347,49.5,50.5
E00112348,53.4,46.6
E00112405,51.5,48.5
E00112406,51.9,48.1
E00112407,46.9,53.1
E00112408,52.2,47.8
E00112410,54,46
E00112411,52.3,47.7
E00112412,50.1,49.9
E00112413,55.2,44.8
E00112414,49.2,50.8
E00112415,54.1,45.9
E00112417,57.7,42.3
E00112418,55.7,44.3
E00112419,47,53
E00112420,49.2,50.8
E00112423,50.7,49.3
E00112424,46.3,53.7
E00112545,48.9,51.1
E00112546,57.9,42.1
E00112549,49.8,50.2
E00112552,45.6,54.4
E00112553,51.3,48.7
E00112556,45.5,54.5
E00112562,54.3,45.8
E00112563,50.3,49.7
E00112604,53.3,46.7
E00112605,48.8,51.2
E00112606,50.5,49.5
E00112608,51.9,48.1
E00112610,47,53
E00112611,51.7,48.3
E00112613,45.5,54.5
E00112614,51,49
E00112615,51.6,48.4
E00112616,48.2,51.8
E00112617,54,46
E00112619,53.2,46.8
E00112620,53.7,46.3
E00112621,49.7,50.3
E00112642,49.8,50.2
E00112643,50.6,49.4
E00112644,55.9,44.1
E00112645,49.7,50.3
E00112646,51.6,48.4
E00112647,52.9,47.1
E00112648,52.9,47.1
E00112649,54,46
E00112650,51.7,48.3
E00112651,52.4,47.6
E00112652,51.3,48.7
E00112653,52.1,47.9
E00112655,47.9,52.1
E00112656,49.6,50.4
E00112657,53,47
E00112658,52.7,47.3
E00112659,50,50
E00112662,56.3,43.7
E00112663,52.5,47.5
E00112996,50,50
E00112997,53.4,46.6
E00112998,51.1,48.9
E00112999,51.6,48.4
E00113001,51.3,48.7
E00113013,48.1,51.9
E00113014,49.5,50.5
E00113015,51.5,48.5
E00113016,49,51
E00113017,48.8,51.2
E00113024,53.2,46.8
E00113025,50.6,49.4
E00113026,50,50
E00113027,53.6,46.4
E00113028,49.9,50.1
E00113029,55.7,44.3
E00113087,47.2,52.8
E00113088,52.2,47.8
E00113090,50.4,49.6
E00113091,56.7,43.3
E00113163,50.8,49.2
E00113164,51.9,48.1
E00113165,49.3,50.7
E00113166,53.6,46.4
E00113167,52.6,47.4
E00113168,49.5,50.5
E00113169,49.7,50.3
E00113170,56.3,43.8
E00113171,52.7,47.3
E00113172,50,50
E00113193,50.1,49.9
E00113195,53.8,46.2
E00113196,53.2,46.8
E00113197,51.1,48.9
E00113198,50.4,49.6
E00113199,48.5,51.5
E00113200,52,48
