geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00069966,13,28.6,2.9,54.2,1.3
E00069976,6.6,35.7,3.8,53.8,0
E00069979,19.5,38.5,4,37.9,0
E00069982,13.4,43.3,11.2,30.4,1.8
E00069988,10.8,44.8,3,38.9,2.5
E00070000,14.1,48.1,5.4,28.6,3.8
E00070193,31.4,38.2,4.5,20,5.9
E00070194,30.2,38.8,3.7,22,5.2
E00070195,32.1,38.6,3.3,22.4,3.7
E00070196,20.1,47.6,8.3,19.7,4.4
E00070197,16,55.3,3.8,21,3.8
E00070198,22,43.4,4.4,25.9,4.4
E00070205,28.4,38.5,5.7,25.6,1.9
E00070206,27.4,38.4,8.9,21.5,3.8
E00070207,27.8,44.9,4.9,20.4,2
E00070208,25.8,40.9,5.9,23.1,4.3
E00070209,19.4,43.1,5.2,28.8,3.5
E00070210,25.9,35,10.7,25.9,2.5
E00070211,28.5,39.8,6,22.5,3.2
E00070212,16.2,43.6,9.3,25.1,5.8
E00070213,20.7,47.1,3.4,25.3,3.4
E00070214,21.8,44.7,5.4,24.9,3.1
E00070215,25.7,46.1,3.6,23.2,1.4
E00070216,17.9,49.1,3.9,27.4,1.8
E00070217,8.7,39.3,2.9,45.1,4
E00070218,24.8,44,4,24.8,2.4
E00070219,28.1,42.1,5.4,21.3,3.2
E00070220,32.8,34,4.8,25.6,2.8
E00070221,19.5,38.6,4.7,32.2,5.1
E00070222,17,35.2,2.4,41.3,4
E00070223,23.7,41.8,0.4,31.3,2.8
E00070224,27.1,41.8,5.4,19.1,6.7
E00070225,22.9,37.8,3.5,34,1.8
E00070226,16.5,42.4,1.2,34.5,5.5
E00070227,14.6,41.1,3.8,36.4,4.1
E00070228,23.6,41.6,2.8,29.2,2.8
E00070229,14.9,40.5,1.9,40.8,1.9
E00070230,41.9,34.4,7.5,11.5,4.7
E00070231,24,42.2,1.9,26.6,5.2
E00070232,19,35.7,1.9,38.3,5.2
E00070233,20.6,43.6,4.9,29.1,1.8
E00070234,28.3,42.7,3.2,20.7,5.1
E00070235,26.8,41.5,8.1,17.9,5.7
E00070236,17.6,40,3.7,36.1,2.7
E00070237,32,39.2,2.3,24.3,2.3
E00070238,29.6,37.6,5.4,23.2,4.1
E00070239,39.3,29.1,4.6,23,4.1
E00070240,14.4,32,3.4,47,3.1
E00070242,21.9,34.8,3.9,36.5,3
E00070413,24.4,41.5,6.5,24,3.7
E00070414,24.9,34.8,6.2,31.5,2.6
E00070431,17.8,39.8,7.6,31.4,3.4
E00070433,32,33.8,3.6,26.7,4
E00070435,36.7,37.6,4.9,16.4,4.4
E00070438,19.8,36.8,8,32.5,2.8
E00070440,34.4,41.8,3.7,17.6,2.6
E00070441,34.5,35.5,5,22.7,2.3
E00070442,23.4,43.4,9,21.4,2.8
E00070443,38.7,34.5,3.6,17.9,5.4
E00070444,30.6,33.8,2.7,28.8,4.1
E00070445,28.1,42.4,6.1,19,4.3
E00070449,17.2,33.2,6.4,39.6,3.6
E00070454,25.6,38.6,3.9,28,3.9
E00070455,28.2,34.9,5.4,24.9,6.6
E00070456,35.8,37.7,4.7,20.5,1.4
E00070459,24.1,31.6,4.8,36.8,2.7
E00070461,24.4,34.5,4.2,36.9,0
E00070462,25.1,44.9,4.3,23,2.7
E00070463,20.7,38,4.9,34.8,1.6
E00070465,30.9,34.9,5.7,22.9,5.7
