geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00069966,95.1,2.3,0.7,1.9
E00069976,96.3,2.7,0.5,0.5
E00069979,89.2,5.7,2.6,2.6
E00069982,91,5.7,1.6,1.6
E00069988,91.9,5.4,1.8,0.9
E00070000,92.1,1.9,2.3,3.7
E00070193,90.2,3.5,2.4,3.9
E00070194,92.5,2.5,0.6,4.4
E00070195,91.9,2.1,3.6,2.4
E00070196,84.4,7.6,3.8,4.2
E00070197,91.4,2.2,4.8,1.7
E00070198,93,2.2,3.3,1.5
E00070205,90.2,5,3.2,1.6
E00070206,88.8,4.1,3.4,3.7
E00070207,86.2,4.4,3.8,5.6
E00070208,92.6,1.9,2.3,3.2
E00070209,86.3,7.7,2.6,3.4
E00070210,89.8,4,4,2.2
E00070211,85.3,7.7,3.7,3.3
E00070212,89.7,4.7,3.2,2.4
E00070213,90,5.8,2.6,1.6
E00070214,89.9,5.2,2.6,2.3
E00070215,91.1,1,3.1,4.7
E00070216,89.7,4.9,3.7,1.7
E00070217,92,4.5,1.5,2
E00070218,92.4,2.6,1,4
E00070219,91.3,3.2,2.8,2.8
E00070220,93.1,1.6,2.5,2.8
E00070221,94.8,2.3,1,1.9
E00070222,92.9,2.7,2.7,1.7
E00070223,94.4,1.7,2.3,1.7
E00070224,93.4,3,2,1.6
E00070225,92.2,3,2.5,2.3
E00070226,94.9,1.3,1.6,2.2
E00070227,93.4,3.5,2,1.2
E00070228,90.5,1.6,5.2,2.6
E00070229,94.3,3.4,0.8,1.4
E00070230,92.5,2.6,1.9,3
E00070231,91.7,5.7,0,2.6
E00070232,94.1,3.3,2.3,0.3
E00070233,92.8,3.4,2.2,1.7
E00070234,93.3,1.1,3.5,2
E00070235,93.9,3.1,0.8,2.3
E00070236,92.1,4.2,2.4,1.3
E00070237,91.5,2.9,2.9,2.7
E00070238,95.5,1.7,1.1,1.7
E00070239,94.2,1.7,2.1,2.1
E00070240,94.2,3,0.8,1.9
E00070242,92.4,3.6,2,2
E00070413,94.1,1.8,1.8,2.2
E00070414,94.8,1.7,2.3,1.2
E00070431,88.9,5.2,1.4,4.5
E00070433,90.9,3.4,2.3,3.4
E00070435,91.9,4.7,1.6,1.9
E00070438,90.9,5,1.1,3
E00070440,93.1,3,3.6,0.3
E00070441,89.8,4.2,1.1,4.9
E00070442,89.1,2.6,4.7,3.6
E00070443,91.5,4.8,1.1,2.6
E00070444,92.1,2.5,0.7,4.6
E00070445,91.1,1.3,4.6,3
E00070449,90.9,4.4,1.7,3
E00070454,90.7,4.8,1.8,2.7
E00070455,92.1,2.7,1.4,3.8
E00070456,93.5,2.9,0.7,2.9
E00070459,93.7,2.7,1.2,2.4
E00070461,92.8,4.1,1.5,1.5
E00070462,93.2,2.3,2.3,2.3
E00070463,89.4,2.8,5,2.8
E00070465,91.2,2.7,1.3,4.9
E00143454,89.8,7.5,1,1.7
E00143460,83.3,8.9,2.6,5.2
E00143461,90.7,4,2.7,2.7
E00143478,89.2,5.6,1.9,3.3
E00143610,93.8,2.6,1.8,1.8
E00143614,90.7,3.7,2.2,3.3
E00143616,90.6,4.7,2.4,2.4
E00143617,93.4,3.8,1,1.7
E00143618,91.7,3.6,1.1,3.6
E00143619,89.8,6.1,0.8,3.3
E00143620,90.5,5.4,2.7,1.4
E00143621,88.5,7.3,1,3.1
E00143622,93.6,3.6,0.9,1.8
E00143623,93.3,2.9,1.4,2.4
E00143624,87.8,8.2,0.8,3.1
E00143625,92.1,3.4,3.4,1.1
E00144476,87.6,7.5,2.2,2.6
E00144477,90.6,7.6,0.6,1.2
E00144478,92.2,4.5,1.8,1.5
E00144479,93.1,4.3,0.7,2
E00144480,90.2,6.5,2.9,0.3
E00144481,91.4,6.2,0,2.5
E00144482,94.8,4,0.8,0.4
E00144483,90.4,8.6,1.1,0
E00144484,91,6.1,1.8,1.1
E00144485,91.5,4.7,2.3,1.6
E00144486,90.1,4.9,1.2,3.8
E00144487,93,4.5,1.2,1.2
E00144488,87.8,5.9,1.4,5
E00144489,90.4,5.9,1.4,2.3
E00144490,93.4,3.7,0.8,2.1
E00144532,93.8,4.7,0,1.6
E00144533,95.2,1.9,0.6,2.2
E00144565,88.4,6.8,1.4,3.4
E00144566,91.1,7.7,0.8,0.4
E00144567,88.9,7.4,3,0.7
E00144568,88.5,7.1,2.5,1.9
E00144569,93.5,2.7,0.9,3
E00144570,93.1,4.8,0.3,1.7
E00144571,89.1,5.5,3.8,1.7
E00144572,91.8,5.8,1.4,1
E00144573,93.2,1.7,1.1,4
E00144574,90.5,5.9,1,2.6
E00144576,87.2,5.6,3,4.1
E00144577,90.3,3.1,2.1,4.5
E00144578,93,2.7,2.4,1.9
E00144579,89.4,7.6,0,3
E00144580,88.5,8.7,0.9,1.9
E00144581,90.9,7.1,1.6,0.3
E00144582,92.3,6.7,0.3,0.6
E00144583,91.8,3.3,1.6,3.3
E00144584,91.8,3.2,2.5,2.5
E00144585,91.4,7.2,0.6,0.9
E00144586,88.7,7.7,1.2,2.5
E00144587,89.7,7,1.3,2
E00144588,90.2,6.1,2.1,1.5
E00144589,95.7,2.5,0.7,1.1
E00144591,92.6,5.7,0,1.8
E00144592,92.8,3.4,1.5,2.3
E00144593,91.6,4.4,1.3,2.7
E00144626,91.5,5,0,3.5
E00144627,89.6,8.1,0.3,2
E00144628,93.6,4.7,0.9,0.9
E00144629,94,3.5,0.7,1.8
E00144630,94.3,4.4,0.3,1.1
E00144631,91.5,5.4,1.3,1.8
E00144632,90.5,7.5,0.9,1.1
E00144633,91,6.3,0.2,2.5
E00144634,92.5,5,1.1,1.4
E00144635,92,5.4,1,1.6
E00144636,93.3,4.8,1.1,0.8
E00144637,93.5,4,0.9,1.6
E00144638,88,7.8,1.9,2.3
E00144639,90.1,5.1,2.1,2.7
E00144640,95.4,2.7,0.8,1.2
E00144663,92,5,1.9,1.2
E00144664,89.8,5.5,2,2.6
E00144668,85.8,6.5,4.5,3.2
E00144669,90.9,4.7,2,2.4
E00144670,89.7,8.1,1.1,1.1
E00144672,89.4,6.9,0,3.7
E00144673,91.9,3.2,1.1,3.8
E00144674,92.5,5,1.5,1
E00144688,91.3,6.6,1.2,0.8
E00144689,92.4,5.8,0.9,0.9
E00144690,97.1,2.1,0.8,0
E00144691,92.5,3.7,1.5,2.2
E00144692,90,4.3,1.7,4
E00144693,89.1,7.7,1.2,2
E00144694,91.1,5.4,1.2,2.3
E00144695,96.4,2.4,1.2,0
E00144696,91.9,5.4,0.3,2.4
E00144697,94,3.7,0.2,2.1
E00144698,86.9,9.5,1.6,2
E00144699,93.1,3.1,0.8,3.1
E00144700,89.2,8.7,0.9,1.2
E00144701,90.6,7.4,0.8,1.2
E00144702,88.6,5.7,2.5,3.2
E00144703,91.5,6.3,0.9,1.3
E00144704,88.7,9.6,0.3,1.4
E00144705,90.4,6.5,0.7,2.4
E00144706,91.2,7.3,0.8,0.8
E00144707,91.2,6.3,1.3,1.3
E00144708,90.1,7.1,1.5,1.2
E00144709,89.5,5.6,1.9,3
E00144710,94.1,3.3,1,1.6
E00144711,94.2,5,0,0.9
E00144712,90.5,7.2,1.2,1.2
E00144713,97.8,0.3,0.3,1.6
E00144714,90,7.2,0.7,2.2
E00144797,91.1,3.3,2.6,3
E00144798,91.8,6.1,1,1
E00144799,91.9,4.7,2.3,1.2
E00144800,94.3,4.1,0.6,1
E00144801,93.4,2.6,0.3,3.6
E00144802,95.4,2.8,1.1,0.7
E00144803,95.5,3.6,0,0.9
E00144805,92.7,3.8,1.9,1.6
E00144806,90.2,7.3,0.7,1.7
E00144807,95.2,2.2,0.7,1.9
E00144808,94,3.5,1,1.5
E00144809,89.3,6.1,2.3,2.3
E00144810,93.3,4.9,0.4,1.4
E00144811,92.5,6.4,1.1,0
E00165699,89.4,3.4,2.1,5.1
E00173465,94.7,2.7,2.1,0.5
E00173466,94.2,3.9,1.1,0.8
E00173468,92,2.8,3.2,2
E00173484,97.2,1.4,1.4,0
E00173487,97.9,1.5,0,0.5
E00173505,85.2,4.4,1.5,8.9
E00173507,92.8,5.4,1.2,0.6
E00173509,94.8,5.2,0,0
E00173517,92,4.9,1.9,1.2
E00173522,97.4,2.1,0.5,0
E00173531,98.1,1.3,0.6,0
E00173532,95.5,4,0,0.5
E00173546,98.9,1.1,0,0
E00173547,99,0,0,1
E00173580,93,4.7,1,1.3
E00173587,96.4,3.6,0,0
E00173588,94.9,0.9,2.8,1.4
E00173589,94.9,4.5,0.6,0
E00187522,98.6,0.3,1.1,0
E00187523,96.7,2.3,0.2,0.8
E00187524,98.2,1.6,0.3,0
E00187535,86.3,11,0.4,2.3
E00187546,98.6,1,0,0.3
E00187556,99.1,0.9,0,0
E00187569,94.2,4.1,0.8,0.8
E00187580,89.6,5.6,2.2,2.7
E00187588,94.8,3.5,1.7,0
E00187603,97.5,1.4,0.7,0.4
