geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00069966,81.2,1.1,12.6,5.2
E00069976,66.3,6.7,25.4,1.6
E00069979,75.9,1,22.7,0.5
E00069982,82.6,2.3,13.5,1.5
E00069988,83.5,2.6,13.5,0.4
E00070000,89.6,2.2,8.3,0
E00070193,92.5,0,7.5,0
E00070194,93.3,0.6,6.2,0
E00070195,93.4,0,5.8,0.9
E00070196,94.5,0.4,5.1,0
E00070197,89.8,0.2,9.3,0.7
E00070198,89.1,0.3,10.5,0
E00070205,89.3,1.7,8.4,0.5
E00070206,92.6,0,6.7,0.7
E00070207,96.4,0,3.3,0.3
E00070208,98.3,0.4,1.3,0
E00070209,94.5,0.3,4.6,0.5
E00070210,92.9,0,5,2.1
E00070211,96,0,4,0
E00070212,93.8,0,6.2,0
E00070213,96,0.6,3,0.3
E00070214,93.9,0,5.8,0.3
E00070215,95,0,3.8,1.2
E00070216,95.4,0,4.1,0.5
E00070217,87.5,0,9.6,2.9
E00070218,92.2,1.3,6.6,0
E00070219,95.4,0,3.1,1.5
E00070220,91.2,0.3,6.7,1.8
E00070221,82.8,0.9,13.9,2.4
E00070222,86,0.6,12.4,1
E00070223,80.9,0.9,16,2.2
E00070224,83.5,2.3,7.8,6.5
E00070225,87.5,0.5,10.4,1.7
E00070226,86.9,0.6,9.1,3.3
E00070227,72.5,5.2,21.5,0.8
E00070228,85.7,0,13.7,0.6
E00070229,82.6,3.3,13.1,1.1
E00070230,86.6,0,12.3,1.1
E00070231,90.8,1,7.3,1
E00070232,80.2,0.9,16.7,2.2
E00070233,85.3,0.7,12,2
E00070234,90.1,1,8.4,0.5
E00070235,92.1,0.7,6.4,0.7
E00070236,79.1,0.8,18.1,1.9
E00070237,81.9,0.5,16.8,0.7
E00070238,82.4,3.5,14.1,0
E00070239,93.9,1.2,4,0.8
E00070240,78.6,1.9,18.3,1.3
E00070242,87.1,0.8,11,1.1
E00070413,94.6,0,4.4,1
E00070414,91.5,0.3,6.8,1.4
E00070431,96.6,0.3,3,0
E00070433,91.1,0,8.5,0.4
E00070435,92.6,0,7,0.4
E00070438,87.2,0.8,12,0
E00070440,90.7,1.4,7.6,0.3
E00070441,91.8,0.3,7.2,0.7
E00070442,89.9,0,10.1,0
E00070443,82.7,2.6,9.7,5.1
E00070444,92.8,0,5.9,1.3
E00070445,95.4,0,3.7,0.9
E00070449,95.5,0,3.9,0.6
E00070454,90.6,0.3,8.3,0.9
E00070455,90.6,2.6,4.5,2.3
E00070456,90.8,0.3,7.2,1.6
E00070459,75.7,4.5,18.1,1.8
E00070461,87.6,0,8.6,3.8
E00070462,94.9,0,4.8,0.3
E00070463,85.3,0.9,12.6,1.3
E00070465,93.3,1.7,3.8,1.3
E00143454,92.2,0.6,7.1,0
E00143460,93.3,0.4,4.9,1.4
E00143461,91.4,0.4,8.2,0
E00143478,95.1,0,4.9,0
E00143610,91,1,7.2,0.7
E00143614,91.7,0,8.3,0
E00143616,92.7,0.3,6.2,0.8
E00143617,86.8,0.3,12.6,0.3
E00143618,94.8,0,4.5,0.7
E00143619,93.7,0,6.3,0
E00143620,88.2,0,11.8,0
E00143621,94,0,6,0
E00143622,91.2,0,8.8,0
E00143623,91.2,0,8.8,0
E00143624,91.9,0,6.6,1.5
E00143625,90.4,0,9.6,0
E00144476,90.8,0.4,7.7,1.1
E00144477,94.4,0.6,4.7,0.3
E00144478,91.8,2.3,5.1,0.8
E00144479,86.3,1.6,10.9,1.2
E00144480,92.9,0,7.1,0
E00144481,97.2,0,2.8,0
E00144482,82.2,3.3,14.1,0.4
E00144483,89.7,0.3,9.3,0.7
E00144484,89.5,0.7,9.8,0
E00144485,94.4,0.7,4.8,0
E00144486,89.8,1.9,8,0.3
E00144487,93,0,5.1,1.9
E00144488,90.6,0.4,8.6,0.4
E00144489,92,0.3,7.5,0.3
E00144490,87.7,0.8,9.5,2
E00144532,84.3,2,13.6,0
E00144533,76.9,4.4,18.1,0.6
E00144565,93.2,1.4,4.4,0.9
E00144566,95.3,0,3.9,0.8
E00144567,89.8,0.9,8.8,0.5
E00144568,95.8,0.5,3.7,0
E00144569,88.4,0.6,11,0
E00144570,92.6,0.3,6.7,0.3
E00144571,91.5,0,8.1,0.3
E00144572,91.2,0.5,6.5,1.9
E00144573,89.1,0.5,10.4,0
E00144574,88.6,0.3,10.4,0.6
E00144576,93.9,0.4,4,1.8
E00144577,91.8,0,8.2,0
E00144578,92.6,0,7.4,0
E00144579,89.4,0,10.6,0
E00144580,92.8,0.6,6.6,0
E00144581,92.8,0,6.9,0.3
E00144582,91.2,0.3,7.6,0.9
E00144583,80.3,1.1,18,0.5
E00144584,90.2,0,9.8,0
E00144585,96.1,1.7,2.2,0
E00144586,93.4,0,6.6,0
E00144587,90.9,1.3,6.9,0.9
E00144588,94.5,0.3,5.2,0
E00144589,89.8,0.7,9.2,0.3
E00144591,92.5,1.4,6.2,0
E00144592,91.8,1.9,6.3,0
E00144593,94,0,6,0
E00144626,79.7,2.8,15.2,2.3
E00144627,95.4,0,3.9,0.7
E00144628,87,0.8,11.9,0.3
E00144629,85.2,0.7,11.8,2.4
E00144630,62.9,9.1,25.6,2.3
E00144631,82.7,2.5,14.4,0.5
E00144632,91.4,0.8,5.8,1.9
E00144633,93.8,0.4,4,1.8
E00144634,86.2,1.7,6.7,5.4
E00144635,88.9,1.2,8.7,1.2
E00144636,81.2,5.8,12.7,0.3
E00144637,85.4,3.5,10.2,0.9
E00144638,86.5,4.2,9.3,0
E00144639,96.1,0.3,3,0.7
E00144640,93.4,0.4,6.3,0
E00144663,92.3,0,6.8,0.9
E00144664,93,2.2,4.7,0
E00144668,95,0,4.4,0.6
E00144669,93.8,0,5,1.2
E00144670,90.8,0,7.8,1.4
E00144672,87.6,0,12,0.4
E00144673,85.3,0,12,2.6
E00144674,90,0,9,1
E00144688,88.2,1.4,10,0.4
E00144689,84.8,3.9,9.1,2.2
E00144690,85.5,3.1,9.8,1.6
E00144691,83,1.5,14.7,0.8
E00144692,93.8,1.6,4.2,0.5
E00144693,90.2,0.4,9.4,0
E00144694,82.8,3.4,13.8,0
E00144695,86.4,0,12.4,1.1
E00144696,83.8,0.6,15.6,0
E00144697,85.2,1.1,11.9,1.8
E00144698,96.7,0.7,2.6,0
