geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00069966,30.9,50.5,17,1.5
E00069976,31,52.2,15,1.8
E00069979,47.9,42.7,9.4,0
E00069982,42.6,45.1,9.8,2.5
E00069988,28.8,55,13.5,2.7
E00070000,38.1,42.3,19.6,0
E00070193,40.9,45.2,11.3,2.6
E00070194,34.3,43.8,16.8,5.1
E00070195,32.1,49.6,16,2.3
E00070196,22.5,55.1,16.7,5.8
E00070197,38.3,40.6,6.9,14.3
E00070198,50.4,38,8.3,3.3
E00070205,12.6,52.8,25.2,9.4
E00070206,13.7,52.1,25.6,8.5
E00070207,37.5,45.3,16.4,0.8
E00070208,27.3,47.7,20.5,4.5
E00070209,14.4,46.4,26.4,12.8
E00070210,35.6,41.3,18.3,4.8
E00070211,23.5,44.1,26.5,5.9
E00070212,15.2,43.2,32,9.6
E00070213,18.6,44.9,26.3,10.2
E00070214,21.5,54.6,20,3.8
E00070215,41.3,43.4,11.9,3.5
E00070216,20.8,40,28.3,10.8
E00070217,17.3,53.1,27.6,2
E00070218,20.6,51.9,26,1.5
E00070219,43.4,39.3,13.1,4.1
E00070220,45.1,39.8,12,3
E00070221,42.4,40.2,14.4,3
E00070222,42.6,38.8,16.3,2.3
E00070223,43,32,19,6
E00070224,64.7,33.2,2.2,0
E00070225,36.4,43.8,16.7,3.1
E00070226,49.6,42,5,3.4
E00070227,50.3,38.6,7.8,3.3
E00070228,54.6,38.5,6.9,0
E00070229,39.7,41.7,15.9,2.6
E00070230,76,21.4,2.6,0
E00070231,52.9,38.8,7.1,1.2
E00070232,51,36.9,9.4,2.7
E00070233,46.7,40.6,9.1,3.6
E00070234,54.2,32.5,6,7.2
E00070235,66,26.8,7.2,0
E00070236,49.2,37.2,12,1.6
E00070237,47.4,37,11.1,4.4
E00070238,51.6,34.4,12.1,1.9
E00070239,64.6,29.2,6.3,0
E00070240,53.6,33.8,11.9,0.7
E00070242,47.4,41,10.9,0.6
E00070413,44.1,44.1,7.9,3.9
E00070414,35.3,37.8,21.8,5
E00070431,35,39.2,21.7,4.2
E00070433,59.5,34,5.2,1.3
E00070435,59.7,29.9,9,1.5
E00070438,28.3,52,18.5,1.2
E00070440,48.2,43.3,7.3,1.2
E00070441,43.2,40.7,12.7,3.4
E00070442,25.7,56.8,13.5,4.1
E00070443,64,29.6,4.8,1.6
E00070444,34.5,54.3,9.5,1.7
E00070445,50.4,37.6,8.5,3.4
E00070449,24.1,60.6,14.6,0.7
E00070454,48.4,39.8,10.9,0.8
E00070455,38.9,44.3,13.7,3.1
E00070456,46.9,39.8,12.4,0.9
E00070459,40.5,42.9,14.3,2.4
E00070461,51,39,9,1
E00070462,45.8,36.4,15,2.8
E00070463,36.7,49,10.2,4.1
E00070465,50,36,13,1
E00143454,11.9,42.5,34.3,11.2
E00143460,14.5,41.8,28.2,15.5
E00143461,18.1,43.8,27.6,10.5
E00143478,7.5,41.4,39.8,11.3
E00143610,35,48.9,13.9,2.2
E00143614,25.5,48.2,20.4,5.8
E00143616,11.9,47,28.5,12.6
E00143617,13.4,56.4,29.5,0.7
E00143618,3.6,29.1,46.4,20.9
E00143619,5.8,42.7,40.8,10.7
E00143620,30.3,46.5,19.2,4
E00143621,20.7,44.6,27.2,7.6
E00143622,15.1,47.8,30.8,6.3
E00143623,14.6,55.3,22.8,7.3
E00143624,21.6,53.6,23.2,1.6
E00143625,15,44.2,31,9.7
E00144476,14.6,50.4,29.3,5.7
E00144477,6.3,38.9,44.4,10.3
E00144478,14.1,30.5,49.2,6.3
E00144479,11,44.9,40.2,3.9
E00144480,9,39.1,43.6,8.3
E00144481,11.7,38.3,43.6,6.4
E00144482,10.1,36.4,39.4,14.1
E00144483,8.4,28,54.2,9.3
E00144484,13.6,37.6,33.6,15.2
E00144485,14.4,54.4,26.4,4.8
E00144486,15.7,48.4,32,3.9
E00144487,43.7,32.5,20.6,3.2
E00144488,23.5,45.4,26.1,5
E00144489,9.2,37.6,43.3,9.9
E00144490,16.7,47.2,26.9,9.3
E00144532,46.6,42.1,9.8,1.5
E00144533,34.7,37.7,20.4,7.2
E00144565,7.2,28.9,41,22.9
E00144566,6.4,22.3,48.9,22.3
E00144567,14,34.7,37.3,14
E00144568,22.9,37.6,28.2,11.2
E00144569,45.6,40.5,12,1.9
E00144570,7.5,24.3,42.1,26.2
