geography_code,disability_3a-001,disability_3a-002
E00069966,17.2,82.8
E00069976,16.7,83.3
E00069979,17.6,82.4
E00069982,17.7,82.3
E00069988,13.8,86.2
E00070000,18.5,81.5
E00070193,24.2,75.8
E00070194,17.9,82.1
E00070195,17.7,82.3
E00070196,28.6,71.4
E00070197,18.6,81.4
E00070198,13.2,86.8
E00070205,17.3,82.7
E00070206,19.1,80.9
E00070207,23.2,76.8
E00070208,16.7,83.3
E00070209,15.8,84.2
E00070210,18.3,81.7
E00070211,23.7,76.3
E00070212,15.2,84.8
E00070213,16.5,83.5
E00070214,15.9,84.1
E00070215,19.6,80.4
E00070216,15.8,84.2
E00070217,15.6,84.4
E00070218,17.4,82.6
E00070219,24.4,75.6
E00070220,15.3,84.7
E00070221,14.8,85.2
E00070222,16.4,83.6
E00070223,12.5,87.5
E00070224,27.6,72.4
E00070225,15.4,84.6
E00070226,14.8,85.2
E00070227,16.5,83.5
E00070228,19,81
E00070229,16.7,83.3
E00070230,46.5,53.5
E00070231,20,80
E00070232,15.2,84.8
E00070233,12.4,87.6
E00070234,18,82
E00070235,32.4,67.6
E00070236,21.1,78.9
E00070237,15.3,84.7
E00070238,18.2,81.8
E00070239,27.2,72.8
E00070240,17.6,82.4
E00070242,22.4,77.6
E00070413,15.1,84.9
E00070414,12.5,87.5
E00070431,21.6,78.4
E00070433,25.1,74.9
E00070435,27.1,72.9
E00070438,13.6,86.4
E00070440,25.7,74.3
E00070441,19.7,80.3
E00070442,25,75
E00070443,21.7,78.3
E00070444,17.3,82.7
E00070445,20,80
E00070449,15,85
E00070454,18.8,81.2
E00070455,16.3,83.7
E00070456,20.9,79.1
E00070459,25.4,74.6
E00070461,14.8,85.2
E00070462,16.4,83.6
E00070463,17.9,82.1
E00070465,21.8,78.2
E00143454,11.2,88.8
E00143460,22.5,77.5
E00143461,20.2,79.8
E00143478,14.4,85.6
E00143610,21,79
E00143614,21.8,78.2
E00143616,19.1,80.9
E00143617,12.7,87.3
E00143618,11.5,88.5
E00143619,12.5,87.5
E00143620,19.7,80.3
E00143621,16.6,83.4
E00143622,21.3,78.7
E00143623,14,86
E00143624,20.4,79.6
E00143625,12.6,87.4
E00144476,14.9,85.1
E00144477,12.1,87.9
E00144478,10.3,89.7
E00144479,12.5,87.5
E00144480,9,91
E00144481,13.4,86.6
E00144482,6.7,93.3
E00144483,9.9,90.1
E00144484,13.5,86.5
E00144485,14.7,85.3
E00144486,12.8,87.2
E00144487,22.8,77.2
E00144488,25,75
E00144489,10.8,89.2
E00144490,14.5,85.5
E00144532,23.6,76.4
E00144533,22.4,77.6
E00144565,12.9,87.1
E00144566,6.9,93.1
E00144567,14.8,85.2
E00144568,19.8,80.2
E00144569,40.3,59.7
E00144570,11.6,88.4
E00144571,31.6,68.4
E00144572,19.4,80.6
E00144573,24.9,75.1
E00144574,12.5,87.5
E00144576,24.7,75.3
E00144577,19.4,80.6
E00144578,9.1,90.9
E00144579,13.4,86.6
E00144580,11,89
E00144581,9.4,90.6
E00144582,9.3,90.7
E00144583,27.8,72.2
E00144584,19.7,80.3
E00144585,10.6,89.4
E00144586,13.6,86.4
E00144587,12.3,87.7
E00144588,11.3,88.7
E00144589,16.3,83.7
E00144591,14.2,85.8
E00144592,43.8,56.2
E00144593,26.4,73.6
E00144626,11.4,88.6
E00144627,16,84
E00144628,18.7,81.3
E00144629,10.7,89.3
E00144630,16.2,83.8
E00144631,10.1,89.9
E00144632,8,92
E00144633,12.1,87.9
E00144634,11.9,88.1
E00144635,11.1,88.9
E00144636,11.3,88.7
E00144637,12,88
E00144638,10.7,89.3
E00144639,12.9,87.1
E00144640,15.3,84.7
E00144663,19.8,80.2
E00144664,21.2,78.8
E00144668,22.8,77.2
E00144669,15.6,84.4
E00144670,12.9,87.1
E00144672,16.6,83.4
E00144673,23.4,76.6
E00144674,25.7,74.3
E00144688,12.6,87.4
E00144689,16,84
E00144690,12.5,87.5
E00144691,10.7,89.3
E00144692,14.5,85.5
E00144693,10.6,89.4
E00144694,14.4,85.6
E00144695,14,86
E00144696,12.2,87.8
E00144697,11,89
E00144698,14.7,85.3
E00144699,9.7,90.3
E00144700,13.1,86.9
E00144701,15,85
E00144702,29.6,70.4
E00144703,11.7,88.3
E00144704,12.2,87.8
E00144705,10.6,89.4
E00144706,9.7,90.3
E00144707,12.4,87.6
E00144708,13,87
E00144709,23.7,76.3
E00144710,23.5,76.5
E00144711,10.6,89.4
E00144712,7.9,92.1
E00144713,10.4,89.6
E00144714,12.3,87.7
E00144797,21.4,78.6
E00144798,18.9,81.1
E00144799,12.6,87.4
E00144800,13.6,86.4
E00144801,11.2,88.8
E00144802,20.7,79.3
E00144803,13.8,86.2
E00144805,13.8,86.2
E00144806,16.2,83.8
E00144807,12.5,87.5
E00144808,24.8,75.2
E00144809,13.5,86.5
E00144810,13.4,86.6
E00144811,15.2,84.8
E00165699,23.6,76.4
E00173465,25.1,74.9
E00173466,12.3,87.7
E00173468,22.7,77.3
E00173484,18.8,81.3
E00173487,12.3,87.7
E00173505,29.4,70.6
E00173507,14.5,85.5
E00173509,11.6,88.4
E00173517,20.2,79.8
E00173522,10.8,89.2
E00173531,9.5,90.5
E00173532,5.3,94.7
E00173546,9.9,90.1
E00173547,21.4,78.6
E00173580,24.8,75.2
E00173587,10.2,89.8
E00173588,10.4,89.6
E00173589,11.4,88.6
E00187522,11.8,88.2
E00187523,12.7,87.3
E00187524,12,88
E00187535,14.8,85.2
E00187546,13.5,86.5
E00187556,9.9,90.1
E00187569,16.1,83.9
E00187580,27.9,72.1
E00187588,6.6,93.4
E00187603,13.8,86.2
