geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00069966,52.1,27.8,16.5,2.6,1
E00069976,33.6,38.1,26.5,1.8,0
E00069979,18.8,37.5,37.5,6.3,0
E00069982,37.7,32.8,25.4,3.3,0.8
E00069988,36.6,41.1,20.5,1.8,0
E00070000,29.8,20.2,39.4,8.5,2.1
E00070193,33.3,33.3,26.5,4.3,2.6
E00070194,19.4,48.2,25.2,6.5,0.7
E00070195,22.6,30.8,34.6,9.8,2.3
E00070196,49.6,24.8,24.8,0.7,0
E00070197,7.5,40.8,25.9,8.6,17.2
E00070198,6.6,41.8,40.2,9,2.5
E00070205,38.2,29,25.2,5.3,2.3
E00070206,40.5,42.3,15.3,1.8,0
E00070207,17.2,34.4,39.1,8.6,0.8
E00070208,11.2,42.7,40.4,3.4,2.2
E00070209,43.2,32.8,19.2,4.8,0
E00070210,35.6,37.5,24,1,1.9
E00070211,47.4,37.8,14.1,0.7,0
E00070212,46,29,16.9,8.1,0
E00070213,33.3,35,23.9,6.8,0.9
E00070214,34.6,44.6,13.1,6.2,1.5
E00070215,20.4,31.7,36.6,9.9,1.4
E00070216,23.3,37.5,25.8,8.3,5
E00070217,29.8,44.7,21.3,4.3,0
E00070218,24.8,40.6,30.8,3.8,0
E00070219,25.6,27.3,42.1,5,0
E00070220,14.5,36.6,32.8,14.5,1.5
E00070221,13.3,39.8,32.8,13.3,0.8
E00070222,15.5,49.6,20.9,12.4,1.6
E00070223,12.1,34.3,32.3,15.2,6.1
E00070224,3.8,33.7,50.5,3.8,8.2
E00070225,17.2,44.8,23.9,9.8,4.3
E00070226,12.4,35.5,35.5,14.9,1.7
E00070227,15.8,40.1,36.8,4.6,2.6
E00070228,24.6,36.2,28.5,7.7,3.1
E00070229,31.8,37.1,19.2,11.9,0
E00070230,0.5,33.5,63.4,2.6,0
E00070231,17.6,43.5,31.8,7.1,0
E00070232,17.1,38.2,38.2,3.9,2.6
E00070233,18.2,36.4,34.5,9.1,1.8
E00070234,21.2,24.8,40,11.5,2.4
E00070235,6.3,35.4,54.2,3.1,1
E00070236,22.2,29.6,37.6,6.9,3.7
E00070237,16.3,29.6,33.3,17.8,3
E00070238,19.2,31.4,40.4,8.3,0.6
E00070239,6.3,10.4,77.8,4.2,1.4
E00070240,27.8,36.4,24.5,7.9,3.3
E00070242,12.7,36.3,44.6,5.7,0.6
E00070413,12.8,34.4,44,7.2,1.6
