geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00041473,62.7,0.8,36.5
E00041474,58.7,2.8,38.5
E00041475,53.2,4.2,42.6
E00041476,58.9,1.5,39.6
E00041479,35.9,6.3,57.8
E00041480,43,5.7,51.2
E00041481,46.4,5.7,47.8
E00041482,46.5,2.6,50.9
E00041491,49.2,2.1,48.8
E00041495,63.9,3.7,32.4
E00041498,57,2.6,40.5
E00041499,30.6,4.1,65.3
E00041500,40.3,4.1,55.6
E00041501,39.6,9.9,50.5
E00041502,55.2,3.1,41.8
E00041503,41.7,4.9,53.4
E00041505,38.9,7.4,53.7
E00041536,51.8,1.9,46.3
E00041537,51.1,3.3,45.6
E00041538,54.7,1.3,43.9
E00041539,52.1,2.6,45.3
E00041540,69.4,1.1,29.6
E00041541,52.1,2.3,45.7
E00041542,44.6,3.5,52
E00041543,54.4,3.1,42.6
E00041545,49.7,3.2,47.1
E00041546,64.3,0.5,35.2
E00041547,62.7,2.3,35.1
E00041549,62.1,6,31.9
E00041550,64.5,2.6,32.9
E00041551,61.5,3.8,34.7
E00041552,59.9,2.1,38
E00041553,60.5,2.3,37.1
E00041554,62.7,3.4,33.9
E00041555,56,2.1,41.9
E00041556,60.5,4.2,35.3
E00041557,66,2.2,31.8
E00041558,54.2,6.3,39.6
E00041559,47.5,5,47.5
E00041560,45.4,4.6,50
E00041561,51.1,3,46
E00041563,53.4,4,42.5
E00041564,61.5,3.8,34.7
E00041565,53.2,8.9,37.9
E00041566,67.9,3.6,28.6
E00041567,49,3.1,47.9
E00041568,67,1.6,31.4
E00041569,46,3,51
E00041570,62.6,3.2,34.2
E00041813,36.2,3.1,60.7
E00041815,63.5,1.3,35.2
E00041817,57.7,0.8,41.5
E00041820,50.2,3.9,45.9
E00041821,65.1,1.7,33.2
E00041823,55,3.5,41.5
E00041824,61.1,5.7,33.2
E00041825,54.5,3.3,42.2
E00041826,55.6,0.9,43.6
E00041829,52.9,1.8,45.3
E00041831,58.1,2,39.9
E00041832,48.7,2.6,48.7
E00041836,38.2,5.2,56.6
E00041838,55.1,2,42.9
E00041840,59.4,2.2,38.4
E00041844,47.1,1.2,51.7
E00104652,51.8,5.9,42.3
E00104653,53.5,2,44.5
E00104654,58.8,4.2,37
E00104655,45.4,2.6,52
E00104656,59.9,1.4,38.7
E00104657,57.7,3.6,38.7
E00104658,53.1,5.6,41.3
E00104659,58.7,0.4,40.9
E00104661,48.1,0.4,51.5
E00104662,50.9,2.5,46.6
E00104663,64.9,1.1,34.1
E00104664,54.8,1.5,43.6
E00104665,49.2,2.8,48
E00104666,53.9,4.7,41.4
E00104667,56.5,5.6,37.9
E00104668,50.7,5,44.3
E00104669,54.2,4.4,41.3
E00104670,44.9,2.8,52.3
E00104671,62.4,3.1,34.5
E00104672,60.7,0.9,38.4
E00104673,55.2,4.1,40.7
E00104674,45.3,3.7,50.9
E00104675,62.1,1.9,36
E00104676,68.5,0.8,30.8
E00104677,29.6,0,70.4
E00104678,60.4,1.5,38
E00104679,54.9,2.8,42.3
E00104680,41.7,4.9,53.4
E00104681,51.4,2,46.6
E00104682,67.7,1.8,30.5
E00104683,53.2,3.8,43
E00104705,58.4,4.9,36.7
E00104706,48.6,3.1,48.3
E00104707,61.9,2.2,35.8
E00104708,57,2.4,40.6
E00104709,49.4,3.5,47.2
E00104710,61.9,2.1,36.1
E00104721,58.8,2.9,38.2
E00104722,54.2,6.4,39.4
E00104723,55.3,4.8,39.9
E00104725,58.1,3.9,38
E00104726,60,3.2,36.8
E00104727,63.7,4.7,31.6
E00104729,62.5,3.3,34.2
E00104731,44.3,3.1,52.7
