geography_code,in_full_time_education-001,in_full_time_education-002
E00041473,17.1,82.9
E00041474,11.4,88.6
E00041475,13.4,86.6
E00041476,14.2,85.8
E00041479,26.7,73.3
E00041480,18.7,81.3
E00041481,12.7,87.3
E00041482,17.4,82.6
E00041491,18.2,81.8
E00041495,20.1,79.9
E00041498,18.8,81.2
E00041499,24.7,75.3
E00041500,15.2,84.8
E00041501,11.7,88.3
E00041502,14.7,85.3
E00041503,12.8,87.2
E00041505,12.4,87.6
E00041536,11.5,88.5
E00041537,11.8,88.2
E00041538,11.1,88.9
E00041539,14.5,85.5
E00041540,15.2,84.8
E00041541,12.5,87.5
E00041542,11.8,88.2
E00041543,11.7,88.3
E00041545,11.8,88.2
E00041546,10.6,89.4
E00041547,14.5,85.5
E00041549,17.2,82.8
E00041550,19.2,80.8
E00041551,19.1,80.9
E00041552,15.2,84.8
E00041553,17.3,82.7
E00041554,9.3,90.7
E00041555,20.7,79.3
E00041556,15.1,84.9
E00041557,20.6,79.4
E00041558,11.8,88.2
E00041559,14.7,85.3
E00041560,12.7,87.3
E00041561,17.4,82.6
E00041563,12.3,87.7
E00041564,17.6,82.4
E00041565,24,76
E00041566,21.3,78.7
E00041567,11.7,88.3
E00041568,10.6,89.4
E00041569,7.3,92.7
E00041570,13.9,86.1
E00041813,10.9,89.1
E00041815,14.3,85.7
E00041817,14.6,85.4
E00041820,20.1,79.9
E00041821,12.9,87.1
E00041823,21,79
E00041824,20.6,79.4
E00041825,17.6,82.4
E00041826,13,87
E00041829,13,87
E00041831,21.1,78.9
E00041832,12.3,87.7
E00041836,10,90
E00041838,18.9,81.1
E00041840,13.2,86.8
E00041844,15.4,84.6
E00104652,26.5,73.5
E00104653,13.6,86.4
E00104654,17.2,82.8
E00104655,16.8,83.2
E00104656,16.3,83.7
E00104657,15.7,84.3
E00104658,20.3,79.7
E00104659,15.8,84.2
E00104661,18.3,81.7
E00104662,17.1,82.9
E00104663,17,83
E00104664,16.4,83.6
E00104665,12.9,87.1
E00104666,18.5,81.5
E00104667,7.4,92.6
E00104668,17.7,82.3
E00104669,11.8,88.2
E00104670,14.1,85.9
E00104671,16.5,83.5
E00104672,19.9,80.1
E00104673,21.9,78.1
E00104674,19.1,80.9
E00104675,19.2,80.8
E00104676,20.3,79.7
E00104677,15.4,84.6
E00104678,18.1,81.9
E00104679,32.5,67.5
E00104680,10.3,89.7
E00104681,18.5,81.5
E00104682,11.4,88.6
E00104683,22,78
E00104705,16.3,83.7
E00104706,15.1,84.9
E00104707,20.1,79.9
E00104708,15.9,84.1
E00104709,10.2,89.8
E00104710,14.2,85.8
E00104721,15.5,84.5
E00104722,15.8,84.2
E00104723,8.2,91.8
E00104725,18.4,81.6
E00104726,21.3,78.7
E00104727,10.7,89.3
E00104729,22.6,77.4
E00104731,14.4,85.6
E00104732,18.1,81.9
E00104733,13.3,86.7
E00104734,15.6,84.4
E00104735,14.2,85.8
E00104736,17.8,82.2
E00104737,15.7,84.3
E00104738,20.1,79.9
E00104739,15.8,84.2
E00104740,16.8,83.2
E00104741,12.1,87.9
E00104742,27.6,72.4
E00104743,21,79
E00104744,20.6,79.4
E00104745,24.4,75.6
E00104746,20.9,79.1
E00104749,27.5,72.5
E00104750,19.2,80.8
E00104751,25.6,74.4
E00104752,20.2,79.8
E00104758,10.8,89.2
E00104775,25.1,74.9
E00104776,6.5,93.5
E00104777,10.8,89.2
E00104778,14.8,85.2
E00104779,22.9,77.1
E00104780,13.1,86.9
E00104781,15.3,84.7
E00104782,11,89
E00104785,21.2,78.8
E00104786,21.5,78.5
E00104787,26.5,73.5
E00104788,14.2,85.8
E00104789,12.7,87.3
E00104790,25.7,74.3
E00104791,16.7,83.3
E00104793,15.6,84.4
E00104794,18.2,81.8
E00104801,20.3,79.7
E00104802,17.1,82.9
E00104803,21.4,78.6
E00104804,18.7,81.3
E00104805,15.9,84.1
E00104806,15,85
E00104807,12.3,87.7
E00104808,21,79
E00104809,14.3,85.7
E00104810,16.7,83.3
E00104812,8.3,91.7
E00104813,11.9,88.1
E00104814,10.8,89.2
E00104815,16.3,83.7
E00104856,14.7,85.3
E00104864,19.8,80.2
E00104865,24.6,75.4
E00104866,13.5,86.5
E00104867,9.5,90.5
E00104868,14.1,85.9
E00104869,9.6,90.4
E00104870,14.2,85.8
E00104871,19.2,80.8
E00104872,18.9,81.1
E00104873,20.3,79.7
E00104874,18.4,81.6
E00104875,15.3,84.7
E00104876,8.6,91.4
E00104877,18.8,81.2
E00104878,26.8,73.2
E00104879,7,93
E00106030,12.6,87.4
E00106031,14.3,85.7
E00106037,9.9,90.1
E00139851,17,83
E00139852,15,85
E00139853,16.5,83.5
E00139854,13.7,86.3
E00139859,13.2,86.8
E00139860,12.6,87.4
E00139861,13.1,86.9
E00139866,8.9,91.1
E00139868,6.9,93.1
E00139869,7.3,92.7
E00139872,15.2,84.8
E00139873,11.7,88.3
E00139901,5.6,94.4
E00139902,9.1,90.9
E00139903,10.3,89.7
E00139904,13.7,86.3
E00139907,19.7,80.3
E00139908,14.4,85.6
E00139909,16.1,83.9
E00139914,15.6,84.4
E00139915,9.6,90.4
E00139927,9.7,90.3
E00139928,13.2,86.8
E00139929,17.9,82.1
E00139930,15.9,84.1
E00139931,18.3,81.7
E00139932,14.1,85.9
E00139933,28.2,71.8
E00139934,12.9,87.1
E00139935,16,84
E00139936,13,87
E00139937,19.4,80.6
E00139938,6.7,93.3
E00139942,21.2,78.8
E00139943,14.2,85.8
E00139944,11.2,88.8
E00139945,16.6,83.4
E00139946,21.2,78.8
E00139947,16,84
E00139948,20.2,79.8
E00139949,19.9,80.1
E00139951,17.6,82.4
E00139952,22.5,77.5
E00139953,21.4,78.6
E00139954,15.7,84.3
E00139955,18.6,81.4
E00139957,19.2,80.8
E00139958,26.8,73.2
E00139959,18.4,81.6
E00139960,25.2,74.8
E00139961,13.9,86.1
E00139962,18.8,81.2
E00139963,22.9,77.1
E00139964,19.3,80.7
E00139965,20.5,79.5
E00139966,15.4,84.6
E00139967,14,86
E00139968,25.4,74.6
E00139969,14.7,85.3
E00139970,10.2,89.8
E00139971,16.2,83.8
E00139972,13.5,86.5
E00139973,15.7,84.3
E00139974,15.6,84.4
E00139975,12.8,87.2
E00139976,19.8,80.2
E00139977,15.1,84.9
E00139978,12.4,87.6
E00139979,19.1,80.9
E00139983,18,82
E00139987,14.9,85.1
E00139988,15.7,84.3
E00139989,17.5,82.5
E00139990,13.9,86.1
E00139991,14.6,85.4
E00139993,20.2,79.8
E00139994,18.6,81.4
E00139995,18.4,81.6
E00139996,13.3,86.7
E00139997,16.6,83.4
E00139998,12.4,87.6
E00139999,16.5,83.5
E00140000,16.9,83.1
E00140001,20.9,79.1
E00140002,12.7,87.3
E00140003,12.6,87.4
E00140004,21.1,78.9
E00140005,18.1,81.9
E00140006,13.2,86.8
E00140007,19.1,80.9
E00140029,19.8,80.2
E00140030,19,81
E00140035,16.4,83.6
E00140036,15.1,84.9
E00171777,25.2,74.8
E00171808,22.8,77.2
E00171809,5.3,94.7
E00171811,14.8,85.2
E00171813,14.8,85.2
E00171817,23,77
E00171819,18.6,81.4
E00171820,21,79
E00171830,14.5,85.5
E00171833,20.4,79.6
E00171842,15.2,84.8
E00171844,27.5,72.5
E00171862,24,76
E00171865,22.9,77.1
E00171946,30.4,69.6
E00176347,24,76
E00176359,24.6,75.4
E00183229,18,82
E00183234,34.7,65.3
E00183239,13.9,86.1
E00183241,20,80
E00183265,27.5,72.5
E00183267,18.7,81.3
E00183274,24.7,75.3
E00183276,13.9,86.1
E00183287,23,77
E00189919,11.3,88.7
E00190012,13.4,86.6
E00190035,11.2,88.8
E00190129,27.7,72.3
E00190142,16,84
