geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00041473,49.3,37.1,10.7,2.9,0
E00041474,46.9,32.3,16.2,3.8,0.8
E00041475,38.9,35.9,22.1,3.1,0
E00041476,61.2,27.2,11.7,0,0
E00041479,22.9,31.3,31.3,14.5,0
E00041480,30.3,35.9,25.5,8.3,0
E00041481,45.6,38.2,14.7,1.5,0
E00041482,41.1,36.4,18.6,3.9,0
E00041491,39.8,38.3,16.4,4.7,0.8
E00041495,48.9,29.5,18.7,2.9,0
E00041498,46.9,38.5,13,1.6,0
E00041499,17.7,42.6,31.9,7.1,0.7
E00041500,24.2,40.2,25,10.6,0
E00041501,22.6,38,24.8,13.9,0.7
E00041502,37.9,40.5,15.5,5.2,0.9
E00041503,37.7,34,17,11.3,0
E00041505,25.6,33.9,30.6,9.9,0
E00041536,50.4,36.8,12,0.8,0
E00041537,47.2,36.6,12,4.2,0
E00041538,47.6,36.4,13.3,2.8,0
E00041539,47.8,35.4,15,1.8,0
E00041540,71.6,19.9,7.5,1,0
E00041541,56.7,38.5,3.8,1,0
E00041542,42.8,34.8,15.9,6.5,0
E00041543,52.6,39.2,8.2,0,0
E00041545,48.4,44.1,5.4,2.2,0
E00041546,61.7,28.7,7,2.6,0
E00041547,65.2,27.1,6.5,1.3,0
E00041549,41.1,32.3,21.5,5.1,0
E00041550,58.3,27.3,12.1,2.3,0
E00041551,51.8,38.8,6.5,2.9,0
E00041552,58.2,24.1,12.7,5.1,0
E00041553,42.6,40.4,15.4,1.5,0
E00041554,51.4,33.3,15.2,0,0
E00041555,41.5,38.2,12.2,8.1,0
E00041556,44.9,36,15.7,3.4,0
E00041557,58,28.2,10.5,3.4,0
E00041558,37.8,32.3,21.3,8.7,0
E00041559,55.4,35.7,8.9,0,0
E00041560,33.7,33.7,24.8,7.9,0
E00041561,47.6,39.7,11.9,0.8,0
E00041563,58.6,26.3,14.3,0.8,0
E00041564,47.6,28.8,20.4,2.1,1
E00041565,44.8,27.6,23.8,2.9,1
E00041566,46.7,34,16,3.3,0
E00041567,44.4,28.6,23,4,0
E00041568,54.7,32.5,7.7,5.1,0
E00041569,43.8,36.7,14.8,4.7,0
E00041570,48.4,40.6,7.8,3.1,0
E00041813,40.7,37.2,15.9,6.2,0
E00041815,56.6,35.7,6.2,1.6,0
E00041817,64.6,28.5,6.9,0,0
E00041820,26.9,36.1,31.5,5.6,0
E00041821,59.7,30.3,10.1,0,0
