geography_code,disability_3a-001,disability_3a-002
E00041473,19.3,80.7
E00041474,20.4,79.6
E00041475,29.5,70.5
E00041476,17.4,82.6
E00041479,32.2,67.8
E00041480,29.7,70.3
E00041481,23.9,76.1
E00041482,24.5,75.5
E00041491,23.7,76.3
E00041495,19.1,80.9
E00041498,19.3,80.7
E00041499,36,64
E00041500,34,66
E00041501,33.8,66.3
E00041502,27.4,72.6
E00041503,28.8,71.2
E00041505,33.5,66.5
E00041536,30.7,69.3
E00041537,30.7,69.3
E00041538,22.1,77.9
E00041539,24,76
E00041540,10.7,89.3
E00041541,14.5,85.5
E00041542,26.2,73.8
E00041543,17.7,82.3
E00041545,18.8,81.2
E00041546,14.4,85.6
E00041547,14.9,85.1
E00041549,20.1,79.9
E00041550,12.9,87.1
E00041551,17.5,82.5
E00041552,18.7,81.3
E00041553,18.3,81.7
E00041554,21.8,78.2
E00041555,22,78
E00041556,21.4,78.6
E00041557,16.3,83.7
E00041558,26.4,73.6
E00041559,16.7,83.3
E00041560,29.5,70.5
E00041561,23.4,76.6
E00041563,16.5,83.5
E00041564,24.4,75.6
E00041565,19.7,80.3
E00041566,18.4,81.6
E00041567,19.7,80.3
E00041568,17.4,82.6
E00041569,39.4,60.6
E00041570,13.9,86.1
E00041813,38,62
E00041815,18.5,81.5
E00041817,17.1,82.9
E00041820,28.4,71.6
E00041821,16.1,83.9
E00041823,23.4,76.6
E00041824,21.3,78.7
E00041825,22.4,77.6
E00041826,23.4,76.6
E00041829,22.4,77.6
E00041831,16.6,83.4
E00041832,28.8,71.2
E00041836,29.8,70.2
E00041838,15.4,84.6
E00041840,18.3,81.7
E00041844,13,87
E00104652,23.9,76.1
E00104653,21.6,78.4
E00104654,18.4,81.6
E00104655,26.2,73.8
E00104656,16.8,83.2
E00104657,16.2,83.8
E00104658,21.2,78.8
E00104659,20.9,79.1
E00104661,17.8,82.2
E00104662,16.9,83.1
E00104663,12.1,87.9
E00104664,18.3,81.7
E00104665,23.2,76.8
E00104666,21.1,78.9
E00104667,28.8,71.2
E00104668,25.7,74.3
E00104669,30.8,69.2
E00104670,21.1,78.9
E00104671,18.1,81.9
E00104672,15.2,84.8
E00104673,20,80
E00104674,28.9,71.1
E00104675,29.7,70.3
E00104676,16.9,83.1
E00104677,35.7,64.3
E00104678,12.8,87.2
E00104679,23.7,76.3
E00104680,30.4,69.6
E00104681,25.1,74.9
E00104682,17.4,82.6
E00104683,25.6,74.4
E00104705,20.5,79.5
E00104706,17.6,82.4
E00104707,15,85
E00104708,18,82
E00104709,24.9,75.1
E00104710,21.1,78.9
E00104721,23.5,76.5
E00104722,29.9,70.1
E00104723,20.6,79.4
E00104725,17.9,82.1
E00104726,16.8,83.2
E00104727,25.8,74.2
E00104729,19.3,80.7
E00104731,32.6,67.4
E00104732,24.8,75.2
E00104733,45.9,54.1
E00104734,15.9,84.1
E00104735,22.1,77.9
E00104736,18.5,81.5
E00104737,17.2,82.8
E00104738,20.5,79.5
E00104739,17.8,82.2
E00104740,23.7,76.3
E00104741,29.6,70.4
E00104742,26.5,73.5
E00104743,16.2,83.8
E00104744,30.9,69.1
E00104745,19.4,80.6
E00104746,20.8,79.2
E00104749,21.7,78.3
E00104750,24.4,75.6
E00104751,21.4,78.6
E00104752,25.5,74.5
E00104758,15,85
E00104775,17.2,82.8
E00104776,32.7,67.3
E00104777,22,78
E00104778,27.5,72.5
E00104779,22.6,77.4
E00104780,31.2,68.8
E00104781,33.1,66.9
E00104782,22.8,77.2
E00104785,20.9,79.1
E00104786,31.8,68.2
E00104787,24.4,75.6
E00104788,36.6,63.4
E00104789,23.5,76.5
E00104790,19.5,80.5
E00104791,30.4,69.6
E00104793,33.6,66.4
E00104794,21.4,78.6
E00104801,23.1,76.9
E00104802,24.4,75.6
E00104803,41.1,58.9
E00104804,20.5,79.5
E00104805,12.2,87.8
E00104806,15.8,84.2
E00104807,25.3,74.7
E00104808,26.5,73.5
E00104809,17.7,82.3
E00104810,11.3,88.7
E00104812,26.6,73.4
E00104813,19.2,80.8
E00104814,26.2,73.8
E00104815,22.2,77.8
E00104856,16,84
E00104864,26.2,73.8
E00104865,24,76
E00104866,23.3,76.7
E00104867,35.2,64.8
E00104868,25,75
E00104869,29.4,70.6
E00104870,17.8,82.2
E00104871,13.1,86.9
E00104872,22.3,77.7
E00104873,30.5,69.5
E00104874,28.8,71.2
E00104875,26,74
E00104876,43.1,56.9
E00104877,23.2,76.8
E00104878,23,77
E00104879,24.8,75.2
E00106030,18.4,81.6
E00106031,18.7,81.3
E00106037,22.7,77.3
E00139851,37.2,62.8
E00139852,16.7,83.3
E00139853,12.6,87.4
E00139854,19.6,80.4
E00139859,15.8,84.2
E00139860,16.3,83.7
E00139861,28.9,71.1
E00139866,19.7,80.3
E00139868,27.2,72.8
E00139869,19,81
E00139872,28.8,71.2
E00139873,15.1,84.9
E00139901,25.8,74.2
E00139902,34.1,65.9
E00139903,31.2,68.8
E00139904,13,87
E00139907,17.7,82.3
E00139908,19.1,80.9
E00139909,20.9,79.1
E00139914,17.6,82.4
E00139915,31.1,68.9
E00139927,25.5,74.5
E00139928,35.1,64.9
E00139929,16.1,83.9
E00139930,14.3,85.7
E00139931,28.5,71.5
E00139932,19.5,80.5
E00139933,28.1,71.9
E00139934,17.8,82.2
E00139935,23.9,76.1
E00139936,29.6,70.4
E00139937,15.7,84.3
E00139938,27.3,72.7
E00139942,22,78
E00139943,15,85
E00139944,24.9,75.1
E00139945,20.1,79.9
E00139946,20.2,79.8
E00139947,23.4,76.6
E00139948,18.7,81.3
E00139949,14.1,85.9
E00139951,19.6,80.4
E00139952,13.4,86.6
E00139953,22.4,77.6
E00139954,20.6,79.4
E00139955,26.6,73.4
E00139957,20.2,79.8
E00139958,21.4,78.6
E00139959,30.4,69.6
E00139960,21.6,78.4
E00139961,18,82
E00139962,28.9,71.1
E00139963,21.1,78.9
E00139964,14.8,85.2
E00139965,15,85
E00139966,32.4,67.6
E00139967,24,76
E00139968,22.5,77.5
E00139969,16.6,83.4
E00139970,31,69
E00139971,21.7,78.3
E00139972,15.6,84.4
E00139973,20.5,79.5
E00139974,23.2,76.8
E00139975,27.9,72.1
E00139976,17.8,82.2
E00139977,14.2,85.8
E00139978,21.6,78.4
E00139979,10.9,89.1
E00139983,19,81
E00139987,20.6,79.4
E00139988,14,86
E00139989,13.7,86.3
E00139990,26.8,73.2
E00139991,13.5,86.5
E00139993,16.8,83.2
E00139994,15.2,84.8
E00139995,14.9,85.1
E00139996,18.7,81.3
E00139997,22.9,77.1
E00139998,20,80
E00139999,18.7,81.3
E00140000,14.1,85.9
E00140001,12.3,87.7
E00140002,18.5,81.5
E00140003,14.9,85.1
E00140004,10.9,89.1
E00140005,17.2,82.8
E00140006,13.5,86.5
E00140007,26.4,73.6
E00140029,13.6,86.4
E00140030,14.4,85.6
E00140035,19,81
E00140036,15.2,84.8
E00171777,16.5,83.5
E00171808,22.1,77.9
E00171809,49.1,50.9
E00171811,36,64
E00171813,14.6,85.4
E00171817,10.5,89.5
E00171819,17.9,82.1
E00171820,11.4,88.6
E00171830,28.3,71.7
E00171833,18.2,81.8
E00171842,26.4,73.6
E00171844,11.1,88.9
E00171862,10.7,89.3
E00171865,20.5,79.5
E00171946,12.9,87.1
E00176347,14.6,85.4
E00176359,13.3,86.7
E00183229,8.1,91.9
E00183234,14.3,85.7
E00183239,27,73
E00183241,8,92
E00183265,11.8,88.2
E00183267,7.3,92.7
E00183274,24.6,75.4
E00183276,14.5,85.5
E00183287,10.3,89.7
E00189919,17.5,82.5
E00190012,38.4,61.6
E00190035,32.9,67.1
E00190129,13.9,86.1
E00190142,19.6,80.4
