geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00060556,96.2,0.8,0.8,2.3
E00060557,96.2,2.3,0.8,0.8
E00060558,97.1,2.2,0.7,0
E00060559,92.1,6.3,0,1.6
E00060560,87.1,10.7,1.4,0.7
E00060561,94,4.5,0,1.5
E00060562,95,3.3,0,1.7
E00060563,94.2,3.9,0,1.9
E00060564,95.9,3.3,0,0.8
E00060565,99.3,0.7,0,0
E00060566,94.5,3.1,0,2.3
E00060567,94.8,4.5,0,0.7
E00060568,97.1,0,2.2,0.7
E00060569,95.7,1.8,0.6,1.8
E00060570,92.5,2.7,0.7,4.1
E00060571,96.3,1.1,0.5,2.1
E00060572,99.2,0,0,0.8
E00060573,94.3,3.1,1,1.5
E00060574,89.8,7.8,0,2.3
E00060575,96.9,3.1,0,0
E00060576,96.9,0.8,0.8,1.6
E00060577,92.5,1.7,1.7,4.2
E00060578,86.9,12.3,0.8,0
E00060579,89.4,4,3.3,3.3
E00060580,90.1,4.4,3.3,2.2
E00060581,95.9,0,1.4,2.7
E00060582,89.3,3.8,1.5,5.3
E00060583,84.1,2.2,3.6,10.1
E00060584,95.9,0.8,0,3.3
E00060585,89.4,0,5.7,4.9
E00060586,97.5,2.5,0,0
E00060587,96.6,2.6,0,0.9
E00060588,91.8,0,1.8,6.4
E00060589,80.4,3.4,4.1,12.2
E00060590,93.5,2.2,1.1,3.2
E00060591,94.4,2.8,0.7,2.1
E00060592,92.8,3.2,0.8,3.2
E00060593,97.6,0,1.6,0.8
E00060594,99.3,0.7,0,0
E00060595,99.2,0.8,0,0
E00060596,98.2,0.6,0,1.2
E00060597,99.2,0,0,0.8
E00060598,100,0,0,0
E00060599,98.3,0,0.9,0.9
E00060600,100,0,0,0
E00060601,100,0,0,0
E00060602,98.3,1.7,0,0
E00060603,99.1,0,0.9,0
E00060604,100,0,0,0
E00060605,98.4,1.6,0,0
E00060606,90.5,1.4,1.4,6.8
E00060607,96.7,0,1.1,2.2
E00060608,96.2,0,0,3.8
E00060609,96.6,1.4,1.4,0.7
E00060610,98.5,0.7,0.7,0
E00060611,99.2,0,0,0.8
E00060612,99.3,0,0,0.7
E00060613,96.9,0.8,0,2.3
E00060614,92.7,4,0.8,2.4
E00060615,96.7,0.8,0,2.5
E00060616,98.6,0,0,1.4
E00060617,95.8,0.8,1.7,1.7
E00060618,98.1,0,0,1.9
E00060619,95.9,2.4,0,1.6
E00060620,91.3,3.1,0,5.5
E00060621,95.7,1.4,2.9,0
E00060622,95.5,1.5,2.2,0.7
E00060623,96,0.8,0,3.2
E00060624,95.2,1.4,0.7,2.8
E00060625,92.8,1.6,1.6,4
E00060627,89.4,3.5,0.9,6.2
E00060628,96,1.6,0.8,1.6
E00060629,92.3,1,1.9,4.8
E00060630,91.8,1.6,2.5,4.1
E00060631,97.9,0.7,0,1.4
E00060632,97.6,1.6,0,0.8
E00060633,100,0,0,0
E00060634,97.7,0,0,2.3
E00060635,98.5,0,0,1.5
E00060636,97.7,2.3,0,0
E00060637,97.6,0.8,0.8,0.8
E00060638,94.2,5.1,0,0.7
E00060639,96.9,2.3,0,0.8
E00060640,98.8,0,0,1.2
E00060641,100,0,0,0
E00060643,97.9,1.1,0.5,0.5
E00060644,97.3,1.1,0,1.6
E00060645,100,0,0,0
E00060646,99.2,0,0,0.8
E00060647,97,2.3,0,0.8
E00060648,94.6,3.8,0.8,0.8
E00060649,98.5,0,0.7,0.7
E00060650,97.6,1.6,0,0.8
E00060651,84.7,2.6,2.1,10.6
E00060652,97.7,1.6,0,0.8
E00060656,90.9,4.2,1.4,3.5
E00060659,87,6.5,2.4,4.1
E00060660,86.8,9.6,2.6,0.9
E00060661,91.7,3.8,3.2,1.3
E00060663,93.4,5.7,0.8,0
E00060664,93.2,0,2.8,4
E00060665,92.1,3.8,1.7,2.5
E00060666,92.4,4.3,1.1,2.2
E00060667,86.3,0.8,2.4,10.5
E00060668,88.6,0,0.8,10.6
E00060669,85.3,3.2,1.3,10.3
E00060670,96.9,2.3,0,0.8
E00060671,98.5,0,0,1.5
E00060672,99.2,0.8,0,0
E00060673,97.9,0,2.1,0
E00060674,99.1,0.9,0,0
E00060675,98.4,0,0,1.6
E00060676,97.1,0.7,0,2.2
E00060677,97.7,0,0,2.3
E00060678,100,0,0,0
E00060679,98.5,0.8,0,0.8
E00060680,96.3,1.8,0.9,0.9
E00060681,99,0,0,1
E00060682,99.2,0.8,0,0
E00060683,97.6,1.6,0,0.8
E00060684,98.5,0,0.8,0.8
E00060685,99,0,1,0
E00060686,96.9,1.5,0,1.5
E00060687,97,2,0,1
E00060688,94.3,2.3,2.3,1.1
E00060689,98.6,0,0,1.4
E00060690,96,2.7,0.7,0.7
E00060691,98.5,1.5,0,0
E00060692,99.2,0,0,0.8
E00060693,95.9,0,2.1,2.1
E00060694,98.4,0,0.8,0.8
E00060695,99.1,0,0,0.9
E00060696,99.3,0.7,0,0
E00060697,98.6,1.4,0,0
E00060698,97.7,1.6,0,0.8
