geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00060556,0.8,3.8,79.4,16
E00060557,0.8,1.5,88,9.8
E00060558,5.1,25.4,55.1,14.5
E00060559,0.8,8,80,11.2
E00060560,0,3.5,74.8,21.7
E00060561,15.7,17.2,53,14.2
E00060562,14.9,23.1,25.6,36.4
E00060563,0,2,43.8,54.2
E00060564,0,2.4,52,45.5
E00060565,0,1.5,72.6,25.9
E00060566,3.9,25,51.6,19.5
E00060567,0,2.2,90.4,7.4
E00060568,0,0,85.4,14.6
E00060569,1.8,27.4,58.5,12.2
E00060570,1.4,23.3,69.2,6.2
E00060571,6.3,32.6,56.3,4.7
E00060572,24.6,27.7,39.2,8.5
E00060573,0,0.5,57.8,41.7
E00060574,0,5.4,78.3,16.3
E00060575,0.8,1.5,91.5,6.2
E00060576,0.8,10.2,82.7,6.3
E00060577,0,2.5,84.4,13.1
E00060578,0,1.6,53.7,44.7
E00060579,1.3,28.9,64.4,5.4
E00060580,3.3,39.1,54.3,3.3
E00060581,1.4,8.9,85.6,4.1
E00060582,4.6,39.7,52.7,3.1
E00060583,2.9,13.1,81.8,2.2
E00060584,6.6,14,75.2,4.1
E00060585,5.6,30.4,56,8
E00060586,0,12.7,82.2,5.1
E00060587,0.9,6,87.1,6
E00060588,1.8,4.5,88.2,5.5
E00060589,2.7,15.1,67.8,14.4
E00060590,1.1,42.2,55.1,1.6
E00060591,1.4,59,38.2,1.4
E00060592,15.3,18.5,61.3,4.8
E00060593,11.7,1.6,82.8,3.9
E00060594,1.5,3.7,89,5.9
E00060595,1.6,33.6,51.2,13.6
E00060596,27.4,37.8,28,6.7
E00060597,6.6,51.2,36.4,5.8
E00060598,2.8,8.4,86,2.8
E00060599,3.3,28.1,64.5,4.1
E00060600,4.2,10.1,79.8,5.9
E00060601,20.6,27,50,2.4
E00060602,30.2,52.6,13.8,3.4
E00060603,11.8,25.5,60.9,1.8
E00060604,11.8,47.1,36.8,4.4
