geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00060556,26.6,27.3,21.1,25
E00060557,29.1,35.8,14.2,20.9
E00060558,37.9,34.3,15,12.9
E00060559,22.8,34.6,15.7,26.8
E00060560,23.6,32.9,15,28.6
E00060561,36.2,30,16.2,17.7
E00060562,35.6,36.4,14.4,13.6
E00060563,16.9,38.3,16.9,27.9
E00060564,15.4,39.8,15.4,29.3
E00060565,20,37.8,20,22.2
E00060566,32,32.8,13.3,21.9
E00060567,25.9,28.1,23.7,22.2
E00060568,20.4,32.8,21.2,25.5
E00060569,35.2,28.4,13,23.5
E00060570,21,39.9,25.2,14
E00060571,43.8,32.3,14.1,9.9
E00060572,42.6,38,13.2,6.2
E00060573,18.1,28,22.8,31.1
E00060574,16.3,41.9,13.2,28.7
E00060575,29.5,27.9,21.7,20.9
E00060576,31,28.7,17.1,23.3
E00060577,18.9,27,22.1,32
E00060578,13.7,29.8,20.2,36.3
E00060579,24.8,33.6,17.4,24.2
E00060580,26.4,36.3,15.4,22
E00060581,28.7,32.2,16.8,22.4
E00060582,24.4,33.6,18.3,23.7
E00060583,30.9,28.1,13.7,27.3
E00060584,32.3,26.6,26.6,14.5
E00060585,23.1,33.1,19,24.8
E00060586,31.1,36.1,21,11.8
E00060587,29.8,28.9,20.2,21.1
E00060588,29.5,30.4,17.9,22.3
E00060589,32.2,21.9,21.2,24.7
E00060590,37.5,30.4,13.6,18.5
E00060591,38.9,32.6,13.2,15.3
E00060592,32.3,28.2,21,18.5
E00060593,36.7,26.6,22.7,14.1
E00060594,22.6,29.9,27,20.4
E00060595,29.8,42.1,19,9.1
E00060596,55.1,24.6,12,8.4
E00060597,39.7,43.8,13.2,3.3
E00060598,29.9,31.8,16.8,21.5
E00060599,30.4,33,21.7,14.8
E00060600,37.1,35.3,10.3,17.2
E00060601,50,18.8,18.8,12.5
E00060602,73.3,19.8,4.3,2.6
E00060603,44.5,27.3,14.5,13.6
E00060604,45.3,36.5,9.5,8.8
E00060605,22,40.7,22,15.4
E00060606,36.5,36.5,10.8,16.2
E00060607,22.8,42.4,19.6,15.2
E00060608,37.9,18.4,17.5,26.2
E00060609,38.5,22.4,22.4,16.8
E00060610,61.2,14.9,12.7,11.2
E00060611,50.4,24,13.2,12.4
E00060612,40.2,31.8,15.2,12.9
E00060613,51.9,9.9,15.3,22.9
