areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00111605,88,2.1,10
E00111606,79.1,2.2,18.7
E00111607,85.5,0.9,13.6
E00111608,88,0.2,11.7
E00111609,87.4,0.8,11.9
E00111610,87.6,0.7,11.7
E00111611,83.6,1.7,14.6
E00111612,73.7,2.9,23.4
E00111628,88.1,1.9,10
E00111629,85,0.2,14.8
E00111630,87.3,1.8,10.8
E00111631,78,3.9,18.1
E00111632,83.5,0.8,15.7
E00111633,80,2,18
E00111634,86.1,2.4,11.5
E00111677,89,0,11
E00111678,86.1,3.5,10.4
E00111679,83,2.7,14.4
E00111680,88.8,1.4,9.8
E00111681,79.1,2.8,18.1
E00111682,86.5,1.5,12
E00111684,87.8,0.7,11.6
E00111707,76.7,2.4,20.9
E00111708,87.4,2.4,10.2
E00111709,83.7,3.5,12.8
E00111710,74.4,1.6,24
E00111711,75.7,5.5,18.8
E00111712,74.1,0.7,25.2
E00111713,83,1.1,15.8
E00111714,87.7,1.3,10.9
E00111715,83,1,16
E00111716,89.2,2.4,8.4
E00111717,88.1,1.1,10.8
E00111718,75.7,1.1,23.2
E00111719,86.4,1.9,11.7
E00111720,85.2,0.3,14.5
E00111721,73.9,2.7,23.4
E00111722,80.5,1.3,18.2
E00111723,82.5,0.7,16.8
E00111724,83.6,0.5,16
E00111725,84.8,0.5,14.8
E00111726,80.6,0.7,18.7
E00111727,88,1.6,10.4
E00111728,79.9,0,20.1
E00111729,79.9,0.4,19.7
E00111730,80.9,3.4,15.6
E00111731,68.1,2.2,29.7
E00111732,78.3,2.5,19.1
E00111733,80.5,0,19.5
E00111734,80.1,0.3,19.6
E00111735,83.3,0.4,16.3
E00111736,59.2,5.2,35.6
E00111737,70.8,3.7,25.5
E00111738,83.8,1.9,14.3
E00111739,73.6,3.5,22.9
E00111740,76.8,1.5,21.6
E00111741,75.3,6.3,18.4
E00111742,71.1,2.2,26.7
E00111743,63.3,8.4,28.3
E00111744,74.3,2.7,23.1
E00111745,60.8,5.3,33.9
E00111746,89.2,3.7,7.1
E00111747,78.5,4.8,16.7
E00111748,89.9,2,8.1
E00111749,62.7,5.2,32.1
E00111750,73.2,2.5,24.3
E00111751,61.2,7.6,31.2
E00111752,66.5,11.3,22.2
E00111753,76.2,0.4,23.4
E00111754,83,0.3,16.7
E00111755,79.3,3.9,16.8
E00111756,61.2,5.6,33.2
E00111757,77.8,0,22.2
E00111758,65.8,4.9,29.3
E00111759,77.5,1.8,20.7
E00111760,60.3,1,38.7
E00111761,83.4,1.1,15.5
E00111762,76.6,2.4,21
E00111763,76,1.1,22.9
E00111764,79.8,2.4,17.8
E00111765,78.9,0,21.1
E00111766,65.2,1,33.8
E00111767,81.7,0.9,17.5
E00111769,79,2.1,18.9
E00111770,86.1,1.4,12.5
E00111771,73.9,0.4,25.7
E00111772,76.6,2.6,20.9
E00111773,64.3,2.4,33.2
E00111774,87.2,2.3,10.5
E00111775,72.9,1.5,25.6
