areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00111605,99.2,0.8,0,0
E00111606,97.9,1.4,0,0.7
E00111607,100,0,0,0
E00111608,100,0,0,0
E00111609,100,0,0,0
E00111610,99.2,0,0.8,0
E00111611,99.2,0,0,0.8
E00111612,99.3,0,0.7,0
E00111628,99.5,0.5,0,0
E00111629,100,0,0,0
E00111630,98.6,1.4,0,0
E00111631,100,0,0,0
E00111632,100,0,0,0
E00111633,99.1,0,0,0.9
E00111634,97.5,2.5,0,0
E00111677,99.1,0.9,0,0
E00111678,100,0,0,0
E00111679,99,0,0,1
E00111680,73.1,1.1,1.1,24.7
E00111681,97.9,1.4,0,0.7
E00111682,98.8,1.2,0,0
E00111684,99.3,0,0,0.7
E00111707,99.3,0,0,0.7
E00111708,98.6,1.4,0,0
E00111709,98,1.3,0,0.7
E00111710,96.6,3.4,0,0
E00111711,97.3,0.9,0,1.8
E00111712,99.2,0,0,0.8
E00111713,99.2,0,0,0.8
E00111714,97.7,2.3,0,0
E00111715,98.1,1.9,0,0
E00111716,96.8,2.5,0.6,0
E00111717,99,0.5,0.5,0
E00111718,98.4,1.6,0,0
E00111719,96.2,3.8,0,0
E00111720,99.3,0.7,0,0
E00111721,97.2,1.4,0,1.4
E00111722,97.1,1.5,0.7,0.7
E00111723,98.4,0.8,0.8,0
E00111724,99.2,0.8,0,0
E00111725,98.3,0.8,0.8,0
E00111726,96.3,3,0.7,0
E00111727,100,0,0,0
E00111728,100,0,0,0
E00111729,99.1,0.9,0,0
E00111730,98.2,0.9,0.9,0
E00111731,100,0,0,0
E00111732,97.1,2.2,0.7,0
E00111733,100,0,0,0
E00111734,99.2,0.8,0,0
E00111735,99.2,0.8,0,0
E00111736,96.5,2.1,0,1.4
E00111737,98.3,0,0,1.7
E00111738,98.5,0.8,0,0.8
E00111739,99.1,0,0.9,0
E00111740,98.3,0.9,0,0.9
E00111741,93.4,2.8,0.9,2.8
E00111742,96.8,1.6,0,1.6
E00111743,94,1.5,0,4.5
E00111744,98.8,0.6,0,0.6
E00111745,96.5,1.4,0,2.1
E00111746,97.1,0.7,0.7,1.4
E00111747,95.4,3.1,0,1.5
E00111748,97.6,2.4,0,0
E00111749,96.6,0.7,1.4,1.4
E00111750,96.8,1.1,0.5,1.6
E00111751,91.7,1.3,0,7
E00111752,87.7,3.9,1.3,7.1
E00111753,98.4,1.6,0,0
E00111754,98.5,0.8,0,0.8
E00111755,95.9,2.5,0.5,1
E00111756,96.9,0.6,0,2.5
E00111757,100,0,0,0
E00111758,97.9,0.7,0.7,0.7
E00111759,97.7,1.5,0,0.8
E00111760,99.2,0.8,0,0
E00111761,99,1,0,0
E00111762,97.4,2.6,0,0
E00111763,99,1,0,0
E00111764,99.2,0,0.8,0
E00111765,100,0,0,0
E00111766,98.8,0.6,0.6,0
E00111767,100,0,0,0
E00111769,100,0,0,0
E00111770,99.4,0.6,0,0
E00111771,99.1,0,0,0.9
E00111772,97.1,2.9,0,0
E00111773,96.2,0.9,0.9,1.9
E00111774,95.5,4.5,0,0
E00111775,100,0,0,0
E00111776,100,0,0,0
E00111777,98.4,0.8,0.8,0
E00111778,99.2,0.8,0,0
