areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00111605,83.9,11.4,4.7
E00111606,82.1,11,6.9
E00111607,83.3,11.6,5
E00111608,87.4,10.4,2.2
E00111609,77.7,16.9,5.4
E00111610,83.8,12.8,3.4
E00111611,81.5,12.9,5.6
E00111612,76.9,16.2,6.8
E00111628,81.3,15.2,3.5
E00111629,83.2,12.2,4.5
E00111630,83.4,13,3.6
E00111631,81.2,14.5,4.3
E00111632,82,14.8,3.1
E00111633,81.3,13.3,5.4
E00111634,84.3,12.7,3
E00111677,62.2,28.4,9.5
E00111678,74.6,18.9,6.5
E00111679,69.5,26.8,3.7
E00111680,80.2,15.2,4.6
E00111681,77.6,14.4,8
E00111682,79.2,17.8,3
E00111684,81.3,13.2,5.6
E00111707,73.3,20.6,6.1
E00111708,82,15,3
E00111709,76.7,16.9,6.4
E00111710,75.2,14.6,10.2
E00111711,84.1,11.4,4.5
E00111712,81,13.4,5.6
E00111713,79.9,13.2,6.9
E00111714,77.7,17.6,4.7
E00111715,82.1,15.5,2.4
E00111716,85.3,11,3.7
E00111717,84.6,12,3.4
E00111718,72.5,15.8,11.7
E00111719,84,11,5
E00111720,84.7,11.9,3.4
E00111721,78.4,15.1,6.5
E00111722,79.5,14,6.5
E00111723,79,15.4,5.6
E00111724,67,25.1,7.9
E00111725,73.8,19,7.1
E00111726,73.9,18.8,7.4
E00111727,72.9,20.7,6.4
E00111728,75,18.9,6.1
E00111729,71.5,17.6,10.9
E00111730,79.3,13.8,6.9
E00111731,64.2,25.7,10.2
E00111732,65.3,22.4,12.3
E00111733,71.9,18.1,10.1
E00111734,66.3,22.1,11.5
E00111735,77.6,17.4,5
E00111736,66.1,23.1,10.7
E00111737,77.9,14.7,7.5
E00111738,78.8,14.7,6.6
E00111739,78.2,15.5,6.3
E00111740,71.8,20.8,7.3
E00111741,75.1,14.3,10.6
E00111742,66.2,21.8,12
E00111743,75.4,14.4,10.2
E00111744,75.5,15.9,8.6
E00111745,75.4,18.6,6
E00111746,84.3,12.3,3.4
E00111747,82.4,13.7,3.9
E00111748,82.8,13.8,3.4
E00111749,66.5,20.6,12.9
E00111750,81.6,11.8,6.6
E00111751,71.8,18.2,10
E00111752,73.2,15.5,11.3
E00111753,75.9,16.9,7.3
E00111754,83.9,11.6,4.5
E00111755,84.5,11.8,3.7
E00111756,69,19,12.1
E00111757,80.6,13.7,5.6
E00111758,58.8,23.7,17.6
E00111759,87.8,10.6,1.5
E00111760,60.8,24.1,15.1
E00111761,73.1,20.1,6.8
E00111762,77.1,15.3,7.6
E00111763,63.7,25.1,11.2
E00111764,64.2,22.4,13.4
E00111765,69.3,21.4,9.3
E00111766,76.4,15.4,8.2
E00111767,81,13.8,5.2
E00111769,60.3,29.8,9.9
E00111770,84,13.1,2.8
E00111771,72.9,17.5,9.6
E00111772,83.3,10.9,5.8
E00111773,71.2,23.2,5.6
E00111774,85.4,12.3,2.3
E00111775,69.3,23.8,6.9
E00111776,75.1,19.4,5.5
E00111777,65.9,20.4,13.7
E00111778,81.3,14.2,4.5
E00111779,74.3,15.3,10.4
E00111780,68.9,22.4,8.8
E00111781,78,17.7,4.3
E00111782,82.8,13.4,3.8
E00111783,75.5,20.5,4
E00111784,77.4,16.1,6.5
E00111785,83.2,12.9,3.8
E00111786,79.7,16.2,4.1
E00111787,86.6,8.6,4.9
E00111788,81.1,15.2,3.7
E00111789,80.6,12.9,6.5
E00111790,77.9,16,6.2
E00111791,78.2,14,7.7
E00111792,57.3,29.6,13.1
E00111793,80.9,15.7,3.4
E00111794,88.8,8.3,2.9
E00111795,77.8,18.1,4.2
