areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00111605,17.7,41.5,18.5,22.3
E00111606,22,39.7,14.9,23.4
E00111607,28.9,37.8,16.3,17
E00111608,17.3,41.4,25.3,16
E00111609,30.9,45.5,7.3,16.3
E00111610,22.3,40.5,18.2,19
E00111611,39.2,30,16.2,14.6
E00111612,28.9,35.6,16.1,19.5
E00111628,19.9,45,13.1,22
E00111629,15.6,48,12.7,23.7
E00111630,26.6,42,13.3,18.2
E00111631,20.6,42.1,15.9,21.5
E00111632,21,38,19,22
E00111633,15,46.9,17.7,20.4
E00111634,26.5,43.8,13.6,16
E00111677,38.9,53.1,2.7,5.3
E00111678,31.8,61.8,4.5,1.8
E00111679,48.1,33.7,10.6,7.7
E00111680,39.8,37.6,9.9,12.7
E00111681,42.3,45.1,8.5,4.2
E00111682,35.8,42.4,10.3,11.5
E00111684,30.2,48.3,11.4,10.1
E00111707,25.3,38,14.7,22
E00111708,28.7,37.1,12.6,21.7
E00111709,26.5,39.7,20.5,13.2
E00111710,32.8,41.4,12.1,13.8
E00111711,20.7,33.3,24.3,21.6
E00111712,29,38.2,12.2,20.6
E00111713,16.3,38.8,17.8,27.1
E00111714,19.4,43.4,19.4,17.8
E00111715,18.8,40.9,14.3,26
E00111716,25.9,36.7,17.7,19.6
E00111717,22.8,43.1,13.7,20.3
E00111718,36.4,35.7,10.9,17.1
E00111719,28,34.1,15.9,22
E00111720,20.1,39.6,18.7,21.6
E00111721,34.7,36.1,16,13.2
E00111722,24.8,45.3,13.9,16.1
E00111723,23,44.3,16.4,16.4
E00111724,48,41.7,4.7,5.5
E00111725,38.7,49.6,8.4,3.4
E00111726,38.1,39.6,9.7,12.7
E00111727,25,54.2,10.8,10
E00111728,32.8,44,7.8,15.5
E00111729,37.4,42.6,10.4,9.6
E00111730,27.7,42.9,8,21.4
E00111731,54.7,28.3,7.5,9.4
E00111732,38.8,38.8,12.2,10.1
E00111733,41.3,45.9,7.3,5.5
E00111734,29.9,42.5,15,12.6
E00111735,34.7,39.5,12.9,12.9
E00111736,52.8,17.4,9.7,20.1
E00111737,50.8,28.2,9.4,11.6
E00111738,43.6,33.8,9.8,12.8
E00111739,26.5,33.3,20.5,19.7
E00111740,25.2,42.6,21.7,10.4
E00111741,50,29.8,13.5,6.7
E00111742,54,22.6,12.1,11.3
E00111743,56.4,25.6,9.8,8.3
E00111744,32.9,31.1,20.4,15.6
E00111745,39.9,34.3,10.5,15.4
E00111746,23.9,47.1,8.7,20.3
E00111747,23.7,32.8,19.1,24.4
E00111748,26.4,41.6,12,20
E00111749,56.8,21.6,7.4,14.2
E00111750,26.6,30.2,17.2,26
E00111751,41.8,30.4,8.9,19
E00111752,52.6,26.9,7.7,12.8
E00111753,29.8,48.4,11.3,10.5
E00111754,16.3,43,14.1,26.7
E00111755,32.5,29.4,11.7,26.4
E00111756,53.7,23.8,12.8,9.8
E00111757,31,40.5,13.8,14.7
E00111758,57,33.8,3.5,5.6
E00111759,20.5,37.1,22,20.5
E00111760,64.7,18.5,9.2,7.6
E00111761,31.4,33.3,11.8,23.5
E00111762,31.3,42.6,10.4,15.7
E00111763,41.4,51,6.6,1
E00111764,40.9,39.4,10.6,9.1
E00111765,34.5,45.1,9.9,10.6
E00111766,28,34.9,16.6,20.6
E00111767,24,44.2,19.2,12.5
E00111769,51.2,40.5,4.8,3.6
E00111770,37.9,29.8,12.4,19.9
E00111771,37,31.5,10.2,21.3
E00111772,18.4,35.1,20.7,25.9
E00111773,31.4,24.8,16.2,27.6
E00111774,20.2,39.3,23.6,16.9
E00111775,29.3,49.6,9.8,11.4
E00111776,30.1,38.9,18.6,12.4
E00111777,41.3,42.1,10.7,5.8
E00111778,26.5,47.7,10.6,15.2
E00111779,37.5,43.8,8,10.7
E00111780,50,23.7,11.4,14.9
E00111781,40.2,27.6,15.7,16.5
E00111782,24.8,45.3,10.2,19.7
E00111783,33.3,27.5,16.7,22.5
E00111784,29.7,39.3,17.9,13.1
E00111785,16.2,52.1,12.8,18.8
E00111786,26.6,43.8,11.7,18
E00111787,28.1,38,19.8,14
E00111788,20.7,39.7,13.2,26.4
E00111789,27.5,28.4,18.3,25.7
E00111790,17.4,34.8,24.3,23.5
E00111791,16.3,33.3,23.6,26.8
E00111792,63.4,25.4,5.8,5.4
E00111793,23.7,31.3,16,29
E00111794,23,38.9,14.3,23.8
E00111795,28.3,37.5,14.5,19.7
E00111796,40,24.5,11.8,23.6
E00111805,30.8,33.3,11.7,24.2
E00111806,31.9,42.4,13.2,12.5
E00111810,20.9,49.6,14,15.5
E00111811,29.7,47.3,12.8,10.1
E00111812,27.6,45.7,16.5,10.2
E00111813,28.2,42.3,14.8,14.8
E00111814,22.6,36.6,11.3,29.6
E00111815,27.8,52.6,11.3,8.3
E00111816,21.3,39.1,20.3,19.3
E00111817,27.7,46.9,14.6,10.8
E00111818,30.3,45.8,14.1,9.9
E00111819,15.6,35.8,19.3,29.4
E00111820,26.3,50,12.6,11.1
E00111821,32.8,58,3.8,5.3
E00111822,44.8,47.2,5.6,2.4
E00111823,32.3,46.5,7.9,13.4
E00111824,41.4,46.9,5.5,6.3
E00111825,59.2,25.6,9.6,5.6
E00111826,42.2,30.6,12.2,15
E00111827,32.8,52.7,9.2,5.3
E00111828,36.8,33.3,14.5,15.4
E00111829,27,35.6,17.2,20.1
E00111835,39.7,37.3,8.7,14.3
E00111844,26.1,47.9,13.4,12.7
E00111845,23.1,46.3,9.1,21.5
E00111846,20.4,43.4,13.3,23
E00111854,21.1,50.2,13.1,15.5
E00111855,23.4,42.2,16.1,18.2
E00111856,22.4,41,14.3,22.4
E00111857,47.4,21.6,13.4,17.5
E00111858,29.4,44.5,10.1,16
E00111859,31.1,42.1,11.6,15.3
E00111860,22.6,41.1,18.5,17.7
E00111861,61.9,31,4.4,2.7
E00111862,57.8,21.9,9.4,10.9
E00111863,44.3,36.5,7,12.2
E00111864,59.9,21.8,9.2,9.2
E00111865,23.7,38.6,15.8,21.9
E00111866,35.7,27.8,18.3,18.3
E00111867,32,43.8,10.2,14.1
E00111868,34.8,40.6,14.2,10.3
E00111869,47.5,29.2,10.8,12.5
E00111870,17,44.6,22.3,16.1
E00111871,31.3,39,13.7,15.9
E00111873,37.6,32,14.4,16
E00111874,20.6,42.6,12.9,23.9
E00111875,23,31,17.5,28.6
E00111909,17.4,45.2,17.4,20
