areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00111605,34.8,65.2
E00111606,34.8,65.2
E00111607,34.4,65.6
E00111608,32.8,67.2
E00111609,34.7,65.3
E00111610,33.8,66.2
E00111611,28.8,71.2
E00111612,30.8,69.2
E00111628,33,67
E00111629,35.5,64.5
E00111630,35.2,64.8
E00111631,42.6,57.4
E00111632,29.6,70.4
E00111633,32.9,67.1
E00111634,43.6,56.4
E00111677,40.9,59.1
E00111678,42.2,57.8
E00111679,43.1,56.9
E00111680,41.5,58.5
E00111681,43.4,56.6
E00111682,31.9,68.1
E00111684,33.6,66.4
E00111707,40.1,59.9
E00111708,38.3,61.7
E00111709,34.1,65.9
E00111710,25,75
E00111711,41.1,58.9
E00111712,34.1,65.9
E00111713,32.5,67.5
E00111714,29.2,70.8
E00111715,32.5,67.5
E00111716,33.1,66.9
E00111717,34.3,65.7
E00111718,31.9,68.1
E00111719,34.8,65.2
E00111720,34.7,65.3
E00111721,32.5,67.5
E00111722,31.1,68.9
E00111723,26.3,73.7
E00111724,33.3,66.7
E00111725,58.1,41.9
E00111726,31,69
E00111727,48.9,51.1
E00111728,29.5,70.5
E00111729,35.9,64.1
E00111730,36.1,63.9
E00111731,42.1,57.9
E00111732,34.1,65.9
E00111733,39.3,60.7
E00111734,47.5,52.5
E00111735,39.8,60.2
E00111736,31.7,68.3
E00111737,23,77
E00111738,30.8,69.2
E00111739,29,71
E00111740,37.6,62.4
E00111741,37.2,62.8
E00111742,42.7,57.3
E00111743,24,76
E00111744,35.3,64.7
E00111745,25.4,74.6
E00111746,29.6,70.4
E00111747,32.5,67.5
E00111748,30.4,69.6
E00111749,33.7,66.3
E00111750,29.1,70.9
E00111751,46.2,53.8
E00111752,23.5,76.5
E00111753,35.5,64.5
E00111754,38.5,61.5
E00111755,29.3,70.7
E00111756,33.3,66.7
E00111757,37.6,62.4
E00111758,41.3,58.7
E00111759,35.2,64.8
E00111760,49.1,50.9
E00111761,29,71
E00111762,26.4,73.6
E00111763,47.7,52.3
E00111764,36.7,63.3
E00111765,30.3,69.7
E00111766,41.7,58.3
E00111767,44.1,55.9
E00111769,40.5,59.5
E00111770,26.3,73.7
E00111771,35.4,64.6
E00111772,33.8,66.2
E00111773,38.6,61.4
E00111774,33.3,66.7
E00111775,40.2,59.8
E00111776,31.6,68.4
E00111777,29.7,70.3
E00111778,30.5,69.5
E00111779,29.2,70.8
E00111780,36.6,63.4
E00111781,31.1,68.9
E00111782,35.2,64.8
E00111783,30.9,69.1
E00111784,32.9,67.1
E00111785,33.3,66.7
E00111786,32.6,67.4
E00111787,24.6,75.4
E00111788,34.7,65.3
E00111789,30.9,69.1
E00111790,33.8,66.2
E00111791,32.6,67.4
E00111792,35.4,64.6
E00111793,37.5,62.5
E00111794,30.3,69.7
E00111795,31.5,68.5
E00111796,34.4,65.6
E00111805,36.6,63.4
E00111806,35.8,64.2
E00111810,35.3,64.7
E00111811,35.7,64.3
E00111812,40.2,59.8
E00111813,30.6,69.4
E00111814,32.1,67.9
E00111815,31.9,68.1
E00111816,32.3,67.7
E00111817,37.3,62.7
E00111818,35,65
E00111819,33.8,66.2
E00111820,36.2,63.8
E00111821,34,66
E00111822,37.2,62.8
E00111823,39.2,60.8
E00111824,36.9,63.1
E00111825,34.7,65.3
E00111826,34.2,65.8
E00111827,34.9,65.1
E00111828,27.1,72.9
E00111829,30,70
E00111835,34,66
E00111844,38.1,61.9
E00111845,26.1,73.9
E00111846,36.5,63.5
E00111854,30,70
E00111855,37.8,62.2
E00111856,38.6,61.4
E00111857,36.8,63.2
E00111858,35.5,64.5
E00111859,29.8,70.2
E00111860,37.2,62.8
E00111861,34.3,65.7
E00111862,34.6,65.4
E00111863,32.7,67.3
E00111864,41.1,58.9
E00111865,33.3,66.7
E00111866,40.6,59.4
E00111867,27,73
E00111868,38.2,61.8
E00111869,28.6,71.4
E00111870,20.5,79.5
E00111871,27,73
E00111873,29.9,70.1
E00111874,32.8,67.2
E00111875,39,61
E00111909,33.8,66.2
E00111910,34.8,65.2
E00111911,37.6,62.4
E00111912,42.6,57.4
E00111913,37.5,62.5
E00111914,30.9,69.1
E00111915,38,62
E00111916,36.1,63.9
E00112049,25.9,74.1
E00112050,25.5,74.5
E00112051,39.7,60.3
E00112052,38.5,61.5
E00112053,33.3,66.7
E00112054,34,66
E00112055,35.9,64.1
E00112056,36.6,63.4
E00112057,39,61
E00112058,29.2,70.8
E00112059,38.4,61.6
E00112060,35.6,64.4
E00112061,50,50
E00112062,35.6,64.4
E00112063,28.4,71.6
E00112064,36.3,63.7
E00152200,33.3,66.7
E00152201,32.3,67.7
E00152202,38.1,61.9
E00152203,42.1,57.9
E00152204,37.4,62.6
E00152205,32.4,67.6
E00152206,29.1,70.9
E00152207,29.8,70.2
E00152208,29.3,70.7
E00152209,30.4,69.6
E00152210,36.8,63.2
E00152211,34.5,65.5
E00152212,29.9,70.1
E00152213,36.4,63.6
E00152214,31.5,68.5
E00152215,25.5,74.5
E00152216,30.6,69.4
E00152217,47.9,52.1
E00152218,42.9,57.1
E00152219,38.8,61.2
E00152220,29.2,70.8
E00152221,34.8,65.2
E00152222,26.1,73.9
E00152223,31.3,68.7
E00152224,28.5,71.5
E00152225,29.8,70.2
E00152226,32.7,67.3
E00152227,28,72
E00152228,37.7,62.3
E00152229,35.9,64.1
E00152244,34.8,65.2
E00152249,16.1,83.9
E00152254,27.6,72.4
E00152255,39.1,60.9
E00152256,34.3,65.7
E00152257,31.1,68.9
E00152258,29.1,70.9
E00152271,28.4,71.6
E00152272,36.3,63.7
E00152273,33.3,66.7
E00152282,36.8,63.2
E00152347,25.9,74.1
E00152349,38.4,61.6
E00152350,35.4,64.6
E00152351,32.7,67.3
E00152352,40.6,59.4
E00152353,35.5,64.5
E00152419,22.7,77.3
E00152420,26,74
E00152421,30.7,69.3
E00152422,38,62
E00152423,22.6,77.4
E00152424,28.7,71.3
E00152425,30.5,69.5
E00152426,16.3,83.7
E00152427,43,57
E00152428,23.4,76.6
E00152429,29.7,70.3
E00152430,34,66
E00152431,21.6,78.4
E00152714,45,55
E00152718,32.1,67.9
E00152719,35.9,64.1
E00152720,33.9,66.1
E00152721,37,63
E00152722,32.3,67.7
E00152723,38.6,61.4
E00152724,39.4,60.6
E00152725,40.6,59.4
E00152726,27.4,72.6
E00152727,35,65
E00152736,28.7,71.3
E00152737,29.5,70.5
E00152738,22.3,77.7
E00152739,19.6,80.4
E00152740,23.1,76.9
E00152741,31.5,68.5
E00152744,27.1,72.9
E00152745,29.3,70.7
E00152746,28.8,71.2
E00152747,30.6,69.4
E00152748,37.7,62.3
E00152749,36.8,63.2
E00152751,28.1,71.9
E00152752,24.9,75.1
E00152753,25.2,74.8
E00152754,26.3,73.7
E00152755,31.5,68.5
E00152756,33.9,66.1
E00152757,25.6,74.4
E00152758,40.9,59.1
E00152759,37.9,62.1
E00152760,23.3,76.7
E00152785,36.4,63.6
E00152786,40.1,59.9
E00152787,33.6,66.4
E00152788,35.2,64.8
E00152789,38.7,61.3
E00152790,29,71
E00152791,28.9,71.1
E00152792,29.8,70.2
E00152793,36.2,63.8
E00152794,33.3,66.7
E00152795,24.5,75.5
E00152796,41,59
E00152797,21.2,78.8
E00152798,34.6,65.4
E00152799,34.3,65.7
E00152800,27.8,72.2
E00152801,36.1,63.9
E00152802,32.9,67.1
E00152803,33.8,66.2
E00152804,28.8,71.2
E00152805,35.8,64.2
E00152806,33.1,66.9
E00152807,29.6,70.4
E00152808,38.8,61.2
E00152809,37,63
E00152810,37.3,62.7
E00152811,37.7,62.3
E00152812,25,75
E00152815,18,82
E00152817,30.1,69.9
E00152818,35.8,64.2
E00152819,29.8,70.2
E00152820,33.3,66.7
E00152821,31.1,68.9
E00152822,31.3,68.8
E00152823,24.1,75.9
E00152824,28.6,71.4
E00152836,33.3,66.7
E00152837,35.4,64.6
E00152838,32.9,67.1
E00152839,33.3,66.7
E00152840,28.7,71.3
E00152841,35.4,64.6
E00152842,31.6,68.4
E00152844,32.6,67.4
E00152845,26.5,73.5
E00152847,30.6,69.4
E00152848,34.1,65.9
E00152849,33.3,66.7
E00152850,31.1,68.9
E00152851,35.6,64.4
E00152852,23.8,76.2
E00152853,36,64
E00152854,33.3,66.7
E00152855,34.2,65.8
