areacd,sex-001,sex-002
E00111605,51.9,48.1
E00111606,51.1,48.9
E00111607,52.7,47.3
E00111608,52.2,47.8
E00111609,52.9,47.1
E00111610,49.7,50.3
E00111611,50.2,49.8
E00111612,50.7,49.3
E00111628,52.8,47.2
E00111629,49.9,50.1
E00111630,52.6,47.4
E00111631,47.6,52.4
E00111632,50.2,49.8
E00111633,50.7,49.3
E00111634,48.2,51.8
E00111677,53.3,46.7
E00111678,51.2,48.8
E00111679,60.3,39.7
E00111680,58.6,41.4
E00111681,62,38
E00111682,52.9,47.1
E00111684,51.8,48.2
E00111707,52.4,47.6
E00111708,48.5,51.5
E00111709,53.1,46.9
E00111710,52.8,47.2
E00111711,44.6,55.4
E00111712,50,50
E00111713,50,50
E00111714,54.6,45.4
E00111715,50.1,49.9
E00111716,50.7,49.3
E00111717,51,49
E00111718,53.1,46.9
E00111719,48.9,51.1
E00111720,49.6,50.4
E00111721,57.7,42.3
E00111722,52.3,47.7
E00111723,51,49
E00111724,54.3,45.7
E00111725,55.7,44.3
E00111726,51.8,48.2
E00111727,52,48
E00111728,54.1,45.9
E00111729,55.6,44.4
E00111730,53.3,46.7
E00111731,57.8,42.2
E00111732,50.4,49.6
E00111733,53.1,46.9
E00111734,47.4,52.6
E00111735,52.9,47.1
E00111736,49.8,50.2
E00111737,55.7,44.3
E00111738,47.5,52.5
E00111739,55.3,44.7
E00111740,53.3,46.7
E00111741,45.8,54.2
E00111742,49.3,50.7
E00111743,44.9,55.1
E00111744,55.6,44.4
E00111745,47.5,52.5
E00111746,47.4,52.6
E00111747,51.9,48.1
E00111748,49.7,50.3
E00111749,52.8,47.2
E00111750,50.5,49.5
E00111751,52.1,47.9
E00111752,50.4,49.6
E00111753,52.9,47.1
E00111754,52.1,47.9
E00111755,52.5,47.5
E00111756,46.2,53.8
E00111757,53.8,46.2
E00111758,59.8,40.2
E00111759,47,53
E00111760,60.3,39.7
E00111761,58.9,41.1
E00111762,50.6,49.4
E00111763,55,45
E00111764,49,51
E00111765,55.2,44.8
E00111766,53.3,46.7
E00111767,54.6,45.4
E00111769,53.1,46.9
E00111770,52.8,47.2
E00111771,51,49
E00111772,50.1,49.9
E00111773,51.9,48.1
E00111774,53,47
E00111775,50,50
E00111776,51.8,48.2
E00111777,52.7,47.3
E00111778,52.6,47.4
E00111779,51.6,48.4
E00111780,58.3,41.7
