areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00078231,87.9,8.6,2.4,0.9,0.3
E00078232,91.5,5.9,2.2,0.4,0
E00078235,81.6,12.6,3.5,1.9,0.4
E00078236,83.6,14,1.2,0.6,0.6
E00078237,90.1,7.8,0.3,1.2,0.6
E00078238,85.2,9.2,2.3,2,1.3
E00078239,80.8,13.9,2.6,2.6,0
E00078243,88.4,6.9,2.9,1.3,0.5
E00078244,95.7,3.9,0.3,0,0
E00078245,91,3.4,1.2,1.7,2.7
E00078247,94,4.9,0.7,0.4,0
E00078248,95.9,2.9,0.8,0.4,0
E00078249,93,4.7,2.1,0,0.2
E00078256,59.7,17.2,7.1,7.5,8.6
E00078257,81.9,12.6,1.9,2.3,1.3
E00078258,37,20.2,17,15.8,10
E00078259,28.9,30.3,20.1,12.6,8
E00078260,74.7,12.2,4.6,4.6,4
E00078261,65.9,17.5,4.4,8.7,3.5
E00078263,60.5,18.4,7.4,9.3,4.3
E00078264,22.5,32,20.3,11.5,13.7
E00078265,25.1,36.2,17,16,5.9
E00078266,19,31.4,17,18.5,14.2
E00078269,32.1,23.1,20.8,12.7,11.3
E00078271,23.2,21.8,21.2,15.5,18.3
E00078272,17.7,25.3,25.9,16.1,15
E00078273,21.6,29.6,16.9,17.1,14.9
E00078274,29.8,31.9,17.3,11.6,9.4
E00078275,29.4,36,17.7,10.7,6.2
E00078276,48.3,15.3,9.1,14.5,12.8
E00078277,77.7,8.9,4.5,5.6,3.4
E00078278,69.9,9.3,10.2,4.9,5.8
E00078279,65.5,16,4.8,7.4,6.3
E00078280,44.4,14.7,14.2,12.7,14
E00078281,64.8,14.6,6.4,8.2,6
E00078282,43.1,20.1,15.4,13.3,8.1
E00078283,76.1,15.7,3,4.1,1.1
E00078284,57.9,16.9,11,9.2,4.9
E00078285,59.9,10.6,11.2,13.1,5.2
E00078286,51.9,12.5,10.1,13.4,12.1
E00078287,65.4,10.9,8.1,10.1,5.6
E00078288,83,14.1,0.7,0.7,1.4
E00078346,68.7,10,6.3,8.5,6.6
E00078347,79.9,7.3,4.2,5.1,3.5
E00078348,81.5,9.2,4.1,1.5,3.7
E00078349,87.8,6.8,2.4,1.7,1.4
E00078351,31.7,26.5,22.8,12.7,6.3
E00078352,42,21.1,18.6,10.4,7.9
E00078353,47.9,28.9,8.7,9.9,4.5
E00078354,36.7,19,10.8,19.4,14.1
E00078355,57.3,24.5,9.3,5.9,3.1
E00078356,30.9,15.8,16.7,20,16.7
E00078358,61.3,15.8,11.3,6.8,4.9
E00078359,43,17.2,15.3,15.9,8.6
E00078360,57.5,9.8,6,16.8,10
E00078361,34.5,16.9,20.6,15.4,12.6
E00078362,30.7,14,22.7,18.7,14
E00078363,39.5,13.1,19.4,17,11
E00078364,52.5,17.4,9.9,10.9,9.3
E00078365,66.3,12.4,5,7.1,9.3
E00078366,62.1,16.8,6.6,7.2,7.2
E00078367,44.3,14.2,14.2,14.8,12.6
E00078368,73.8,13.3,5.9,7,0
E00078369,65.6,7.9,4.7,9.8,12.1
E00078370,73.7,8.5,4.1,9.6,4.1
E00078371,77.1,10.1,6.3,3.1,3.5
E00078372,80.5,7.3,6.6,2.3,3.3
E00078373,80.7,11.2,2.6,3,2.6
E00078374,76.3,9.4,1,6.9,6.4
E00078375,80.9,10.4,4.7,1.4,2.5
E00078376,77.9,11.4,6.6,3.1,1
E00078377,79.4,6.9,5,8.1,0.6
E00078378,86.2,8,0.3,2.5,3.1
E00078379,73.4,7.7,3.2,8.3,7.4
E00078380,88.9,7.2,1.3,2,0.7
E00078381,81.1,11.9,1.8,2.2,3.1
E00078382,81,11.3,6,1.8,0
E00078383,83.4,9.5,4.4,1.5,1.2
E00078384,85,10.5,1.3,3.2,0
E00078385,78.3,17.1,2,2.6,0
E00078386,88.2,7.3,1.5,0.8,2.3
E00078387,75.7,14.1,4.9,3.5,1.8
E00078388,82.8,8.2,3.4,3.8,1.9
E00078389,90.6,8.6,0.6,0.3,0
E00078390,72.3,11.8,5.7,3,7.1
E00078391,83.2,10.6,1.8,3.5,0.9
E00078392,85.1,9.6,3.4,1.2,0.6
E00078393,81.9,10.6,3.4,3.8,0.3
E00078394,89.9,7.8,1.9,0.4,0
E00078395,82.1,12.4,1.7,3.4,0.3
E00078396,79.9,14.9,3,2.2,0
E00078397,87.3,8.7,1.7,0.9,1.3
E00078398,72.6,18.8,4.2,3,1.5
E00078399,82.4,14.5,1.1,1.4,0.6
E00078400,74.9,11,5.5,4.7,3.9
E00078401,84.2,9.1,1.7,4.1,0.8
E00078402,82.2,12.3,4,0.9,0.6
E00078403,79.9,12.3,2.3,3.6,1.9
E00078404,86.2,9,3.4,1.4,0
E00078405,73,9.1,6.1,8,3.8
E00078406,79.1,12.9,5.3,1.7,1
E00078407,76.1,10.4,7.6,5.1,0.8
E00078408,85.4,10.9,1.2,0.3,2.1
E00078409,90.3,7.2,2.1,0.3,0
E00078410,91.3,5.7,1,2,0
E00078411,97,2.2,0,0.4,0.4
E00078412,84.7,11.6,1.1,1.1,1.4
E00078413,73.5,12.2,5,5.4,3.9
E00078414,79.7,10.9,4.1,1.6,3.8
E00078415,83.4,9.3,2.3,1.5,3.5
E00078416,81.1,6.8,8.1,1.9,2.2
E00078417,65.3,15.9,9.4,7.3,2
E00078418,58.4,17,12.5,7.3,4.9
E00078419,48.7,14.9,17.8,10.2,8.5
E00078420,73.5,9.8,9.1,5.8,1.8
E00078421,64.1,14.8,11.4,4.8,4.8
E00078422,48.2,19.8,19.3,8.3,4.4
E00078423,43.7,20.7,13.6,13.6,8.3
E00078424,76.9,12,5.8,3.2,2
E00078425,85.9,9.1,3,1.3,0.7
E00078426,83.9,10.2,0.6,2.2,3.1
E00078427,83.7,11.8,1.1,2.8,0.6
E00078428,75,16.8,4.1,0.9,3.2
E00078429,87.2,8.4,2.2,1.3,0.9
E00078430,74,9.9,5.4,6.6,4.2
E00078431,79.4,12.2,2.4,2.4,3.6
E00078432,71,13.1,8.1,5.1,2.7
E00078433,84.4,8.3,2.2,3.5,1.6
E00078434,92.8,4.2,2.1,0.9,0
E00078435,82.6,12.5,3.1,1.5,0.3
E00078436,85,10.2,1.7,2,1
E00078437,67.8,9.2,10.4,7.5,5.2
E00078438,87.9,8.2,3.9,0,0
E00078439,61.7,13.8,13,5.9,5.6
E00078440,76.3,14.4,5.8,1.6,1.9
E00078441,44.4,17,21.6,10.3,6.7
E00078442,50.1,12.9,9.4,19.2,8.5
E00078443,60,14.5,8.8,11.5,5.2
E00078444,44.9,19.3,18.3,8.9,8.6
E00078445,83.1,11,0,2.5,3.4
E00078446,88.6,6.2,2.3,1.3,1.6
E00078447,96.6,3.4,0,0,0
E00078448,90.6,8.4,0.3,0.3,0.3
E00078449,83.2,10.8,2.4,2.7,0.8
E00078450,87.7,5.7,1.6,3.5,1.6
E00078451,88.5,6.6,1.7,1,2.1
E00078452,93.9,5.3,0.8,0,0
E00078453,88.4,7,3,1,0.7
E00078454,88.8,5.4,2.6,1.9,1.3
E00078455,94.5,3.7,0.3,1.2,0.3
E00078456,90.6,5.7,3.4,0.3,0
E00078457,92.8,3.4,2.4,1.4,0
E00078458,96.7,3.3,0,0,0
E00078459,90.3,7.3,1.6,0.4,0.4
E00078460,91.5,5.8,1,1.4,0.3
E00078461,90.8,6.4,0.4,2.4,0
E00078462,87,8.4,1.9,2.8,0
E00078463,87.8,7.8,3.1,0.9,0.3
E00078464,83.5,10.8,0,3.1,2.6
E00078465,74.5,14.3,1.4,8.2,1.7
E00078466,85.4,9.8,2.9,1.6,0.3
E00078467,73,13.3,6.3,5.3,2
E00078468,88.6,8.1,1.1,1.5,0.7
E00078469,86.1,8.2,2.4,1.7,1.7
E00078470,89.6,7.2,1.8,1.1,0.4
E00078471,88.2,7.4,1.4,0.8,2.2
E00078472,82.1,8.1,4.2,3.6,2
E00078473,83.6,8.2,3.3,3,2
E00078474,95.3,4.3,0.4,0,0
E00078475,93.3,5.1,1,0.3,0.3
E00078476,90.9,5.6,1.4,0,2.1
E00078477,91.6,8.1,0,0,0.3
E00078478,94.4,4,0,1.7,0
E00078508,89.6,8.4,1,0.2,0.7
E00078509,87,7.5,3.5,0.9,1.2
E00078510,88.7,5.5,2.7,2.7,0.3
E00078511,85.3,9.3,1.2,4.2,0
E00078512,87,6.2,3.1,2.1,1.6
E00078513,92.6,5.3,0.7,1.4,0
E00078514,87.6,7.1,2.7,1.8,0.9
E00078515,90,4.1,1,2.8,2.1
E00078516,91.6,4.7,1.4,2,0.3
E00078517,89.7,6,3.8,0.5,0
E00078518,86,8.1,2.7,1.1,2.2
E00078519,91.4,6.1,1.9,0.6,0
E00078520,85.6,9.2,2.8,2.4,0
E00078522,94.4,5.6,0,0,0
E00078524,80.6,6.6,4.4,1.6,6.9
E00078525,84.9,8.6,3.1,0.7,2.7
E00078526,88.1,6.7,2.6,2.2,0.4
E00078527,86.4,8.7,0.4,4,0.4
E00078528,85.4,11.1,2.9,0.6,0
E00078529,86.3,9.7,0.7,1.9,1.4
E00078530,87.2,7.8,2.2,1.9,0.9
E00078531,93.9,4.4,1.1,0.6,0
E00078532,89.8,8.4,0.9,0.3,0.6
E00078533,90.2,6.2,1.1,1.1,1.5
E00078534,85.3,8.7,1.3,1.3,3.3
E00078535,89.4,5.9,2.6,1.2,0.9
E00078536,88.6,3.8,3.4,3.8,0.3
E00078537,94.2,5,0,0.5,0.3
E00078538,93.7,2.8,2.5,1.1,0
E00078539,93.3,5.9,0.3,0.6,0
E00078541,92,6.4,1.3,0,0.3
E00078542,92.7,5.7,0.3,1,0.3
E00078545,82.9,10.7,5,1.3,0
E00078546,82.4,11.1,5,0.7,0.7
E00078547,89.8,6.1,2.2,1.2,0.7
E00078550,91.3,7.4,0,1.3,0
E00078551,96.4,3.6,0,0,0
