areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00078231,2.4,30.9,51.2,15.4
E00078232,4.2,46.7,40.8,8.3
E00078235,4.6,28.1,55.3,12
E00078236,2.4,35,38.2,24.4
E00078237,4.7,32.3,46.5,16.5
E00078238,4.5,44.7,40.9,9.8
E00078239,3,43,40.6,13.3
E00078243,2.7,29.4,45.5,22.5
E00078244,7.2,33.6,41.6,17.6
E00078245,7.1,24.8,38.3,29.8
E00078247,3.5,28.7,47,20.9
E00078248,22.6,36.8,29.2,11.3
E00078249,6.7,28.9,48.3,16.1
E00078256,43.4,44.9,9.6,2.2
E00078257,7,46.9,34.4,11.7
E00078258,34.7,49.6,8.3,7.4
E00078259,45.4,33.6,16.4,4.6
E00078260,17.7,48.5,23.1,10.8
E00078261,21.8,56.5,16.1,5.6
E00078263,11.8,46.7,28.3,13.2
E00078264,41.5,33.3,21.1,4.1
E00078265,31.1,40.2,26.2,2.5
E00078266,34.6,43,16.8,5.6
E00078269,45.4,37.6,14.9,2.1
E00078271,35.8,47.2,13,4.1
E00078272,46.7,34.7,16,2.7
E00078273,37.3,46.5,14.1,2.1
E00078274,40.3,44.2,13.6,1.9
E00078275,28.3,46.5,20.5,4.7
E00078276,69,28.8,1.3,0.9
E00078277,63.2,36.8,0,0
E00078278,59.5,27.9,10.8,1.8
E00078279,19.4,56.8,20.9,2.9
E00078280,31.4,51.1,17.5,0
E00078281,27.7,50.8,16.2,5.4
E00078282,38.6,42.1,17.9,1.4
E00078283,41.4,33.8,20,4.8
E00078284,38.1,40.6,18.1,3.1
E00078285,24,51.2,17.8,7
E00078286,33.9,50.3,12.4,3.4
E00078287,33.5,45.3,18.4,2.8
E00078288,5.9,25.7,45.5,22.8
E00078346,34.9,52.4,12.7,0
E00078347,14.1,52.6,28.1,5.2
E00078348,33.8,50.7,12,3.5
E00078349,13.3,48.4,28.9,9.4
E00078351,30.7,46.5,19.7,3.1
E00078352,25.2,47.9,21.8,5
E00078353,27.8,49.1,22.2,0.9
E00078354,38.4,42.4,18.1,1.1
E00078355,26.4,40,25.5,8.2
E00078356,53.9,32.8,13.3,0
E00078358,18.6,45.4,26.8,9.3
E00078359,42.7,40.1,14,3.2
E00078360,37.9,46.8,12.1,3.2
E00078361,41.9,40.3,16.1,1.6
E00078362,44.5,47,7.3,1.2
E00078363,36.2,43,16.8,4
E00078364,38.7,43.1,17.5,0.7
E00078365,45.5,38.2,14.6,1.7
E00078366,25.8,52.9,16.1,5.2
E00078367,50.6,40.7,6.8,1.9
E00078368,25,49.2,20.8,5
E00078369,32,44,20,4
E00078370,32.9,50.3,14.7,2.1
E00078371,24.1,52.6,18.8,4.5
E00078372,22.8,50.3,21.5,5.4
E00078373,24.8,46.6,24.1,4.5
E00078374,46.3,40.7,11.2,1.9
E00078375,18.6,56.6,23.3,1.6
E00078376,11.6,46.5,31,10.9
E00078377,17.8,52.1,24,6.2
E00078378,13.7,51.3,29.9,5.1
E00078379,24.5,44.1,24.5,7
E00078380,14,46.3,33.1,6.6
E00078381,9.3,52.3,29.9,8.4
E00078382,5.6,34.4,40,20
E00078383,8.9,49.6,29.6,11.9
E00078384,4.2,40.3,42,13.4
E00078385,8.1,37,40,14.8
E00078386,4.7,36.1,44.5,14.7
E00078387,15.2,54.5,26.2,4.1
E00078388,8.9,40.7,38.5,11.9
E00078389,2.3,28.9,46.1,22.7
E00078390,11.6,51.2,31,6.2
E00078391,6.6,44.4,39.1,9.9
E00078392,6,43.6,38.3,12
E00078393,33.6,46.3,16.4,3.7
E00078394,32.7,45.1,19.5,2.7
E00078395,20.9,45.3,27.3,6.5
E00078396,12.3,51.5,30.8,5.4
E00078397,5.2,36.1,44.3,14.4
E00078398,4.9,39.3,44.3,11.5
E00078399,12.5,52.5,25,10
E00078400,12.9,44.8,31,11.2
E00078401,39.5,37.7,19.3,3.5
E00078402,3.1,38.5,43.1,15.4
E00078403,5.5,52.8,31.5,10.2
E00078404,59.5,36.4,4.1,0
E00078405,18.6,49.6,30.1,1.8
E00078406,9.5,41.4,37.1,12.1
E00078407,21.4,53.2,21.4,4
E00078408,12,39.8,37.6,10.5
E00078409,6.7,39.5,41.2,12.6
E00078410,11.3,50,29,9.7
E00078411,32.4,49,14.7,3.9
E00078412,7.7,33.8,38.7,19.7
E00078413,16.8,45.3,32.1,5.8
