areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00078231,23.7,57.6,18.6
E00078232,20,68,12
E00078235,14.2,65.1,20.8
E00078236,19.2,61.6,19.2
E00078237,11.8,71.1,17.1
E00078238,23.1,56.9,20
E00078239,17.1,58.1,24.8
E00078243,16.7,59.6,23.7
E00078244,8.9,81.2,9.9
E00078245,8.6,75.7,15.8
E00078247,17.1,73.3,9.5
E00078248,6.1,71.7,22.2
E00078249,10.3,73.5,16.2
E00078256,14.6,60.2,25.2
E00078257,26.6,61.7,11.7
E00078258,23.8,43.8,32.5
E00078259,17,33.3,49.7
E00078260,19.1,59.6,21.3
E00078261,34,50,16
E00078263,13.2,60.5,26.3
E00078264,25.7,38.2,36
E00078265,21.6,42.2,36.2
E00078266,27.5,21.3,51.3
E00078269,26.1,39.5,34.5
E00078271,25.7,28.4,45.9
E00078272,26.8,26.8,46.3
E00078273,20,37.6,42.4
E00078274,15.5,49.6,34.9
E00078275,20,40.8,39.2
E00078276,15.8,53.4,30.8
E00078277,6.2,70.4,23.5
E00078278,21.8,47.1,31
E00078279,17.3,53.1,29.6
E00078280,33.6,35.5,30.8
E00078281,14.7,57.4,27.9
E00078282,22.7,49.5,27.8
E00078283,1,68.6,30.5
E00078284,13.6,50,36.4
E00078285,23.8,52.5,23.8
E00078286,26.1,44.1,29.7
E00078287,19.8,57,23.3
E00078288,25,58.3,16.7
E00078346,22.9,55.4,21.7
E00078347,22.7,60.6,16.7
E00078348,10.5,52.3,37.2
E00078349,18.9,66.2,14.9
E00078351,17.2,45.5,37.4
E00078352,14.1,43.5,42.4
E00078353,20.2,53.2,26.6
E00078354,12.7,47.6,39.7
E00078355,18.1,55.3,26.6
E00078356,23.3,46.6,30.1
E00078358,19.5,49.4,31.2
E00078359,20.4,42.7,36.9
E00078360,17.1,48.1,34.9
E00078361,31.2,29.9,39
E00078362,25,38,37
E00078363,26.6,41.5,31.9
E00078364,22.4,44.8,32.8
E00078365,27.1,54.2,18.6
E00078366,23.2,50,26.8
E00078367,21.8,47.4,30.8
E00078368,17.6,58.8,23.5
E00078369,28.8,57.7,13.5
E00078370,23.9,61.2,14.9
E00078371,12.9,66.1,21
E00078372,18.8,62.3,18.8
E00078373,22,63.4,14.6
E00078374,8.6,69.1,22.2
E00078375,17.6,63.5,18.9
E00078376,17.5,69.8,12.7
E00078377,21.7,65.2,13
E00078378,11.5,37.7,50.8
E00078379,16.7,45.1,38.2
E00078380,9.9,69,21.1
E00078381,15.2,65.2,19.7
E00078382,12.2,66.3,21.4
E00078383,11.5,63.2,25.3
E00078384,11.2,63.3,25.5
E00078385,9.7,74.2,16.1
E00078386,11.9,73.7,14.4
E00078387,25.3,48,26.7
E00078388,27,54.1,18.9
E00078389,24.4,58.5,17.1
E00078390,18.3,57.7,23.9
E00078391,11.4,57,31.6
E00078392,16.7,50,33.3
E00078393,8,64.6,27.4
E00078394,10.1,61.5,28.4
E00078395,14.3,65.2,20.5
E00078396,7.5,80,12.5
E00078397,15.8,64.5,19.7
E00078398,16,50.6,33.3
E00078399,14.9,55.3,29.8
E00078400,22.2,50,27.8
E00078401,12,64.8,23.1
E00078402,10.7,71.8,17.6
E00078403,12.9,74.2,12.9
E00078404,2.6,77.8,19.7
E00078405,16.7,58.3,25
E00078406,13.5,65.2,21.3
E00078407,12.9,54,33.1
E00078408,16.9,64.8,18.3
E00078409,12.3,65.4,22.2
E00078410,10.7,64,25.3
E00078411,9.1,50,40.9
E00078412,15.8,71.6,12.6
E00078413,22.5,59.2,18.3
E00078414,10.2,71.2,18.6
E00078415,15.6,45.1,39.3
E00078416,17,55.3,27.7
E00078417,10.7,59.8,29.5
E00078418,12.9,67.7,19.4
E00078419,10.9,61.4,27.7
E00078420,9.1,63.6,27.3
E00078421,15.9,52.3,31.8
E00078422,13.4,49.5,37.1
E00078423,27.4,28.3,44.2
E00078424,13.5,54.8,31.7
E00078425,9.4,59.8,30.7
E00078426,12.3,59.8,27.9
E00078427,7.2,57.7,35.1
E00078428,10.3,64.7,25
E00078429,9.6,59.2,31.2
E00078430,11.4,61.4,27.3
E00078431,12.9,46.5,40.6
E00078432,11.1,53.7,35.2
E00078433,13.6,55.5,30.9
E00078434,15,49,36
E00078435,17,46.4,36.6
E00078436,9.2,54.6,36.2
E00078437,23.2,53.6,23.2
E00078438,5.7,69.9,24.4
E00078439,12.8,51.2,36
E00078440,17.3,48,34.7
E00078441,20.9,51.2,27.9
E00078442,18.3,39.9,41.8
E00078443,20.7,55.2,24.1
E00078444,11.6,53.5,34.9
E00078445,20.7,44.8,34.5
E00078446,12.3,68.4,19.3
E00078447,6,76.2,17.9
E00078448,6.5,73.4,20.2
E00078449,17.9,51.2,31
E00078450,15.5,63.8,20.7
E00078451,16.3,64.1,19.6
E00078452,7.5,79.7,12.8
E00078453,10,75,15
E00078454,17.9,71.8,10.3
E00078455,8.5,79.8,11.6
E00078456,9.7,66.4,23.9
E00078457,3.8,62.9,33.3
E00078458,2.7,81.8,15.5
E00078459,4.5,81.3,14.3
E00078460,9.6,77.4,13
E00078461,10.5,80,9.5
E00078462,12.7,73.2,14.1
E00078463,15.7,60,24.3
E00078464,16.4,53.4,30.1
E00078465,5.7,81.1,13.2
E00078466,20.8,54.5,24.8
E00078467,18.4,55.1,26.5
E00078468,13.2,63.2,23.7
E00078469,13.3,75,11.7
E00078470,32,56,12
E00078471,15.5,63.9,20.6
E00078472,19.1,64.9,16
E00078473,11.1,57.1,31.7
E00078474,23.1,63.1,13.8
E00078475,13.8,68.8,17.4
E00078476,5.9,73.3,20.8
E00078477,3.4,83.7,12.9
E00078478,8.3,74.2,17.4
E00078508,9,50.3,40.7
E00078509,7,68.4,24.6
E00078510,25,64.6,10.4
E00078511,10.3,72.4,17.2
E00078512,14.7,55.2,30.2
E00078513,9.8,60.8,29.4
E00078514,11,56.2,32.9
E00078515,5.4,75.5,19
E00078516,15.3,59.3,25.4
E00078517,8.1,65.3,26.6
E00078518,19.5,56.6,23.9
E00078519,13.6,62.7,23.7
E00078520,3.3,62.6,34.1
E00078522,5.1,70.3,24.6
E00078524,19,63.8,17.2
E00078525,7,63.2,29.8
E00078526,11.9,61.4,26.7
E00078527,15.9,59.6,24.5
E00078528,11.8,73.6,14.5
E00078529,14.8,49.2,36.1
E00078530,7.9,64.9,27.2
E00078531,10.4,55.2,34.3
E00078532,12.5,58,29.5
E00078533,15.1,60.4,24.5
E00078534,23.2,69.6,7.1
E00078535,14.8,67.2,18
E00078536,17,79.2,3.8
E00078537,19,61,20
E00078538,10.8,68.9,20.3
E00078539,9.2,84.6,6.2
E00078541,14.9,67.5,17.5
E00078542,9.4,79.7,10.9
E00078545,6.2,82.3,11.5
E00078546,7.3,79.8,12.8
E00078547,5.1,60.6,34.3
E00078550,12.5,76,11.5
E00078551,12.6,74.7,12.6
E00078552,9.6,78.1,12.3
E00078553,8.8,80.8,10.4
E00078555,11,84.2,4.8
E00078557,7.6,65.9,26.5
E00078558,22.6,55.6,21.8
E00078559,13.2,72.8,14
E00078560,14.1,69.6,16.3
E00078561,20.6,66.2,13.2
E00078562,31.1,44.6,24.3
E00078563,8.8,84.4,6.8
E00078564,9.7,66.9,23.4
E00078565,5.7,74.3,20
E00078567,8,81.6,10.4
E00078568,5.8,72.5,21.7
E00078569,13.2,67.1,19.7
E00078601,10.1,63.3,26.6
E00078602,10.7,63.6,25.6
E00078603,16.7,53.5,29.8
E00078604,19.7,58.3,22
E00078605,10.1,54.5,35.4
E00078606,10.2,63,26.8
E00078607,15.6,59,25.4
E00078608,6.8,73.5,19.7
E00078609,8.9,80,11.1
E00078610,13.5,57.7,28.8
E00078611,12.8,48.6,38.5
E00078612,12.6,60.1,27.3
E00078613,11.6,62.1,26.3
E00078614,12.1,65.3,22.6
E00078615,15.5,60.9,23.6
E00078616,7.5,66.7,25.8
E00078617,5.7,75.4,18.9
E00078618,7.3,56.4,36.4
E00078619,18.3,60.9,20.9
E00078620,9.2,54.2,36.7
E00078621,11.7,59.6,28.7
E00078653,21.7,55.4,22.8
E00078663,12.2,74.4,13.4
E00078664,11.5,70.5,17.9
E00078665,10.6,77.6,11.8
E00078666,23.5,55.6,21
E00078667,5.6,74.5,19.9
E00078668,6.5,75,18.5
E00078669,17.2,63.4,19.4
E00078670,12.9,53.2,33.9
E00078671,17.7,62,20.3
E00078672,6.1,67.3,26.5
E00078673,13,60.9,26.1
E00078674,6.6,71.9,21.5
E00078675,8.5,74.6,16.9
E00078677,9.6,45.9,44.6
E00078678,5,76.1,18.9
E00078679,6.3,68.5,25.2
E00078680,6.9,79.3,13.8
E00078681,9,76.1,14.9
E00078682,18,66,16
E00078683,5.4,74.8,19.8
E00078684,12.2,73.2,14.6
E00078685,4.2,80.5,15.3
E00078686,8.7,73,18.3
E00078688,3.3,66.9,29.8
E00078690,10.7,69,20.2
E00078691,8.3,70.2,21.5
E00078692,13.7,71,15.3
