areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00078231,4.5,21.1,64.3,10.1
E00078232,5.8,18,68,8.1
E00078235,5.7,16.2,67.9,10.2
E00078236,7,18,64.5,10.5
E00078237,6.7,18.4,64.2,10.6
E00078238,5.7,14.9,68.4,10.9
E00078239,8.9,19.3,62.9,8.9
E00078243,11.7,19.1,59.1,10.2
E00078244,10.2,22.4,57.1,10.2
E00078245,13.2,16.2,56.4,14.2
E00078247,11.1,19.3,58.5,11.1
E00078248,6.5,19.4,52.8,21.3
E00078249,13.5,16.1,61,9.4
E00078256,4.5,18.8,68.8,8
E00078257,8.1,19.8,62.2,9.9
E00078258,7,16.6,72.2,4.3
E00078259,7.2,15.9,72.2,4.7
E00078260,8.9,17.9,63.7,9.5
E00078261,9.4,12.8,66.4,11.4
E00078263,7.5,15.7,68.5,8.3
E00078264,7.2,14.8,73.4,4.6
E00078265,9.4,21,66.7,2.9
E00078266,9.3,17.9,69.4,3.4
E00078269,10.4,13.9,70.4,5.2
E00078271,8.1,15.5,72.2,4.2
E00078272,8.6,15.6,71.6,4.3
E00078273,7.3,17.5,71.6,3.6
E00078274,8.6,15.9,72.7,2.9
E00078275,6.6,19.9,70.6,2.9
E00078276,6.9,14.9,74.8,3.5
E00078277,13.5,23,58.1,5.4
E00078278,20.7,22,53.7,3.7
E00078279,11.2,15,67.5,6.3
E00078280,13.1,18.3,59.2,9.4
E00078281,7.1,13.7,72,7.1
E00078282,7.1,13.3,73,6.6
E00078283,9.4,20.5,61.5,8.5
E00078284,9.9,17.5,65.5,7
E00078285,6.9,17.9,72.3,2.9
E00078286,7.4,15.2,72.5,4.9
E00078287,8.1,17.6,65.6,8.6
E00078288,12,18.4,58.2,11.4
E00078346,5.9,12.3,75.9,5.9
E00078347,5.8,16.2,71.7,6.3
E00078348,10.1,12.1,69.1,8.7
E00078349,6.7,15.2,71.5,6.7
E00078351,7.8,13.4,72.7,6.1
E00078352,5.9,20.1,68.9,5
E00078353,9,19.8,67.8,3.4
E00078354,6.8,17.1,72.5,3.6
E00078355,8.8,21.2,61.8,8.2
E00078356,6.5,16,72.5,5
