areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00078231,87.6,12.4
E00078232,91.5,8.5
E00078235,81.6,18.4
E00078236,83.6,16.4
E00078237,90.1,9.9
E00078238,85.2,14.8
E00078239,81.2,18.8
E00078243,88.1,11.9
E00078244,95.7,4.3
E00078245,91,9
E00078247,94,6
E00078248,95.9,4.1
E00078249,92.6,7.4
E00078256,59.5,40.5
E00078257,81.2,18.8
E00078258,36.8,63.2
E00078259,28.8,71.2
E00078260,74.5,25.5
E00078261,65.9,34.1
E00078263,60.7,39.3
E00078264,22.6,77.4
E00078265,25,75
E00078266,18.9,81.1
E00078269,32,68
E00078271,23.1,76.9
E00078272,17.7,82.3
E00078273,21.7,78.3
E00078274,29.8,70.2
E00078275,29.3,70.7
E00078276,48.3,51.7
E00078277,78.5,21.5
E00078278,70.2,29.8
E00078279,65.3,34.7
E00078280,44.6,55.4
E00078281,64.8,35.2
E00078282,44,56
E00078283,76.1,23.9
E00078284,57.5,42.5
E00078285,59.7,40.3
E00078286,52,48
E00078287,65.2,34.8
E00078288,83,17
E00078346,69.3,30.7
E00078347,79.9,20.1
E00078348,82.8,17.2
E00078349,87.8,12.2
E00078351,31.8,68.2
E00078352,42,58
E00078353,47.7,52.3
E00078354,36.8,63.2
E00078355,57.3,42.7
E00078356,30.9,69.1
E00078358,61.3,38.7
E00078359,42.6,57.4
E00078360,57.4,42.6
E00078361,34.3,65.7
E00078362,30.7,69.3
E00078363,39.6,60.4
E00078364,52.5,47.5
E00078365,65.4,34.6
E00078366,62.1,37.9
E00078367,44.5,55.5
E00078368,73.5,26.5
E00078369,65.9,34.1
E00078370,73.7,26.3
E00078371,76.6,23.4
E00078372,81,19
E00078373,80.4,19.6
E00078374,76.1,23.9
E00078375,80.1,19.9
E00078376,77.9,22.1
E00078377,79.2,20.8
E00078378,86.7,13.3
E00078379,73.1,26.9
E00078380,88.9,11.1
E00078381,80.7,19.3
E00078382,81.4,18.6
E00078383,82.9,17.1
E00078384,84.7,15.3
E00078385,78.5,21.5
E00078386,88.2,11.8
E00078387,76,24
E00078388,82.8,17.2
E00078389,90.6,9.4
E00078390,71.8,28.2
E00078391,83.2,16.8
