areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00064352,50.8,19.2,14.6,15.4
E00064361,57.1,16.6,8,18.3
E00064364,54.5,21.6,17,6.8
E00064390,58,6,12,24
E00064392,58.4,13.6,10.4,17.5
E00064394,54.7,10.6,21.2,13.5
E00064449,67.7,5.4,6.9,20
E00064450,70.3,7.8,10.2,11.7
E00064451,64.9,16.2,6.5,12.3
E00064452,73.3,13,0,13.7
E00064453,68.1,11.1,4.2,16.7
E00064454,68.3,13.5,7.9,10.3
E00064455,66,12.5,4.9,16.7
E00064456,60.7,9.8,13.1,16.4
E00064457,77,6.5,2.9,13.7
E00064458,52.2,26.1,8.7,13
E00064459,65,10.2,8.9,15.9
E00064460,74.1,7.7,6.3,11.9
E00064462,70.1,6,11.9,11.9
E00064463,83,2.1,3.2,11.7
E00064464,78.5,7.5,2.2,11.8
E00064465,71.7,8.7,6.3,13.4
E00064466,74.8,5.3,3.3,16.6
E00064467,75.3,10.1,2.2,12.4
E00064468,70.4,10.4,6.4,12.8
E00064469,65.7,14.8,6.5,13
E00064470,67.9,8.6,6.2,17.3
E00064471,63.6,16.4,5.5,14.5
E00064472,69.7,5.7,7.4,17.2
E00064473,74.6,3.8,5.4,16.2
E00064474,68.7,3.6,8.4,19.3
E00064475,63.7,12.1,3.2,21
E00064476,67.3,12.9,5,14.9
E00064477,57,8.4,6.5,28
E00064478,71.6,9.1,6.8,12.5
E00064479,68.5,7.2,7.2,17.1
E00064480,75,13.1,7.1,4.8
E00064481,67.4,8.4,4.2,20
E00064482,64.8,16.4,8.2,10.7
E00064483,64.5,9.3,8.4,17.8
E00064484,76.1,8.5,1.4,14.1
E00064485,79.5,4.8,2.4,13.3
E00064486,67.4,8.7,8,15.9
E00064487,69.1,2.9,10.3,17.6
E00064488,76.2,7.6,5.7,10.5
E00064489,71.4,7.1,7.1,14.3
E00064490,66.1,12.5,3.6,17.9
E00064491,77.8,6,1.7,14.5
E00064492,74.8,3.4,5.9,16
E00064493,66.7,14.4,5.6,13.3
E00064496,66,10.4,7.5,16
E00064497,74.1,8.9,4.5,12.5
E00064498,71.1,6.7,7.8,14.4
E00064499,69.8,7.3,9.4,13.5
E00064500,81.8,6.8,9.1,2.3
E00064501,65.1,9.3,11.6,14
E00064502,77.2,6.5,4.9,11.4
E00064503,71.3,5.7,13.8,9.2
E00064504,68.8,9.8,7.1,14.3
E00064505,73.3,6.9,9.9,9.9
E00064506,73.8,11.2,9.3,5.6
E00064507,65.3,11.2,8.2,15.3
E00064577,73.5,8.2,4.1,14.3
E00064581,55.7,16.5,12.2,15.7
E00064582,54.6,16.9,18.5,10
E00064583,71.6,14.7,7.8,5.9
E00064584,58.5,10,14.6,16.9
E00064585,66.7,14.6,8.9,9.8
E00064586,65.4,14.8,9.9,9.9
E00064587,61.6,6.6,15.2,16.6
E00064588,64.5,11.8,9.1,14.5
E00064589,61.8,13.7,9.8,14.7
E00064590,50.7,22.4,6,20.9
E00064591,58.1,10.8,9.7,21.5
E00064592,69.5,8.4,11.6,10.5
E00064593,65.3,10.7,12.4,11.6
E00064594,76.4,5.7,7.5,10.4
E00064595,68.5,13,2.2,16.3
E00064596,56.1,18.7,8.1,17.1
E00064597,65.7,13.1,5.1,16.1
E00064598,67.9,17,9.4,5.7
E00064599,63.1,16.9,10.8,9.2
