areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00064352,50.8,49.2
E00064361,47.9,52.1
E00064364,62.3,37.7
E00064390,94,6
E00064392,94,6
E00064394,91.3,8.8
E00064449,98.3,1.7
E00064450,97.4,2.6
E00064451,92.1,7.9
E00064452,94.7,5.3
E00064453,96.4,3.6
E00064454,93.2,6.8
E00064455,96.1,3.9
E00064456,95.9,4.1
E00064457,89,11
E00064458,94.5,5.5
E00064459,91.2,8.8
E00064460,93,7
E00064462,95.8,4.2
E00064463,92.4,7.6
E00064464,92.3,7.7
E00064465,95.5,4.5
E00064466,94.7,5.3
E00064467,99.6,0.4
E00064468,95.7,4.3
E00064469,97.6,2.4
E00064470,94.6,5.4
E00064471,94.6,5.4
E00064472,93,7
E00064473,91.8,8.2
E00064474,96.5,3.5
E00064475,97.1,2.9
E00064476,97.7,2.3
E00064477,97,3
E00064478,97.9,2.1
E00064479,93.2,6.8
E00064480,96.6,3.4
E00064481,91.1,8.9
E00064482,96.7,3.3
E00064483,96.4,3.6
E00064484,90.9,9.1
E00064485,96.4,3.6
E00064486,96.9,3.1
E00064487,97.8,2.2
E00064488,94.3,5.7
E00064489,96.2,3.8
E00064490,92.9,7.1
E00064491,97.6,2.4
E00064492,95.3,4.7
E00064493,97.7,2.3
E00064496,96,4
E00064497,99,1
E00064498,97.7,2.3
E00064499,99.7,0.3
E00064500,96.3,3.7
E00064501,95,5
E00064502,95.4,4.6
E00064503,96.7,3.3
E00064504,96.1,3.9
E00064505,96.8,3.2
E00064506,95.5,4.5
E00064507,96,4
E00064577,89,11
E00064581,89.9,10.1
E00064582,97.6,2.4
E00064583,83.3,16.7
E00064584,86.1,13.9
E00064585,89.3,10.7
E00064586,78.3,21.7
E00064587,86.8,13.2
E00064588,87.9,12.1
E00064589,82.3,17.7
E00064590,71.9,28.1
E00064591,91.3,8.7
E00064592,87.9,12.1
E00064593,81.1,18.9
E00064594,86.4,13.6
E00064595,82.4,17.6
E00064596,90.7,9.3
E00064597,81.2,18.8
E00064598,88,12
E00064599,91.5,8.5
E00064600,82.6,17.4
E00064601,88,12
E00064602,80.8,19.2
E00064603,82.9,17.1
E00064604,94.7,5.3
E00064606,80.8,19.2
E00064607,94.4,5.6
E00064616,95.7,4.3
E00064617,97.7,2.3
E00064618,98,2
E00064619,96.6,3.4
E00064620,97,3
E00064621,98.4,1.6
E00064622,99.3,0.7
E00064623,93.4,6.6
E00064624,90.9,9.1
E00064625,93.2,6.8
E00064626,95.1,4.9
E00064627,97.7,2.3
E00064628,99.4,0.6
E00064629,99.3,0.7
E00064630,98.1,1.9
E00064631,94.9,5.1
E00064632,99.6,0.4
E00064633,92.9,7.1
E00064634,98.3,1.7
E00064635,96.2,3.8
E00064636,97.5,2.5
E00064637,99.7,0.3
E00064638,99.3,0.7
E00064639,97.4,2.6
E00064640,91.6,8.4
E00064641,98.3,1.7
E00064642,99.4,0.6
E00064643,96.3,3.7
E00064644,89,11
E00064645,89.8,10.2
E00064646,97.8,2.2
E00064647,99.3,0.7
E00064648,94.2,5.8
E00064649,97.7,2.3
E00064650,96.4,3.6
E00064651,96.8,3.2
E00064652,91.6,8.4
E00064653,83.5,16.5
E00064654,92.9,7.1
E00064655,95.8,4.2
E00064656,91.6,8.4
E00064657,92.2,7.8
E00064658,94.9,5.1
E00064659,98.9,1.1
E00064660,83,17
E00064661,98.6,1.4
E00064662,97.4,2.6
E00064663,96.3,3.7
E00064664,96.5,3.5
E00064665,96.4,3.6
E00064666,94.4,5.6
E00064669,95.5,4.5
E00064670,96.4,3.6
E00064671,99.1,0.9
E00064672,97.5,2.5
E00064673,96.9,3.1
E00064674,95.9,4.1
E00064675,91.8,8.2
E00064676,94.6,5.4
E00064677,97.3,2.7
E00064678,99.6,0.4
E00064679,93.2,6.8
E00064680,100,0
E00064681,95.4,4.6
E00064682,95.8,4.2
E00064683,98.3,1.7
E00064684,98.4,1.6
E00064685,97.9,2.1
E00064686,98.2,1.8
E00064687,100,0
E00064688,96.3,3.7
E00064690,96.3,3.7
E00064691,97.1,2.9
E00064695,97.1,2.9
E00064696,97.8,2.2
E00064697,98,2
E00064699,95.9,4.1
E00064700,96.6,3.4
E00064701,98,2
E00064702,99.3,0.7
E00064703,92.6,7.4
E00064704,98.1,1.9
E00064705,93.5,6.5
E00064706,97.2,2.8
E00064707,94.4,5.6
E00064708,98.2,1.8
E00064712,93.8,6.2
E00064713,91.5,8.5
E00064715,93.2,6.8
E00064717,96.2,3.8
E00064718,92.3,7.7
E00064719,96.7,3.3
E00064720,96.8,3.2
E00064721,94.9,5.1
E00064722,95.4,4.6
