areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00064352,5.3,4.7,40.7,49.3
E00064361,3.9,3.9,6.6,85.6
E00064364,13.1,16.4,41,29.5
E00064390,43.1,36.3,2.9,17.6
E00064392,27.1,45.8,0.9,26.2
E00064394,35.8,40.7,3.3,20.3
E00064449,16.5,19.4,54.7,9.4
E00064450,21.2,16.8,48.2,13.9
E00064451,13.2,13.2,59.9,13.8
E00064452,15.2,13.8,60.7,10.3
E00064453,10.7,10.7,72.1,6.4
E00064454,18,15.8,59.7,6.5
E00064455,21,17.2,52.2,9.6
E00064456,7.3,5.7,79.7,7.3
E00064457,8.3,15.8,63.9,12
E00064458,1.1,1.1,96.6,1.1
E00064459,10.8,17.8,44.6,26.8
E00064460,11.9,17.9,51.7,18.5
E00064462,12.8,15.4,43,28.9
E00064463,27.8,16.7,48.1,7.4
E00064464,10.4,17.9,57.5,14.2
E00064465,15.1,20.6,44.4,19.8
E00064466,9.5,23.1,57.1,10.2
E00064467,11.9,17.8,61.4,8.9
E00064468,15.1,17.8,52.1,15.1
E00064469,6.7,9.6,74,9.6
E00064470,13.2,15.4,62.6,8.8
E00064471,12.5,8.3,75,4.2
E00064472,15,13.3,46.7,25
E00064473,19.3,17.5,50,13.2
E00064474,18,9,60.7,12.4
E00064475,19.4,12.7,47,20.9
E00064476,11.9,12.7,56.3,19
E00064477,20,9.3,63.3,7.3
E00064478,10,19,65,6
E00064479,12.2,14.5,65.6,7.6
E00064480,10.7,8.9,70.5,9.8
E00064481,15.9,14,54.2,15.9
E00064482,28.2,16.2,41.5,14.1
E00064483,8.8,7,71.9,12.3
E00064484,12,6.5,64.8,16.7
E00064485,18.5,14.8,52.6,14.1
E00064486,22.1,26.9,38.6,12.4
E00064487,36.8,16.8,41.1,5.3
E00064488,24.8,20.3,43.6,11.3
E00064489,17.1,16.3,57.7,8.9
E00064490,25.6,12.8,47.9,13.7
E00064491,23.5,15.2,55.3,6.1
E00064492,31.5,23.1,35.7,9.8
E00064493,20.5,25.4,40.2,13.9
E00064496,20.5,19.7,41.7,18.2
E00064497,25.2,22.6,35.7,16.5
E00064498,30.9,14.5,43.6,10.9
E00064499,14.4,15.2,65.2,5.3
E00064500,0,0,95.6,4.4
E00064501,18.4,23.3,48.5,9.7
E00064502,27.8,22.9,35.4,13.9
E00064503,15.5,18.1,56.9,9.5
E00064504,10.9,8.6,73.4,7
E00064505,12.4,15.7,55.4,16.5
E00064506,8.7,20,55.7,15.7
E00064507,16.4,12.5,53.9,17.2
