areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00064352,37.8,39,23.2
E00064361,28.1,38.3,33.5
E00064364,49.8,28.4,21.8
E00064390,79.5,5.1,15.4
E00064392,78.6,2.5,18.9
E00064394,80.4,6.8,12.7
E00064449,63.7,0.6,35.7
E00064450,63,1.9,35.2
E00064451,65.9,6.7,27.4
E00064452,67.5,5.1,27.4
E00064453,60.2,3.3,36.5
E00064454,52.2,4.3,43.5
E00064455,54.8,4.3,40.8
E00064456,55.8,2.2,41.9
E00064457,61.5,7.7,30.8
E00064458,47.3,3.6,49.1
E00064459,56.5,8.4,35.1
E00064460,62.4,4.5,33.1
E00064462,64.2,3.2,32.6
E00064463,58.2,7.6,34.3
E00064464,57.4,7,35.7
E00064465,65.2,5,29.8
E00064466,58.4,3.6,38
E00064467,66.7,0.4,32.9
E00064468,65.3,4.6,30.1
E00064469,59.6,3.1,37.3
E00064470,57.6,3.3,39.2
E00064471,52.2,5.5,42.3
E00064472,59.2,4.5,36.3
E00064473,59.7,5.5,34.8
E00064474,69.6,2.6,27.8
E00064475,57.7,2.1,40.2
E00064476,50.9,2.3,46.8
E00064477,60.9,0.7,38.3
E00064478,62.7,1.8,35.6
E00064479,61.7,4.9,33.4
E00064480,57.5,2.7,39.8
E00064481,62,5.8,32.2
E00064482,68.1,1.6,30.3
E00064483,52.1,3.2,44.7
E00064484,60.4,8.2,31.4
E00064485,56.4,1.8,41.8
E00064486,70.9,3.4,25.7
E00064487,55,0.9,44.2
E00064488,63,2.7,34.3
E00064489,60.3,1.7,37.9
E00064490,63.8,4.7,31.5
E00064491,61.2,1.7,37.1
E00064492,73.1,2.4,24.6
E00064493,75.5,1.4,23.2
E00064496,68.4,2.8,28.8
E00064497,66,0.7,33.3
E00064498,68.8,1.2,30
E00064499,71.3,0,28.7
E00064500,52.8,2.8,44.4
E00064501,67.2,5.1,27.7
E00064502,66.7,2.5,30.9
E00064503,64.5,2.5,33.1
E00064504,63.3,3.6,33.1
E00064505,63.5,0.7,35.7
E00064506,60.8,3.8,35.4
E00064507,60.5,1.2,38.3
E00064577,57.4,8.9,33.7
E00064581,71.2,6.7,22.1
E00064582,84.1,1.6,14.3
E00064583,60.4,13.5,26.1
E00064584,66.8,8.8,24.5
E00064585,59.5,11,29.4
E00064586,62.8,12.8,24.5
E00064587,69.1,9.8,21.1
E00064588,66,9.9,24.1
E00064589,59.6,13.6,26.8
E00064590,41.7,21.1,37.3
E00064591,61.4,8.7,29.9
E00064592,62.6,7.6,29.8
E00064593,62.1,13.3,24.6
E00064594,65.8,11.8,22.4
E00064595,60.6,15.2,24.2
E00064596,61.2,8.5,30.2
E00064597,55,11.7,33.3
E00064598,63.5,10.1,26.5
E00064599,62.3,5.5,32.2
E00064600,49.1,17.3,33.6
E00064601,65.1,7.9,27
E00064602,53.9,14,32.1
E00064603,61.4,10.9,27.7
E00064604,59,5.9,35.1
E00064606,47.6,18.8,33.6
E00064607,78.5,4.2,17.3
E00064616,76.4,3.2,20.4
E00064617,84.9,1.3,13.8
E00064618,80.6,0.4,19
E00064619,80.5,1.9,17.6
E00064620,84.5,3.8,11.8
E00064621,81.2,0,18.8
E00064622,77.6,1.1,21.3
E00064623,78.5,7,14.5
E00064624,70.6,5.6,23.8
E00064625,79.4,3,17.6
E00064626,80.3,2.5,17.2
E00064627,90.3,1,8.7
E00064628,85.8,0.3,13.8
E00064629,89.7,0,10.3
E00064630,86.4,0,13.6
E00064631,75.5,3.1,21.4
E00064632,92.4,0,7.6
E00064633,76.4,6.8,16.9
E00064634,89.8,0.6,9.6
E00064635,89.7,2.1,8.2
E00064636,86.3,0.4,13.4
E00064637,91.6,0,8.4
E00064638,86.1,0,13.9
E00064639,85.4,0.5,14.1
E00064640,77.8,8.4,13.8
E00064641,83.1,0.3,16.6
E00064642,87.3,0.6,12.1
E00064643,87.5,1.8,10.7
E00064644,68.7,5.8,25.6
E00064645,60.8,8.4,30.8
E00064646,85.2,1.6,13.2
E00064647,86.5,0.7,12.8
E00064648,86.3,2,11.6
E00064649,77.7,0.4,22
E00064650,84.5,2.3,13.2
E00064651,82.4,1.6,16
E00064652,70.6,5.2,24.2
E00064653,64.2,13.8,21.9
E00064654,80.7,3.3,16.1
E00064655,80.5,1.6,17.9
E00064656,76.8,3.1,20.1
E00064657,77.9,7.4,14.7
E00064658,75.4,2.7,21.9
E00064659,90.9,0.3,8.9
E00064660,62.5,15.8,21.8
E00064661,91,0.4,8.6
E00064662,91.5,0,8.5
E00064663,84.9,3,12
E00064664,90.4,3.2,6.4
E00064665,85.3,4.2,10.5
E00064666,75.1,2.5,22.5
E00064669,68.9,0,31.1
E00064670,86.7,2.1,11.2
E00064671,83.6,0.3,16.1
E00064672,56.2,0,43.8
E00064673,91.1,0.9,8
E00064674,89.9,2.8,7.3
E00064675,73.8,6.1,20.1
E00064676,72,4,24
E00064677,88.8,0.5,10.7
E00064678,83,0,17
E00064679,81,4.6,14.3
E00064680,72,0.5,27.5
E00064681,82.5,5.2,12.2
E00064682,69.2,2.5,28.3
E00064683,86.7,1.7,11.5
E00064684,78.5,0.4,21.1
E00064685,68.9,0.4,30.7
E00064686,84.6,0.9,14.5
E00064687,81.2,0,18.8
E00064688,64.2,0.9,34.9
E00064690,78.2,0.2,21.5
E00064691,74.4,1.8,23.8
E00064695,75.7,2.5,21.8
E00064696,67.4,2.2,30.4
E00064697,78.3,0,21.7
E00064699,69.4,3.7,26.9
E00064700,73.7,1.9,24.4
E00064701,85,1.3,13.6
E00064702,76.1,0,23.9
E00064703,61.1,7.4,31.5
E00064704,75.8,1.9,22.3
E00064705,69.8,1.9,28.3
E00064706,71.5,1.7,26.7
E00064707,72.7,3.6,23.7
E00064708,89.1,0.7,10.2
E00064712,85.3,4.5,10.3
E00064713,86.4,4.1,9.5
E00064715,84.4,5,10.7
E00064717,79.2,2,18.8
E00064718,77.9,2.2,19.9
E00064719,83.9,2.6,13.6
E00064720,82.2,1.3,16.6
E00064721,88,4.3,7.6
E00064722,90.3,2.3,7.4
E00064723,82,1.6,16.3
E00064724,83.7,6.1,10.3
E00064726,80.2,2.8,17
E00064727,58,4.2,37.9
E00064728,89.8,0,10.2
E00064729,86.5,1,12.5
E00064730,63.6,5.5,30.9
E00064731,86.3,0.6,13.1
E00064732,56.7,9,34.3
E00064733,57.3,11.7,31
E00064734,66.5,4.8,28.7
E00064735,68.3,7.4,24.3
E00064736,60.8,10.2,29
E00064737,82.7,0,17.3
E00064738,82.7,0.4,16.9
E00064739,57.5,2.5,39.9
E00064740,70.7,3.2,26.2
E00064741,68.7,0,31.3
E00064742,83.2,0,16.8
E00064743,67.3,4.1,28.6
E00064744,73.6,2.5,23.9
E00064745,69.5,1.9,28.7
E00064746,67.4,1.6,31
E00064747,62.6,3.5,33.9
E00064748,57.1,10.1,32.7
E00064749,71.2,9.9,18.9
E00064750,57.8,4.1,38.1
E00064751,58,3.7,38.3
E00064752,71.7,7.1,21.3
E00064753,72.2,2.8,24.9
E00064754,59.7,4.6,35.7
E00064755,64.8,7.6,27.6
E00064756,62.3,10,27.7
E00064757,64.8,4.8,30.3
E00064758,66.5,2.5,31
E00064759,66.4,1,32.5
E00064760,76.5,1.5,22
E00064761,57.2,4.2,38.6
E00064762,59.4,4.2,36.4
E00064763,70,1.8,28.2
E00064764,62.9,5.8,31.3
E00064765,61.8,6.2,32
E00064766,57.8,5.9,36.3
E00064767,60.6,12.6,26.8
E00064768,53.1,5.8,41.1
E00064769,71,4.2,24.8
E00064770,65.8,5.9,28.3
E00064771,59.4,9.2,31.4
E00064772,61.8,11.8,26.4
E00064773,59.9,6.9,33.2
E00064774,54.1,6.9,39
E00064775,68.4,5.1,26.6
E00064776,72.1,8.8,19.1
E00064777,60.4,5.9,33.7
E00064778,62.4,9.8,27.9
E00064779,53.1,13.4,33.5
E00064780,65.5,8.4,26.1
E00064781,65.8,3.9,30.3
E00064783,67.4,2.5,30
E00064784,73.8,2.1,24.1
E00064785,64,7.4,28.5
E00064786,68.2,4.5,27.3
E00064787,64.4,4,31.5
E00064788,74.3,3.9,21.8
E00064789,65.5,4.6,29.9
E00064790,57.7,6.3,36
E00064791,60.1,0.4,39.5
E00064792,51.7,11.3,37.1
E00064793,57.4,10.4,32.2
E00064794,57.9,8.2,33.9
E00064795,62.3,8.8,28.9
E00064796,52.3,15.2,32.5
E00064797,63.5,2.5,34.1
E00064798,66.3,0,33.7
E00064799,46.5,2.1,51.4
E00064800,64.3,4.9,30.8
E00064801,57.5,3.7,38.8
E00064802,69.3,6.9,23.7
E00064803,57.5,15.9,26.6
E00064804,61.9,4.1,34
E00064805,62.5,1.2,36.4
E00064806,57.7,6.8,35.4
E00064807,61.1,6,32.9
E00064808,53.7,8.6,37.7
E00064809,61.5,8.7,29.8
E00064810,53.1,26.5,20.4
E00064814,66.4,11.2,22.4
E00064828,61.4,16,22.5
E00064829,55.2,23.3,21.6
E00064830,51.1,39.7,9.2
E00064832,53.4,25.4,21.2
E00064833,44.3,37.1,18.6
E00064834,65.5,6.4,28.1
E00064835,48.3,21.6,30.2
E00064836,57.9,19.8,22.3
E00064837,55.6,20.8,23.6
E00064841,61.4,13,25.6
E00064844,50.5,18.8,30.7
E00064846,46.9,28.2,24.9
E00064850,59.5,19.7,20.7
E00064900,38.3,29,32.8
E00064901,30.5,54.6,15
E00064902,31.8,52.3,16
E00064907,38.7,37.4,23.9
E00064912,38.1,39.2,22.7
E00064918,32.7,44.7,22.5
E00064920,47.3,32.5,20.2
E00064921,43.3,34.9,21.8
E00064926,61.1,29.6,9.3
E00064927,52.5,26.5,21
E00064929,41,45.8,13.2
E00064931,44.9,35.6,19.5
E00065044,67.5,3.8,28.7
E00065048,54,14.3,31.7
E00065049,69.6,7.6,22.8
E00065050,53.2,12.9,33.9
E00065056,66.8,3.9,29.3
E00065057,79.6,3.6,16.8
E00065058,69.5,4.8,25.7
E00065059,76.7,4.7,18.6
E00065060,59.4,8.4,32.3
E00065061,50.9,15.1,34
E00065062,70.4,1.5,28.1
E00065063,50.7,8.5,40.8
E00065064,56.3,5.5,38.3
E00065065,79.9,0.7,19.4
E00065066,53.9,9.2,36.9
E00065069,71.9,6.2,21.9
E00065070,62.4,11.6,26
E00065071,57,20.1,22.9
E00065072,64.5,5.3,30.3
E00065073,69.7,6,24.3
E00065074,62.9,9.8,27.2
E00065075,46.9,6.7,46.5
E00065076,82,1.6,16.4
E00065077,83,2.9,14.1
E00065078,85.5,1.9,12.6
E00065079,82.6,3.5,13.9
E00065080,78.9,7.5,13.6
E00065081,83.6,0.8,15.6
E00065082,80.7,0.3,18.9
E00065083,78.9,2,19.1
E00065084,81.2,2.2,16.6
E00065085,65,4.8,30.2
E00065086,75.9,2.6,21.5
E00065087,69.6,1.3,29.1
E00065088,56.2,6.2,37.6
E00065089,79.4,2.3,18.3
E00065090,56.3,14,29.7
E00065091,68.3,8.3,23.4
E00065092,78.7,8.1,13.2
E00065093,69.4,9.4,21.2
E00065094,57.3,13.9,28.8
E00065095,57.6,14.2,28.2
E00065096,46.1,29.2,24.7
E00065097,43.5,21.1,35.4
E00065098,82.6,1.6,15.8
E00065100,55.2,2.9,41.9
E00065101,68.4,4.5,27.1
E00065102,88.3,2.3,9.4
E00065103,93.9,1.2,4.9
E00065104,88.4,0.3,11.4
E00065105,88.7,2.2,9.1
E00065106,88,1.2,10.8
E00065107,86.2,1.6,12.3
E00065108,85.4,5.2,9.4
E00065109,75.2,1.1,23.7
E00065110,85,0.8,14.2
E00065111,81.8,3.6,14.5
E00065112,79,10.3,10.7
E00065113,90.9,0.3,8.8
E00065114,52.8,3.1,44.1
E00065115,78.3,0.7,21
E00065116,59.7,3.7,36.6
E00065118,78.8,1.9,19.3
E00065119,58.3,9.3,32.4
E00065120,65.8,4.4,29.7
E00065121,56.2,1.9,41.9
E00065123,65.8,4.5,29.6
E00065124,68,2,30
E00065125,56.9,3.1,40.1
E00065126,50.4,9.8,39.8
E00065127,86.4,2,11.6
E00065128,72.3,2.7,25
E00065129,71.8,1,27.2
E00065130,85.7,5.4,8.9
E00065131,83.7,0.9,15.4
E00065132,84.9,0.6,14.5
E00065133,75.5,4.3,20.2
E00065134,84.6,0.7,14.6
E00065135,76.5,2.7,20.7
E00065136,85.3,1.4,13.4
E00065137,87.1,0.3,12.6
E00065183,84.1,0.2,15.7
E00065184,82.9,1.1,16
E00065185,82.9,0,17.1
E00065186,83.9,0.3,15.8
E00065187,84.8,0.7,14.5
E00065188,86.5,0.7,12.8
E00065189,87.8,1.3,10.9
E00065504,71.5,0,28.5
E00065505,82.7,0.4,16.9
E00065506,87.8,1.2,11
E00065507,85.1,2.1,12.8
E00065508,84.5,0.3,15.2
E00065720,78.9,1.1,19.9
E00065721,76.8,0,23.2
E00065722,62.9,1,36.1
E00065723,75.9,1.4,22.7
E00065724,87.9,0.4,11.7
E00065725,83,0.5,16.5
E00065726,83.8,0.4,15.7
E00065727,93.2,0,6.8
E00065728,87.8,0,12.2
E00065729,88.2,1.4,10.5
E00065730,83.4,0,16.6
E00065731,85.1,0,14.9
E00065732,81.7,0,18.3
E00065739,85.3,0.9,13.8
E00065740,87.1,1,11.9
E00065741,86.2,0.3,13.5
E00065742,80.2,1.4,18.3
E00065743,90.5,0,9.5
E00065744,86.6,0.3,13
E00065745,78.5,1,20.4
E00065746,83.1,1.2,15.7
E00065747,83.3,1.4,15.3
E00065748,84.6,0.7,14.6
E00065749,85.8,1.9,12.3
E00065750,75.7,3.6,20.7
E00065751,84.1,0,15.9
E00065752,83.3,0.6,16.1
E00065753,89.8,0.2,10.1
E00065754,68.4,0,31.6
E00065755,89.4,0.4,10.2
E00065756,79.7,0,20.3
E00065757,87.9,0.3,11.8
E00065758,82.1,0.7,17.1
E00065759,89.4,0.3,10.3
E00065760,90.5,1.1,8.4
E00065761,84.3,0.4,15.3
E00065762,83.3,0,16.7
E00065763,86.7,0.4,12.9
E00065764,86.6,0.8,12.7
E00065765,88.7,0.3,11.1
E00065766,74.4,2.3,23.3
