areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00064352,3.8,13.1,72.3,10.8
E00064361,4,15,75.7,5.2
E00064364,10.5,18.6,64,7
E00064390,9.6,29.8,51.9,8.7
E00064392,4.5,20.8,66.9,7.8
E00064394,9.8,19.5,60.3,10.3
E00064449,9.3,24,60.5,6.2
E00064450,6.3,21.3,66.1,6.3
E00064451,10.5,25.7,53.9,9.9
E00064452,11,28.7,57.9,2.4
E00064453,8.5,26.8,52.1,12.7
E00064454,11.1,23.8,57.9,7.1
E00064455,11,18.6,65.5,4.8
E00064456,11.3,27.4,51.6,9.7
E00064457,7.2,25.9,64.7,2.2
E00064458,5,15,80,0
E00064459,5.7,22,60.4,11.9
E00064460,6.4,28.6,55.7,9.3
E00064462,7.4,26.7,53.3,12.6
E00064463,7.6,33.7,52.2,6.5
E00064464,5.7,30.7,53.4,10.2
E00064465,7.9,27.6,61.4,3.1
E00064466,8.7,30.9,49,11.4
E00064467,5.5,34.1,49.5,11
E00064468,7.1,19.8,69,4
E00064469,6.5,23.1,63,7.4
E00064470,0,23.5,59.3,17.3
E00064471,3.8,30.8,57.7,7.7
E00064472,7.3,31.7,52,8.9
E00064473,7.9,28.6,54.8,8.7
E00064474,8,22.7,61.4,8
E00064475,14.3,23.8,54.8,7.1
E00064476,10.1,19.2,64.6,6.1
E00064477,9.3,27.1,56.1,7.5
E00064478,9,29.2,56.2,5.6
E00064479,9.8,25,55.4,9.8
E00064480,8.5,23.2,64.6,3.7
E00064481,8.4,35.8,46.3,9.5
E00064482,6.6,22.1,63.1,8.2
E00064483,18.3,22.9,58.7,0
E00064484,10.4,28.4,55.2,6
E00064485,8.1,29.1,55.8,7
E00064486,5.1,23.5,65.4,5.9
E00064487,12.1,24.2,56.1,7.6
E00064488,6.7,22.9,64.8,5.7
E00064489,6.3,26.1,63.1,4.5
E00064490,9.6,24.3,57.4,8.7
E00064491,10.3,28.2,56.4,5.1
E00064492,8.2,29.5,55.7,6.6
E00064493,6.6,22,58.2,13.2
E00064496,8.4,23.4,61.7,6.5
E00064497,10.5,34.2,47.4,7.9
E00064498,4.5,22.7,63.6,9.1
E00064499,7.4,29.5,57.9,5.3
E00064500,9.3,7,74.4,9.3
E00064501,11.5,18.4,62.1,8
E00064502,6.6,23,67.2,3.3
E00064503,8,31.8,55.7,4.5
E00064504,11.4,28.1,48.2,12.3
E00064505,7.1,31.3,56.6,5.1
E00064506,4.7,23.6,66,5.7
E00064507,6.2,32,54.6,7.2
E00064577,4.1,34.7,54.1,7.1
E00064581,9.4,15.4,70.9,4.3
E00064582,5.3,22.1,64.9,7.6
E00064583,4,18,69,9
E00064584,4.6,28.5,53.8,13.1
E00064585,8.2,27,59.8,4.9
E00064586,9.5,17.9,67.9,4.8
E00064587,6.7,23.5,59.7,10.1
E00064588,4.3,19.1,66.1,10.4
E00064589,2,21.6,69.6,6.9
E00064590,9.2,18.5,64.6,7.7
E00064591,8.5,19.1,59.6,12.8
E00064592,8.4,25.3,57.9,8.4
E00064593,6.6,17.4,66.1,9.9
E00064594,4.7,21.5,70.1,3.7
E00064595,12.4,21.6,62.9,3.1
E00064596,7.4,25.6,57,9.9
E00064597,11,22.8,58.1,8.1
E00064598,17,20.8,56.6,5.7
E00064599,0,25,71.9,3.1
E00064600,2.4,30.4,55.2,12
E00064601,2.4,26.2,66.7,4.8
E00064602,9.1,21.4,57.8,11.7
E00064603,3.2,26.8,59.2,10.8
E00064604,13.2,9.4,64.2,13.2
E00064606,5.7,26.2,57.4,10.7
E00064607,10.9,23.8,54.5,10.9
E00064616,6.2,14.9,69.6,9.3
E00064617,7.9,14.1,69.5,8.5
E00064618,11.3,14.8,67,7
E00064619,7.1,21.4,60.7,10.7
E00064620,3.1,19.7,68,9.2
E00064621,9.2,13.1,59.2,18.5
E00064622,12.2,17.9,63.4,6.5
E00064623,8.8,20,63.2,8
E00064624,5.6,25.9,64.8,3.7
E00064625,7,22.7,65.1,5.2
E00064626,9.4,21.5,60.2,8.9
E00064627,7.4,18.6,66.7,7.4
E00064628,4.9,25,60.4,9.8
E00064629,9.8,23.3,61.7,5.3
E00064630,8.1,25,60,6.9
E00064631,7.8,18.3,65.2,8.7
E00064632,5.7,26.7,59,8.6
E00064633,7.6,27.3,56.8,8.3
E00064634,11.6,18.6,60.5,9.3
E00064635,4.9,22.7,66.3,6.1
E00064636,7.4,23.8,64.8,4.1
E00064637,7.3,20.7,58,14
E00064638,7.2,27.2,54.4,11.2
E00064639,13,20.2,61.1,5.7
E00064640,7.2,21.6,59.3,11.9
E00064641,2.5,24.2,68.2,5.1
E00064642,7.3,25.8,55.6,11.3
E00064643,10.2,19.8,60.5,9.6
E00064644,6.3,24.7,63.2,5.7
E00064645,7.9,30,57.1,5
E00064646,7.6,22.1,63.4,7
E00064647,7.5,24.8,57.9,9.8
E00064648,4.9,18.8,68.1,8.3
E00064649,6.5,25.9,59,8.6
E00064650,8.2,20.4,62.2,9.2
E00064651,10.7,12.5,68.8,8
E00064652,7.2,20.1,61.9,10.8
E00064653,4,32.5,56.3,7.1
E00064654,6.3,21.1,62.3,10.3
E00064655,8.1,26.4,56.8,8.8
E00064656,10.5,14.7,65.4,9.4
E00064657,3.8,17.7,70.8,7.7
E00064658,12.7,20.6,57.6,9.1
E00064659,5.7,26.3,61.7,6.3
E00064660,7.7,18.9,61.5,11.8
E00064661,6.3,24.6,61.1,7.9
E00064662,8.8,19.2,64,8
E00064663,10.2,22.4,55.8,11.6
E00064664,7.5,22.5,62,8
E00064665,6,20.8,58.3,14.9
E00064666,7.7,23.2,58.5,10.6
E00064669,4.1,35.1,51.4,9.5
E00064670,7.1,21.3,61.7,9.8
E00064671,5.2,21.9,64.5,8.4
E00064672,14.3,9.5,71.4,4.8
E00064673,10.9,14.7,62.5,12
E00064674,5.9,20.9,64.1,9.2
E00064675,6.8,17.8,68.5,6.8
E00064676,7.4,16.5,66.9,9.1
E00064677,7.8,14.6,71.8,5.8
E00064678,6.2,18.6,65.1,10.1
E00064679,10.1,26.1,49.6,14.3
E00064680,8.8,22.5,66.3,2.5
E00064681,4.6,22.3,63.4,9.7
E00064682,15.6,18.8,62.5,3.1
E00064683,7,22.5,63.6,7
E00064684,10.3,28.9,57.7,3.1
E00064685,4.7,22.1,67.4,5.8
E00064686,8.6,20.9,63.6,7
E00064687,7.7,22,61.9,8.3
E00064688,7.1,28.6,64.3,0
E00064690,6.7,28.2,55.2,9.8
E00064691,7.5,25.5,57.5,9.4
E00064695,5.9,21.5,64.4,8.1
E00064696,5.2,26,62.3,6.5
E00064697,5.3,27.6,56.6,10.5
E00064699,6.8,25.4,60.2,7.6
E00064700,5.1,32.9,51.9,10.1
E00064701,8.4,27.5,52.7,11.5
E00064702,7.5,24.8,60.2,7.5
E00064703,7.5,20.4,64.5,7.5
E00064704,6.2,17.5,68,8.2
E00064705,11.4,31.8,50,6.8
E00064706,3.2,23.2,66.3,7.4
E00064707,10.4,27.4,58.5,3.8
E00064708,7.8,22,58.9,11.3
E00064712,6.7,17.6,60,15.8
E00064713,5.3,24.1,58.2,12.4
E00064715,4.1,20.2,64.8,10.9
E00064717,9.7,21.1,57.1,12
E00064718,5.8,24.4,55.8,14
E00064719,6.7,25.7,63.8,3.8
E00064720,9,18.1,62.5,10.4
E00064721,10.1,25.2,55.4,9.4
E00064722,11.6,21.5,62.8,4.1
E00064723,6.6,24.5,59.4,9.4
E00064724,8.7,20.6,68.3,2.4
E00064726,6.1,27.8,57.4,8.7
E00064727,10.3,24.1,58.6,6.9
E00064728,6.4,19.3,67.1,7.1
E00064729,7.8,24.1,58.2,9.9
E00064730,7.9,26.6,56.8,8.6
E00064731,7.1,23.4,58.9,10.6
E00064732,4.8,28.6,57.9,8.7
E00064733,7.5,29,55.1,8.4
E00064734,5.3,21.9,68.4,4.4
E00064735,4.6,25.9,61.1,8.3
E00064736,9.2,21.4,61.1,8.4
E00064737,4.2,26.3,62.7,6.8
E00064738,5.5,17.6,67,9.9
E00064739,8.5,26.1,56.3,9.2
E00064740,8.8,24,60,7.2
E00064741,6.6,27.9,57.4,8.2
E00064742,9.5,27,55.6,7.9
E00064743,9,31.1,54.9,4.9
E00064744,12.2,29.6,51,7.1
E00064745,6.5,26.2,63.6,3.7
E00064746,10.3,29.9,52.1,7.7
E00064747,9,31.5,47.2,12.4
E00064748,16.9,28.6,50.6,3.9
E00064749,5.5,21.4,62.8,10.3
E00064750,2.8,29.6,62,5.6
E00064751,7.7,30.8,50,11.5
E00064752,5.2,37.5,55.2,2.1
E00064753,5.7,21.7,68.9,3.8
E00064754,9.3,25.6,55.8,9.3
E00064755,8.9,20.2,66.1,4.8
E00064756,10.3,10.3,64.1,15.4
