areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00056913,20.2,50.7,3.3,23.8,2
E00056914,17.7,47.6,10.8,21.2,2.6
E00056915,9.5,47.2,10.8,30.7,1.7
E00056916,43.1,33.1,9.2,13.1,1.5
E00056917,18.6,50.2,6.7,21.3,3.2
E00056918,13.3,43.8,7.4,32.4,3.1
E00056919,25.5,29.5,15,25,5
E00056920,17.5,48.6,10.6,21.6,1.7
E00056921,15,46.4,8.8,26.6,3.1
E00056922,18.7,44.3,8.7,24.3,3.9
E00056923,24.6,36.5,10.3,26.6,2
E00056924,23.2,42.7,9.7,21.7,2.6
E00056925,19.5,53.1,6.6,19,1.8
E00056926,37.3,36.3,6.2,18.1,2.1
E00056927,13.5,45.1,7.5,31.7,2.2
E00056928,38.6,26.6,12.7,20.2,1.9
E00056929,17.8,37.2,10.7,31.2,3.2
E00056930,36.8,36,7.5,17.1,2.6
E00056931,15.1,46.9,10,26.6,1.5
E00056932,14.8,43.2,11.8,27.5,2.6
E00056933,16.5,41.5,7.7,31.5,2.7
E00056934,21.7,46,10.2,20,2.1
E00056935,14.4,51.1,8.6,25.9,0
E00056936,22.1,45.8,9.2,19.6,3.3
E00056937,38.8,43,4.1,10.7,3.3
E00056938,22.7,51.1,6.4,17.2,2.6
E00056939,15.4,53.5,3.7,26.4,1.1
E00056940,12.7,53.6,5.1,27.4,1.3
E00056941,19.4,49.7,7.7,21.3,1.9
E00056942,13.9,49.4,7.1,28.1,1.5
E00056943,13.2,38,8.3,38,2.6
E00056945,21.3,45.4,6.5,26.4,0.5
E00056946,21.2,40.1,4.8,31.2,2.7
E00056947,18.9,34.5,6.1,37.9,2.7
E00056948,10.8,38.6,4.3,45.8,0.4
E00056949,27.9,37.7,7.1,26.6,0.6
E00056950,17,34,8.1,37.9,3
E00056951,15,39.6,7.9,32.5,5
E00056952,15.9,35,9.3,35.4,4.4
E00056953,18.6,43.4,8.4,25.7,4
E00056954,18,30.5,5.2,43.3,3
E00056955,12.4,34.3,5,46.3,2.1
E00056956,21.2,35.6,8.1,33.3,1.8
E00056957,15.2,41.1,7.6,32.1,4
E00056958,21.3,37.4,5.9,33.9,1.6
E00056959,16.3,36.2,7.8,37.6,2.1
E00056960,19.2,36.8,9.9,30.5,3.6
E00056961,16,34.6,5.2,44.2,0
E00056962,13.9,39.6,4.3,40.3,1.9
E00056963,14,43.5,3.9,37.3,1.3
E00056964,26.1,46,4.9,21.2,1.8
E00056965,25.3,44.2,5.6,22.9,2
E00056966,32.2,34.8,8.3,22.6,2.2
E00056967,19.2,50,4.6,26.3,0
E00056972,9.4,50.4,3.9,36.2,0
E00056973,7.8,36.6,3.3,50.3,2
E00056981,18.8,49,6.7,22.6,2.9
E00056982,19.8,49.8,4.5,22.6,3.3
E00056983,23.6,37.6,12,24.4,2.5
E00056984,31.9,40.7,4.4,17.6,5.5
E00056986,25.8,48.9,4.3,18.9,2.1
E00056987,15.7,46.9,9.2,25.2,3
E00056988,37.3,41.4,4.1,15.3,2
E00056989,24.9,51,5.5,16.2,2.4
E00057408,8.5,47.2,8.1,34.3,2
E00057409,14.5,39.4,7.6,33.6,4.8
E00057410,16.5,42,5.3,34.6,1.6
E00057411,14.9,38.6,4.6,39.6,2.4
E00057412,12.5,46.1,5.5,34.4,1.6
E00057413,6.3,54.9,7.1,30.2,1.6
E00057414,5.6,47.8,9.2,35.9,1.6
E00057415,38,24.5,13,21.4,3.1
E00057416,13.2,41.2,5.9,36.8,2.9
E00057417,10.9,40.3,6.6,39.1,3.1
E00057418,18.2,42.8,7.6,28.8,2.7
E00057419,7.4,39,5,46.9,1.6
E00057420,19,34.5,10.1,30.6,5.8
E00057431,9.6,44.5,6.8,37,2.1
E00057432,14.5,43.8,7.7,32.3,1.7
E00057433,12.4,48.9,4.7,31.8,2.1
E00057434,19.4,43.1,7.3,28.4,1.7
E00057435,31.3,44.4,5.6,16.2,2.5
