areacd,heating_type_3a-001,heating_type_3a-002
E00056913,0,100
E00056914,2.4,97.6
E00056915,1.7,98.3
E00056916,0,100
E00056917,2.4,97.6
E00056918,1.5,98.5
E00056919,0.8,99.2
E00056920,1.4,98.6
E00056921,1.3,98.7
E00056922,0.8,99.2
E00056923,0,100
E00056924,0,100
E00056925,3.3,96.7
E00056926,3.5,96.5
E00056927,2.4,97.6
E00056928,0.8,99.2
E00056929,0,100
E00056930,0,100
E00056931,0,100
E00056932,0,100
E00056933,0.7,99.3
E00056934,1.5,98.5
E00056935,1,99
E00056936,0.8,99.2
E00056937,0,100
E00056938,0,100
E00056939,0.7,99.3
E00056940,2.4,97.6
E00056941,0,100
E00056942,0,100
E00056943,0.8,99.2
E00056945,0.9,99.1
E00056946,0.6,99.4
E00056947,0,100
E00056948,0,100
E00056949,2.2,97.8
E00056950,0.8,99.2
E00056951,0.8,99.2
E00056952,0,100
E00056953,1.7,98.3
E00056954,0.8,99.2
E00056955,1.6,98.4
E00056956,1.6,98.4
E00056957,0,100
E00056958,2.6,97.4
E00056959,0,100
E00056960,1.9,98.1
E00056961,0,100
E00056962,0,100
E00056963,2.7,97.3
E00056964,2.4,97.6
E00056965,0.7,99.3
E00056966,1.4,98.6
E00056967,0,100
E00056972,1.6,98.4
E00056973,0,100
E00056981,0,100
E00056982,0,100
E00056983,2.4,97.6
E00056984,0.8,99.2
E00056986,1.7,98.3
E00056987,0.7,99.3
E00056988,0.8,99.2
E00056989,0.8,99.2
E00057408,1.7,98.3
E00057409,0,100
E00057410,0.8,99.2
E00057411,0,100
E00057412,0,100
E00057413,2.7,97.3
E00057414,0.8,99.2
E00057415,0,100
E00057416,0.7,99.3
E00057417,3.1,96.9
E00057418,0.8,99.2
E00057419,2.1,97.9
E00057420,0.7,99.3
E00057431,2,98
E00057432,4.2,95.8
E00057433,2.6,97.4
E00057434,0,100
E00057435,0,100
E00057436,0,100
E00057437,3.2,96.8
E00057438,1.7,98.3
E00057439,2.4,97.6
E00057440,1.8,98.2
E00057441,0.7,99.3
E00057442,0,100
E00057443,1.8,98.2
E00057444,3.8,96.2
E00057445,0,100
E00057446,1.5,98.5
E00057447,0.7,99.3
E00057448,2.9,97.1
E00057449,0,100
E00057450,0,100
E00057451,0.9,99.1
E00057452,1,99
E00057453,0.8,99.2
E00057454,0.8,99.2
E00057455,1.6,98.4
E00057456,0.9,99.1
E00057457,0.9,99.1
E00057458,3,97
E00057459,1.5,98.5
E00057460,1.1,98.9
E00057461,1.8,98.2
E00057462,0,100
E00057463,1.7,98.3
E00057464,0.8,99.2
E00057465,0,100
E00057466,0.9,99.1
E00057467,1.3,98.7
E00057471,0.9,99.1
E00057472,0.8,99.2
E00057474,3.6,96.4
E00057475,0.7,99.3
E00058968,0,100
E00058969,0.9,99.1
E00058970,3.4,96.6
E00058971,1.3,98.7
E00058972,0.8,99.2
E00058973,0.7,99.3
E00058974,0,100
E00058975,1.3,98.7
E00058976,0.4,99.6
E00058977,0.8,99.2
E00058978,0,100
E00058979,0,100
E00058980,0,100
E00058981,1.5,98.5
E00058982,0,100
E00058983,0.7,99.3
E00058984,1.5,98.5
E00058985,1.3,98.7
E00058986,0,100
E00058987,3.1,96.9
E00058988,4.1,95.9
E00058989,0,100
E00058990,0,100
E00058991,0,100
E00058992,0.9,99.1
E00058993,0,100
E00059008,0.8,99.2
E00059010,0,100
E00059011,2.1,97.9
E00059012,0,100
E00059013,0.7,99.3
E00059014,1.7,98.3
E00059015,0,100
E00059016,0,100
E00059017,2.1,97.9
E00059018,0,100
E00059019,1.6,98.4
E00059020,0.8,99.2
E00059021,0,100
E00059022,0,100
E00059023,0.8,99.2
E00059024,0,100
E00059025,1.2,98.8
E00059026,0.9,99.1
E00059027,2.5,97.5
E00059028,0.9,99.1
E00059029,1.7,98.3
E00059030,2.5,97.5
E00059031,0,100
E00059032,1.6,98.4
E00059033,0,100
E00059034,0,100
E00059035,0,100
E00059036,0,100
E00059038,0,100
E00059040,1.3,98.7
E00059041,0,100
E00059042,0,100
E00059043,0.9,99.1
E00059044,5.3,94.7
E00059045,0,100
E00059047,0,100
E00067327,0,100
E00067328,1.1,98.9
E00067329,0,100
E00067330,0.7,99.3
E00067331,1.5,98.5
E00067332,0,100
E00067333,2.7,97.3
E00067334,0.7,99.3
E00067335,0.9,99.1
E00067336,1.7,98.3
E00067337,0,100
E00067394,0,100
E00067395,0,100
E00067397,0,100
E00067398,1.5,98.5
E00067399,0.7,99.3
E00067400,1.8,98.2
E00067401,0,100
E00067403,0,100
E00067404,1.5,98.5
E00067405,0,100
E00067406,0,100
E00067407,1.6,98.4
E00067408,0,100
E00067409,0,100
E00067410,0,100
E00067411,1.4,98.6
E00067412,1.3,98.7
E00067413,3.1,96.9
E00067414,3.3,96.7
E00067415,1.6,98.4
E00067416,0.8,99.2
E00067417,2.5,97.5
E00067418,0.8,99.2
E00067419,1.6,98.4
E00067420,0.7,99.3
E00067421,1.4,98.6
E00067422,0.9,99.1
E00067423,0.8,99.2
E00067424,0,100
E00067425,1.5,98.5
E00067426,0,100
E00067427,2.7,97.3
E00067428,0,100
E00067429,1.5,98.5
E00067430,0.7,99.3
E00067431,0.7,99.3
E00067432,3.2,96.8
E00067433,0.9,99.1
E00067434,1.6,98.4
E00067435,3.8,96.2
E00067436,1.5,98.5
E00067437,3.9,96.1
E00067438,0,100
E00067439,0.7,99.3
E00067440,1.6,98.4
E00067441,3,97
E00067442,0.8,99.2
E00067443,2.6,97.4
E00067444,0.8,99.2
E00067445,1.7,98.3
E00067446,0,100
E00067447,0,100
E00067448,1.6,98.4
E00067449,0,100
E00067450,0,100
E00067452,1.3,98.7
E00067453,2.5,97.5
E00067454,1.2,98.8
E00067456,0.8,99.2
E00067457,0.7,99.3
E00067458,0.8,99.2
E00067459,0.9,99.1
E00067460,0,100
E00067461,0.7,99.3
E00067463,0,100
E00067464,0.8,99.2
E00067465,0.8,99.2
E00067466,2.2,97.8
E00067476,3,97
E00067477,0.7,99.3
E00067478,0,100
E00067608,0.9,99.1
E00067610,0,100
E00067618,6,94
E00067620,0,100
E00067621,0.7,99.3
E00067622,4.4,95.6
E00067623,3.1,96.9
E00067624,2.5,97.5
E00067625,0,100
E00067626,0,100
E00067627,5.4,94.6
E00067628,1.4,98.6
E00067629,0.7,99.3
E00067630,0.8,99.2
E00067631,0,100
E00067632,3.1,96.9
E00067642,2.3,97.7
E00067644,2.8,97.2
E00067647,4,96
E00067648,0,100
