areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00056913,9,19.2,61.6,10.2
E00056914,8.3,17.9,62.8,10.9
E00056915,9.9,16.3,66.3,7.6
E00056916,17.6,20.6,58.8,2.9
E00056917,9.5,23.4,59.9,7.3
E00056918,10.4,20,60,9.6
E00056919,12.7,27,58.7,1.6
E00056920,6.5,18.9,67.5,7.1
E00056921,11.3,20,61.5,7.2
E00056922,5.9,20.6,61.8,11.8
E00056923,7,18.3,65.2,9.6
E00056924,6.1,17.7,68.3,7.9
E00056925,7.9,19.3,67.1,5.7
E00056926,6,25,60.7,8.3
E00056927,5.9,19.5,66.5,8.1
E00056928,12.7,15.2,59.5,12.7
E00056929,10.9,21,63.8,4.3
E00056930,12,20.5,59.8,7.7
E00056931,7.8,18.4,62,11.7
E00056932,11.6,18.1,64.5,5.8
E00056933,9.8,22.1,61.3,6.7
E00056934,6.3,20.8,61.8,11.1
E00056935,9.3,20.9,59.7,10.1
E00056936,6,15.4,69.8,8.7
E00056937,10.8,29.7,51.4,8.1
E00056938,10.4,20.9,61.2,7.5
E00056939,6.1,19.8,64,10.2
E00056940,5.2,20.8,65.6,8.4
E00056941,8.9,17.4,67.4,6.3
E00056942,7.5,19.7,67.6,5.2
E00056943,11.8,17.8,59.9,10.5
E00056945,7.6,19.7,63.6,9.1
E00056946,11.4,18.3,57.7,12.6
E00056947,12.1,19.7,58.6,9.6
E00056948,13.1,19.4,52.9,14.7
E00056949,8.8,11.8,60.3,19.1
E00056950,5.9,27.4,51.9,14.8
E00056951,5.5,20,68.2,6.4
E00056952,4.3,18.3,66.7,10.8
E00056953,13.1,17.2,58.6,11.1
E00056954,8.8,21.9,56.2,13.1
E00056955,11.1,19.3,58.5,11.1
E00056956,10.8,15.8,64.2,9.2
E00056957,6.5,19.4,60.2,13.9
E00056958,9.3,22.5,53.5,14.7
E00056959,10.4,17.9,52.2,19.4
E00056960,11,20.7,50.6,17.7
E00056961,3.2,13,63.6,20.1
E00056962,8.5,14.8,61.5,15.2
E00056963,5.9,17.2,66.5,10.4
E00056964,9.5,20.4,62.8,7.3
E00056965,9.5,17.5,65.7,7.3
E00056966,3.4,18.4,69,9.2
E00056967,7.9,10.6,71.5,9.9
E00056972,3.8,20,60,16.3
E00056973,7.3,25.7,56,11
E00056981,8.7,19.9,65.8,5.6
E00056982,7.1,21.4,66.9,4.5
E00056983,11.1,20,62.2,6.7
E00056984,5.7,24.1,60.9,9.2
E00056986,9,16.7,68.1,6.3
E00056987,8.1,15.7,65.9,10.3
E00056988,4.8,26.9,58.7,9.6
E00056989,5.8,20.9,61.9,11.5
E00057408,11.1,15.8,67.3,5.8
E00057409,6.7,17.1,63.4,12.8
E00057410,3.8,23.3,60.2,12.8
E00057411,8.9,17.3,65.3,8.5
E00057412,9.8,19.7,59,11.6
E00057413,6.9,18.4,67.2,7.5
E00057414,4.4,16,71.8,7.7
E00057415,8.8,38.6,47.4,5.3
E00057416,5.4,14.9,69.6,10.1
E00057417,7.2,16.3,63.9,12.7
E00057418,8.8,26.5,50,14.7
E00057419,7.9,18.8,65.1,8.2
E00057420,10.9,24.8,55.4,8.9
E00057431,8.5,18.1,62.2,11.1
E00057432,3.1,21.5,60.8,14.6
E00057433,3.4,18.2,67.6,10.8
E00057434,8.6,19.4,61.2,10.8
E00057435,11,22,54,13
E00057436,8.2,20,64.5,7.3
E00057437,7.2,16.5,67.6,8.6
E00057438,7.1,18.8,64.3,9.7
E00057439,4.2,13.5,69.8,12.5
E00057440,10.5,15.3,66.1,8.1
E00057441,11.8,25.4,55.6,7.1
E00057442,5.1,17.3,61.2,16.3
E00057443,6.4,26.4,56.4,10.9
E00057444,8,22.3,60,9.7
E00057445,9.7,20,61.3,9
E00057446,5.7,16.6,72.6,5.1
E00057447,17.2,21.1,54.7,7
E00057448,5.8,20.1,64.9,9.1
E00057449,12.4,23.3,56.6,7.8
E00057450,11.6,21.8,57.8,8.8
E00057451,8.5,13.5,68.8,9.2
E00057452,10.3,17.8,63,8.9
E00057453,13.6,21,60.5,4.9
E00057454,13.7,15.1,56.2,15.1
E00057455,8.2,27.4,54.1,10.3
E00057456,12.8,15.4,64.1,7.7
E00057457,12.9,23.5,56.5,7.1
E00057458,0,25.2,64.4,10.4
E00057459,5.8,25.2,59,10.1
E00057460,3.7,18.3,70.7,7.3
E00057461,9.2,15.3,66.3,9.2
E00057462,6.3,32.3,55.2,6.3
E00057463,7,24.2,58.6,10.2
E00057464,9,17,66,8
E00057465,11.3,17.9,63.2,7.5
