areacd,sex-001,sex-002
E00056913,48.2,51.8
E00056914,52.3,47.7
E00056915,48.9,51.1
E00056916,58,42
E00056917,52.1,47.9
E00056918,49,51
E00056919,53.9,46.1
E00056920,51.9,48.1
E00056921,52.2,47.8
E00056922,53,47
E00056923,47.7,52.3
E00056924,52.5,47.5
E00056925,53.4,46.6
E00056926,54.5,45.5
E00056927,52.7,47.3
E00056928,54.1,45.9
E00056929,52.4,47.6
E00056930,54.3,45.7
E00056931,51.1,48.9
E00056932,50.4,49.6
E00056933,55.9,44.1
E00056934,51.6,48.4
E00056935,48.9,51.1
E00056936,46.6,53.4
E00056937,53.7,46.3
E00056938,50.9,49.1
E00056939,52.5,47.5
E00056940,54.4,45.6
E00056941,49.9,50.1
E00056942,55.7,44.3
E00056943,50,50
E00056945,50.9,49.1
E00056946,48,52
E00056947,51.6,48.4
E00056948,51,49
E00056949,56.9,43.1
E00056950,52.8,47.2
E00056951,48.9,51.1
E00056952,53.2,46.8
E00056953,51.6,48.4
E00056954,51.6,48.4
E00056955,51.4,48.6
E00056956,47.8,52.2
E00056957,53.4,46.6
E00056958,47.4,52.6
E00056959,52.1,47.9
E00056960,51.6,48.4
E00056961,51.9,48.1
E00056962,50.9,49.1
E00056963,52.5,47.5
E00056964,52.4,47.6
E00056965,49.5,50.5
E00056966,52.7,47.3
E00056967,49.4,50.6
E00056972,53.2,46.8
E00056973,50,50
E00056981,53.6,46.4
E00056982,53.5,46.5
E00056983,49.1,50.9
E00056984,56.6,43.4
E00056986,48.1,51.9
E00056987,52.1,47.9
E00056988,57.3,42.7
E00056989,52.8,47.2
E00057408,49.8,50.2
E00057409,52.3,47.7
E00057410,49.8,50.2
E00057411,50.6,49.4
E00057412,50.2,49.8
E00057413,54.1,45.9
E00057414,49.8,50.2
E00057415,55,45
E00057416,52,48
E00057417,51.7,48.3
E00057418,46.8,53.2
E00057419,49.8,50.2
E00057420,49.5,50.5
E00057431,51.6,48.4
E00057432,53,47
E00057433,51.2,48.8
E00057434,46.4,53.6
E00057435,54.7,45.3
E00057436,52.9,47.1
E00057437,51.7,48.3
E00057438,52.5,47.5
E00057439,43.3,56.7
E00057440,48.8,51.2
E00057441,49.1,50.9
E00057442,51,49
E00057443,58.2,41.8
E00057444,57,43
E00057445,46.9,53.1
E00057446,50.4,49.6
E00057447,55.4,44.6
E00057448,56.3,43.7
E00057449,57.2,42.8
E00057450,48.7,51.3
E00057451,52.6,47.4
E00057452,48.8,51.2
E00057453,59.2,40.8
E00057454,50.2,49.8
E00057455,54.4,45.6
E00057456,56.5,43.5
E00057457,49.6,50.4
E00057458,50.9,49.1
E00057459,52,48
E00057460,56.7,43.3
E00057461,55.7,44.3
E00057462,51.4,48.6
E00057463,52.7,47.3
E00057464,54.6,45.4
E00057465,51.6,48.4
E00057466,47.6,52.4
E00057467,53.5,46.5
E00057471,51,49
E00057472,54.9,45.1
E00057474,50.6,49.4
E00057475,51.1,48.9
E00058968,51.5,48.5
