geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00069124,27.6,37.9,23.3,11.2
E00069135,28,48.3,16.1,7.6
E00069145,25.2,50.4,19.3,5
E00069146,20.2,40.4,33,6.4
E00069151,24.3,43,25.2,7.5
E00069453,19.8,38,28.1,14
E00069457,35.8,38.3,20.8,5
E00069458,33.5,46.6,14.3,5.6
E00069459,38.8,43.4,14.7,3.1
E00069461,32.5,36.5,26.2,4.8
E00069464,22.9,45.7,19,12.4
E00069466,24.6,49.2,23,3.3
E00069478,41.7,43.5,11.3,3.5
E00069479,32.4,37.8,18.9,10.8
E00069480,32.8,43.5,16.8,6.9
E00069547,9,39.1,32.1,19.9
E00069548,5.5,30.3,39,25.2
E00069549,7.4,34.7,43.2,14.7
E00069550,4.6,24.1,48.1,23.1
E00069578,9.3,31.4,39.3,20
E00069579,11.5,36.3,38.9,13.4
E00069580,7.4,48.9,30,13.7
E00069581,5.3,32.7,46,16
E00069583,9.2,30.5,38.9,21.4
E00069585,3,32.1,38.1,26.8
E00069600,6.7,46.7,35.6,11.1
E00069601,36.6,46.3,14.9,2.2
E00069602,25,54.1,18.6,2.3
E00069603,7.6,39.7,41.2,11.5
E00069604,7.5,37.4,44.9,10.2
E00069607,4.3,47.2,38.5,9.9
E00069609,10.8,42.3,31.5,15.3
E00069610,13.3,40,31.9,14.8
E00069611,21.1,43.9,22.8,12.2
E00069612,21.4,49.6,20.5,8.5
E00069613,17.7,46.5,30.1,5.8
E00069614,19.5,43.4,27.7,9.4
E00069615,24.6,54.2,18.6,2.5
E00069616,9.2,44.7,36.9,9.2
E00069617,18.8,44.2,25.5,11.5
E00069618,8.9,36.6,42,12.5
E00069619,23.5,34.8,31.8,9.8
E00069620,22.1,54.5,18.6,4.8
E00069621,5.1,35.3,43.7,15.8
E00069622,22.6,40.9,27.7,8.8
E00069623,9.5,40.5,39.5,10.5
E00069625,7.7,41.8,37.6,12.9
E00069626,15.5,46.6,26.4,11.5
E00069627,8.3,41.7,37.1,12.9
E00069628,33.1,42.7,20.8,3.4
E00069629,11.9,43.4,32.9,11.9
E00069630,8.9,39,43.8,8.2
E00069631,10.4,44.8,30.6,14.2
E00069632,9.6,40.7,37,12.6
E00069642,31.5,42.3,20.7,5.4
E00069643,14,52,26.3,7.8
E00069645,15.5,46.6,30.5,7.5
E00069646,14.2,56.7,24.6,4.5
E00069647,27,50,18.9,4.1
E00069649,10.7,49.2,31.1,9
E00069650,13.2,35.1,39.5,12.3
E00069651,7,38,42.3,12.7
E00069652,16.6,42.4,32.7,8.3
E00069653,15.3,44.3,31.3,9.2
E00130553,3.8,16.3,55.8,24
E00130743,1.5,42.9,39.1,16.5
E00130744,7.9,44.1,34.6,13.4
E00130745,7,37.3,33.5,22.2
E00130746,5.2,26.8,38.1,29.9
E00130747,3.6,32.7,43.6,20
E00130748,3.7,35.4,43.9,17.1
E00130749,1.4,29.7,35.1,33.8
E00130750,5.1,24.4,35.9,34.6
E00130755,4.9,26,45.5,23.6
E00130792,3.8,32.1,46.6,17.6
E00130793,6.6,35.4,43.9,14.1
E00130794,18.1,42.2,29.5,10.2
E00130795,12.7,35.7,32.5,19
