areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00085195,99.2,0.8,0
E00085196,61.7,38.3,0
E00085197,98.5,1.5,0
E00085198,34.9,65.1,0
E00085199,99.3,0.7,0
E00085223,13.1,86.9,0
E00085224,100,0,0
E00085225,41.6,58.4,0
E00085226,55.6,44.4,0
E00085227,21.2,78.8,0
E00085228,94.8,5.2,0
E00085229,3.8,96.2,0
E00085230,38.8,61.2,0
E00085231,7,93,0
E00085232,59.1,40.9,0
E00085234,100,0,0
E00085235,84.6,15.4,0
E00085236,53.7,46.3,0
E00085237,100,0,0
E00085238,98.6,1.4,0
E00085239,100,0,0
E00085378,98.4,1.6,0
E00085379,97.4,2.6,0
E00085380,82.6,17.4,0
E00085381,91.5,8.5,0
E00085383,99.3,0.7,0
E00085384,97.2,2.8,0
E00085386,98.1,1.9,0
E00085387,68.9,31.1,0
E00085388,100,0,0
E00085389,35.2,64.8,0
E00085390,99,1,0
E00085391,99.1,0.9,0
E00085392,97.1,2.9,0
E00085393,99.3,0.7,0
E00085394,98.8,0,1.2
E00085395,100,0,0
E00085396,26.7,73.3,0
E00085397,100,0,0
E00085398,62.2,37.8,0
E00085399,66.4,33.6,0
E00085405,99.1,0.9,0
E00085406,99,1,0
E00085407,99.2,0.8,0
E00085408,100,0,0
E00085747,0,99.1,0.9
E00085761,99.3,0.7,0
E00085763,79.6,20.4,0
E00085764,90.2,9.8,0
E00085767,99.1,0.9,0
E00085768,96.7,3.3,0
E00161228,90,10,0
E00161229,100,0,0
E00161230,66.1,4.6,29.4
E00161231,93.8,4.2,2.1
E00161232,91,0,9
E00161233,87.4,12.6,0
E00161234,92.1,0,7.9
E00161235,92.7,7.3,0
E00161236,100,0,0
E00161237,89,5.5,5.5
E00161238,46,54,0
E00161239,75,25,0
E00161240,96.6,3.4,0
E00161241,78.2,6.3,15.5
E00161242,100,0,0
E00161243,84.8,15.2,0
E00161244,93.5,6.5,0
E00161245,84.1,5.3,10.6
E00161359,98.6,1.4,0
E00161360,98.1,1.9,0
E00161361,42.9,57.1,0
E00161363,99.5,0.5,0
E00161364,95,4.5,0.5
E00161365,77.3,22.7,0
E00161366,56.9,43.1,0
E00161367,78.6,21.4,0
E00161368,93.5,6.5,0
E00161369,99.2,0.8,0
E00161370,98.3,0,1.7
E00161371,88.5,11.5,0
E00161373,93.3,6.7,0
E00161374,96.8,3.2,0
E00161375,65.2,34.8,0
E00161566,97.2,1.9,0.9
E00161567,75,25,0
E00161568,67.3,32.7,0
E00161569,75.5,5.8,18.7
E00161570,75.8,24.2,0
E00161571,100,0,0
E00161572,80.8,19.2,0
E00161573,100,0,0
E00161574,99.2,0.8,0
E00161575,100,0,0
E00161576,95.5,1.7,2.8
E00161577,30.7,69.3,0
E00161578,66.4,33.6,0
E00161579,58.4,41.6,0
E00161580,100,0,0
E00161581,100,0,0
E00161582,80.2,19.8,0
E00161583,98.4,1.6,0
E00161584,100,0,0
E00161585,99.2,0,0.8
E00161586,84.1,15.9,0
E00161631,91.2,8.8,0
E00161632,96.5,0.7,2.8
E00161983,91.1,8,0.9
E00161984,90.3,6.5,3.2
E00161985,77.7,22.3,0
E00161990,97.4,2.6,0
E00161992,85.9,14.1,0
E00161993,66.2,33.8,0
E00161995,90,10,0
E00161997,93.6,6.4,0
E00161998,97.7,2.3,0
E00161999,86,14,0
E00162000,92.6,7.4,0
E00162001,80.6,18.7,0.7
E00162002,87.5,12.5,0
E00162003,79.8,20.2,0
E00162004,87.1,12.9,0
E00172909,94.4,5.6,0
E00188577,97.9,0.7,1.4
E00188622,100,0,0
E00188639,91.8,8.2,0
E00188656,77.6,22.4,0
E00188661,91.9,8.1,0
E00188663,100,0,0
