areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00085195,17.2,38.9,6.7,31,6.3
E00085196,20,40.9,10.7,24,4.4
E00085197,17.1,38.5,8.2,34.2,1.9
E00085198,20,41.3,1.3,34.8,2.6
E00085199,11.3,37.9,5,41.8,3.9
E00085223,33.8,36.4,5.7,20.2,3.9
E00085224,24.2,35.5,5.2,31.5,3.6
E00085225,23.5,46.3,4.1,21.8,4.4
E00085226,16,46.9,4.2,28.2,4.7
E00085227,28.2,40.3,3.6,23.8,4
E00085228,19.4,43.3,4.8,29.3,3.2
E00085229,25.3,43,2.2,24.7,4.8
E00085230,26.5,40,5.7,24.8,3
E00085231,31.5,37.7,4.8,24,2.1
E00085232,20.6,44.3,5.3,29.4,0.4
E00085234,21.7,40.6,4.3,28.5,5
E00085235,25.2,42.7,5.2,26.9,0
E00085236,15.4,39.4,5.3,35.6,4.3
E00085237,26.9,38.7,6.8,25.1,2.5
E00085238,16.6,41.4,6,33.1,3
E00085239,12.3,45.4,2.6,37.9,1.9
E00085378,17.4,51.8,6.3,21.7,2.8
E00085379,22,43.9,7.5,24.3,2.3
E00085380,19.7,45.9,5,27.2,2.2
E00085381,17.8,45.7,7.4,26.4,2.6
E00085383,18.9,47.8,6.2,23,4.1
E00085384,10.7,46.4,8,32.6,2.2
E00085386,16.9,45.3,9.5,27.9,0.5
E00085387,17.2,44.8,8.3,27.6,2.1
E00085388,18.3,53.7,5.5,20.2,2.3
E00085389,35.7,37.9,4.9,15.9,5.5
E00085390,20.8,41.6,6.4,26.6,4.6
E00085391,21.9,46.5,6.6,21.5,3.5
E00085392,29.1,45.3,5.1,20.1,0.4
E00085393,13.9,50.7,9.5,24.5,1.5
E00085394,6.7,54.7,4,29.3,5.3
E00085395,16.9,48.3,4.1,29.3,1.2
E00085396,27.8,42.9,6.6,20.2,2.5
E00085397,22.6,44.4,7.4,23.9,1.6
E00085398,25.1,41.6,5.9,23.3,4.1
E00085399,20,42.4,4.4,28.3,4.9
E00085405,21.2,50,8.1,18.9,1.8
E00085406,12.8,44.7,8.5,32.4,1.6
E00085407,15.8,49,7.5,24.9,2.9
E00085408,21.2,47.2,4.7,24.1,2.8
E00085747,11.3,38.4,7.9,39.5,2.8
E00085761,14.4,43.5,4.1,34.2,3.8
E00085763,12.1,39.7,3.9,42.6,1.8
E00085764,10.5,37.9,5.2,44,2.4
E00085767,8.4,33.6,2.4,53.6,2
E00085768,8.2,39.2,3.1,46.7,2.7
E00161228,7.9,43.6,2.6,44,1.9
E00161229,9.7,30,2.3,56.2,1.8
E00161230,17.5,37.5,7,34,4
E00161231,15.1,40.6,5.7,37,1.6
E00161232,15.3,37,7.4,36,4.2
E00161233,20.1,41.9,7,28.9,2.1
E00161234,14.3,42,6.7,35,2
E00161235,15.9,50.7,5.2,27.2,1
E00161236,13,45.1,8.1,31.7,2
E00161237,13.6,48.8,5.4,29.2,3.1
E00161238,17.6,46.8,7.3,25.4,2.9
E00161239,18.8,47.3,7.1,23,3.8
E00161240,13.4,38,7.2,36.6,4.7
E00161241,15,41.2,8.8,33,2
E00161242,16.7,45.4,8,27.9,2
E00161243,14.5,44.4,6.8,30.3,3.8
E00161244,11.3,37.8,4.3,43.9,2.6
E00161245,13.9,38.9,6.1,39.3,1.6
E00161359,10.2,40.8,4.6,44.4,0
E00161360,10.9,47,5.6,33.8,2.6
E00161361,29.9,44.2,5.4,15.2,5.4
E00161363,16.1,47.7,5.6,27.7,2.8
E00161364,16.2,48.5,3.8,28.8,2.7
E00161365,13.2,36.6,2.4,44.4,3.4
E00161366,26.8,46.9,8.3,15.8,2.2
E00161367,13.3,36,4.9,41.9,3.9
E00161368,10.9,45.5,2.3,37.7,3.5
E00161369,9.6,36.8,7.9,43,2.6
E00161370,16.4,37.6,5.8,34.4,5.8
E00161371,26.1,26.5,3,39.6,4.9
E00161373,12,41.2,3.7,40.3,2.8
E00161374,12.9,39.8,4.4,41.8,1.2
E00161375,16,35.7,4.2,38,6.1
E00161566,13.7,41.5,2.1,40.2,2.6
E00161567,6.6,32.4,1.8,55.1,4
E00161568,8,36,4.2,49.2,2.7
E00161569,15.7,35.2,6.9,40.6,1.5
E00161570,14.8,36.9,2,40.6,5.7
E00161571,9.7,42.5,5.3,40.9,1.6
E00161572,14,39.7,4.4,39.7,2.2
E00161573,12.2,48.1,4.6,33.8,1.3
E00161574,13.5,37.2,5.1,42.8,1.4
E00161575,14.8,34.3,5.1,43.2,2.5
E00161576,11,46.2,3,37.5,2.3
E00161577,27.5,47.5,3,18,4
E00161578,15.2,40.5,6.3,34.2,3.8
E00161579,21.3,44.3,4.4,30.1,0
